ngram,log_odds,count_top,count_bot
perimeter shooting,1.030534783130733,7,3
utilized,1.030534783130733,7,3
one dimensional,1.030534783130733,7,3
florida state,1.030534783130733,7,3
vocal leader,1.030534783130733,7,3
1 28,1.030534783130733,7,3
seal,1.030534783130733,7,3
hgt,1.030534783130733,7,3
shows potential,1.030534783130733,7,3
candidate,1.030534783130733,7,3
crossovers,1.030534783130733,7,3
5 rpg,1.030534783130733,7,3
poised,1.030534783130733,7,3
6 14,1.030534783130733,7,3
makings,1.030534783130733,7,3
91,1.030534783130733,7,3
possesses good,1.030534783130733,7,3
dimensional,1.030534783130733,7,3
2017 draft,1.030534783130733,7,3
great defensive,1.030534783130733,7,3
must continue,1.030534783130733,7,3
youtube clip,1.0216546605667354,81,35
talent,1.0085318355268171,39,17
5 4,1.0024225823309738,16,7
modern,1.0024225823309738,16,7
soft,0.9806254864026513,45,20
0 7,0.9802549510121317,27,12
plenty,0.9802549510121317,27,12
upright,0.978818727580137,9,4
finishing ability,0.978818727580137,9,4
99,0.978818727580137,9,4
2011 lebron,0.978818727580137,9,4
high iq,0.978818727580137,9,4
smaller players,0.978818727580137,9,4
210,0.978818727580137,9,4
maximum vertical,0.978818727580137,9,4
built,0.978818727580137,9,4
added strength,0.978818727580137,9,4
statistical,0.978818727580137,9,4
intelligent,0.978818727580137,9,4
grew,0.978818727580137,9,4
2014 nike,0.978818727580137,9,4
towards,0.978818727580137,9,4
5 assists,0.978818727580137,9,4
weaknesses still,0.978818727580137,9,4
productive,0.9710551931435525,38,17
positioning,0.9620778472712495,20,9
slightly,0.9620778472712495,20,9
2008 09,0.9572941026699731,31,14
7 3,0.9572941026699731,31,14
junior year,0.9476828962936654,22,10
2010 youtube,0.9468358511871298,11,5
shifty,0.9468358511871298,11,5
220,0.9468358511871298,11,5
step vertical,0.9468358511871298,11,5
powerful,0.9357966942180163,24,11
utilize,0.9357966942180163,24,11
presence,0.9258160423580151,26,12
got,0.9258160423580151,26,12
possessions,0.9250979896757876,13,6
bloomer,0.9250979896757876,13,6
place,0.9250979896757876,13,6
base,0.9250979896757876,13,6
late bloomer,0.9250979896757876,13,6
sr,0.9250979896757876,13,6
flow,0.9250979896757876,13,6
2006 07,0.9250979896757876,13,6
3 7,0.9093615843852199,15,7
penetration,0.9093615843852199,15,7
fr,0.9036145992806546,32,15
ceiling,0.8974429833905795,17,8
intrigue,0.8881035445864587,19,9
dribbling,0.8881035445864587,19,9
box,0.8881035445864587,19,9
summer,0.880588245458835,21,10
since,0.8778313264290247,44,21
gain,0.874410606406645,23,11
kid,0.8692430326022187,25,12
0 5,0.8610875354184699,29,14
0,0.8561813409199956,626,304
clip,0.8428621805107301,92,45
face,0.8393796394751671,51,25
1 1,0.8383127755374122,53,26
2008,0.810825602318614,52,26
although,0.810735040659555,44,22
production,0.8105884980505991,34,17
fakes,0.8105519665700331,32,16
likes,0.8105519665700331,32,16
1 6,0.8105519665700331,32,16
however,0.8105119043077345,30,15
lottery,0.8104179298987244,26,13
u19,0.8104179298987244,26,13
goes,0.8103617107522574,24,12
work ethic,0.8102971003634298,22,11
ethic,0.8102971003634298,22,11
former,0.810221583169568,20,10
u19 world,0.8101315265109363,18,9
2025 draft,0.8101315265109363,18,9
08,0.8101315265109363,18,9
clean,0.8100214830989145,16,8
desire,0.8100214830989145,16,8
expected,0.8100214830989145,16,8
determination,0.8098828962395146,14,7
father,0.8098828962395146,14,7
together,0.8097015118964865,12,6
momentum,0.8097015118964865,12,6
michigan,0.8097015118964865,12,6
operate,0.8097015118964865,12,6
7 7,0.8097015118964865,12,6
long ways,0.8094516898803068,10,5
2015 nike,0.8094516898803068,10,5
every game,0.8094516898803068,10,5
80 ft,0.8094516898803068,10,5
excellent size,0.8094516898803068,10,5
00 barefoot,0.8094516898803068,10,5
7 00,0.8094516898803068,10,5
lottery pick,0.8094516898803068,10,5
8 points,0.8094516898803068,10,5
shot mechanics,0.8094516898803068,10,5
9 4,0.8090821977855445,8,4
legit,0.8090821977855445,8,4
entry,0.8090821977855445,8,4
specimen,0.8090821977855445,8,4
qualities,0.8090821977855445,8,4
could use,0.8090821977855445,8,4
9 3,0.8090821977855445,8,4
display,0.8090821977855445,8,4
killer,0.8090821977855445,8,4
catches,0.8090821977855445,8,4
tourney,0.8090821977855445,8,4
92,0.8090821977855445,8,4
july,0.8090821977855445,8,4
3 rpg,0.8090821977855445,8,4
europe,0.8090821977855445,8,4
reflexes,0.8090821977855445,8,4
activity,0.8090821977855445,8,4
matchup,0.8090821977855445,8,4
solid shooting,0.8090821977855445,8,4
declared,0.8090821977855445,8,4
3fg,0.8090821977855445,8,4
pretty good,0.8090821977855445,8,4
offensive rebounder,0.8084736636302097,6,3
lazy,0.8084736636302097,6,3
1 25,0.8084736636302097,6,3
floor extremely,0.8084736636302097,6,3
frontcourt players,0.8084736636302097,6,3
throwing,0.8084736636302097,6,3
range jumpers,0.8084736636302097,6,3
good level,0.8084736636302097,6,3
1 00,0.8084736636302097,6,3
output,0.8084736636302097,6,3
energetic,0.8084736636302097,6,3
minute,0.8084736636302097,6,3
signs,0.8084736636302097,6,3
clip 4,0.8084736636302097,6,3
30 5,0.8084736636302097,6,3
receive,0.8084736636302097,6,3
pf 2006,0.8084736636302097,6,3
change directions,0.8084736636302097,6,3
prolific scorer,0.8084736636302097,6,3
solid vision,0.8084736636302097,6,3
3 fg,0.8084736636302097,6,3
knee,0.8084736636302097,6,3
pop situations,0.8084736636302097,6,3
sophomore seasons,0.8084736636302097,6,3
illinois,0.8084736636302097,6,3
faster,0.8084736636302097,6,3
function,0.8084736636302097,6,3
defensive glass,0.8084736636302097,6,3
jump hook,0.8084736636302097,6,3
untapped,0.8084736636302097,6,3
college 3,0.8084736636302097,6,3
share,0.8084736636302097,6,3
stayed,0.8084736636302097,6,3
144,0.8084736636302097,6,3
solid form,0.8084736636302097,6,3
192,0.8084736636302097,6,3
vast,0.8084736636302097,6,3
victory,0.8084736636302097,6,3
2010 2011,0.8084736636302097,6,3
freakish,0.8084736636302097,6,3
pps 2006,0.8084736636302097,6,3
physical specimen,0.8084736636302097,6,3
hope,0.8084736636302097,6,3
223,0.8084736636302097,6,3
iowa state,0.8084736636302097,6,3
translates,0.8084736636302097,6,3
surface,0.8084736636302097,6,3
averaging 1,0.8084736636302097,6,3
mentally,0.8084736636302097,6,3
set quickly,0.8072688630564233,4,2
4 blocks,0.8072688630564233,4,2
premier,0.8072688630564233,4,2
11 14,0.8072688630564233,4,2
374,0.8072688630564233,4,2
hesitant,0.8072688630564233,4,2
scene,0.8072688630564233,4,2
paint good,0.8072688630564233,4,2
swingman,0.8072688630564233,4,2
four star,0.8072688630564233,4,2
w shoes,0.8072688630564233,4,2
gain separation,0.8072688630564233,4,2
ultra,0.8072688630564233,4,2
5 maximum,0.8072688630564233,4,2
season overall,0.8072688630564233,4,2
finding open,0.8072688630564233,4,2
1 30,0.8072688630564233,4,2
nike guard,0.8072688630564233,4,2
1 apg,0.8072688630564233,4,2
relying,0.8072688630564233,4,2
40 fg,0.8072688630564233,4,2
2004,0.8072688630564233,4,2
dependable,0.8072688630564233,4,2
recognition,0.8072688630564233,4,2
elite quickness,0.8072688630564233,4,2
goal attempts,0.8072688630564233,4,2
11 3,0.8072688630564233,4,2
clip 5,0.8072688630564233,4,2
rim runs,0.8072688630564233,4,2
consistent effort,0.8072688630564233,4,2
life,0.8072688630564233,4,2
sports,0.8072688630564233,4,2
defensive rebounder,0.8072688630564233,4,2
open spots,0.8072688630564233,4,2
jam,0.8072688630564233,4,2
15 20,0.8072688630564233,4,2
landing,0.8072688630564233,4,2
displaying,0.8072688630564233,4,2
emerging,0.8072688630564233,4,2
comfortably,0.8072688630564233,4,2
lacking great,0.8072688630564233,4,2
defense needs,0.8072688630564233,4,2
absorbs contact,0.8072688630564233,4,2
unlike,0.8072688630564233,4,2
seven footer,0.8072688630564233,4,2
book,0.8072688630564233,4,2
basket excellent,0.8072688630564233,4,2
wins,0.8072688630564233,4,2
require,0.8072688630564233,4,2
bodes well,0.8072688630564233,4,2
highlight dunks,0.8072688630564233,4,2
ending,0.8072688630564233,4,2
3 30,0.8072688630564233,4,2
rookie season,0.8072688630564233,4,2
required,0.8072688630564233,4,2
shows promise,0.8072688630564233,4,2
season ending,0.8072688630564233,4,2
defense collapses,0.8072688630564233,4,2
159,0.8072688630564233,4,2
beat defenders,0.8072688630564233,4,2
265,0.8072688630564233,4,2
rip,0.8072688630564233,4,2
trees,0.8072688630564233,4,2
tremendous length,0.8072688630564233,4,2
impact player,0.8072688630564233,4,2
bodes,0.8072688630564233,4,2
reasonably,0.8072688630564233,4,2
school level,0.8072688630564233,4,2
overtime,0.8072688630564233,4,2
special,0.8072688630564233,4,2
lou,0.8072688630564233,4,2
two dribbles,0.8072688630564233,4,2
physically gifted,0.8072688630564233,4,2
solid wingspan,0.8072688630564233,4,2
shot 45,0.8072688630564233,4,2
1 fg,0.8072688630564233,4,2
2 ft,0.8072688630564233,4,2
beaten,0.8072688630564233,4,2
pf 2007,0.8072688630564233,4,2
1 16,0.8072688630564233,4,2
years older,0.8072688630564233,4,2
barefoot 9,0.8072688630564233,4,2
pivot,0.8072688630564233,4,2
appearances,0.8072688630564233,4,2
needs time,0.8072688630564233,4,2
missouri,0.8072688630564233,4,2
1 10,0.8072688630564233,4,2
greatest strength,0.8072688630564233,4,2
effective defender,0.8072688630564233,4,2
12 29,0.8072688630564233,4,2
nice potential,0.8072688630564233,4,2
outlet,0.8072688630564233,4,2
season went,0.8072688630564233,4,2
good ability,0.8072688630564233,4,2
good catch,0.8072688630564233,4,2
236,0.8072688630564233,4,2
sample size,0.8072688630564233,4,2
fadeaway,0.8072688630564233,4,2
shot release,0.8072688630564233,4,2
1 rpg,0.8072688630564233,4,2
get past,0.8072688630564233,4,2
11 rebounds,0.8072688630564233,4,2
opposing players,0.8072688630564233,4,2
interviews,0.8072688630564233,4,2
limiting turnovers,0.8072688630564233,4,2
fiery,0.8072688630564233,4,2
rebounding guard,0.8072688630564233,4,2
proving,0.8072688630564233,4,2
9 fg,0.8072688630564233,4,2
apg 2,0.8072688630564233,4,2
turned 21,0.8072688630564233,4,2
tip ins,0.8072688630564233,4,2
roll man,0.8072688630564233,4,2
career 1,0.8072688630564233,4,2
squares,0.8072688630564233,4,2
bust,0.8072688630564233,4,2
312,0.8072688630564233,4,2
player notes,0.8072688630564233,4,2
1 per,0.8072688630564233,4,2
best pure,0.8072688630564233,4,2
corners,0.8072688630564233,4,2
summit measurements,0.8072688630564233,4,2
elite athlete,0.8072688630564233,4,2
quick enough,0.8072688630564233,4,2
measurements hgt,0.8072688630564233,4,2
5 star,0.8072688630564233,4,2
highlight plays,0.8072688630564233,4,2
18 6,0.8072688630564233,4,2
creative passer,0.8072688630564233,4,2
stamina,0.8072688630564233,4,2
ground quickly,0.8072688630564233,4,2
selfish,0.8072688630564233,4,2
list,0.8072688630564233,4,2
247sports,0.8072688630564233,4,2
tough player,0.8072688630564233,4,2
good outside,0.8072688630564233,4,2
penetrate,0.8072688630564233,4,2
stars,0.8072688630564233,4,2
18 ft,0.8072688630564233,4,2
impression,0.8072688630564233,4,2
reel,0.8072688630564233,4,2
played basketball,0.8072688630564233,4,2
highlight reel,0.8072688630564233,4,2
ground well,0.8072688630564233,4,2
student,0.8072688630564233,4,2
fta,0.7699798803111602,35,18
iq,0.7493716012279208,46,24
high motor,0.7489756229408862,23,12
2 7,0.7432024495285994,21,11
2 wingspan,0.7432024495285994,21,11
development,0.7342416731617991,55,29
rpg,0.7314105849546753,53,28
national,0.7281601557473625,34,18
surprising,0.7277048190291531,17,9
get shots,0.7277048190291531,17,9
handling skills,0.7277048190291531,17,9
growth,0.7277048190291531,17,9
taller,0.7277048190291531,17,9
mobility,0.717449271597113,30,16
ever,0.7169604851531606,15,8
athletic ability,0.7169604851531606,15,8
spin,0.7169604851531606,15,8
65,0.7169604851531606,15,8
2007 08,0.7169604851531606,15,8
available,0.7169604851531606,15,8
physically,0.7109872321358193,28,15
42,0.7109872321358193,28,15
pointers,0.7109872321358193,28,15
highlight,0.703568634615932,26,14
college basketball,0.703568634615932,26,14
physical tools,0.703568634615932,26,14
basis,0.7030352356650056,13,7
high rate,0.7030352356650056,13,7
something,0.7030352356650056,13,7
accuracy,0.7030352356650056,13,7
double teams,0.7030352356650056,13,7
world,0.6949635982929667,24,13
5 1,0.6949635982929667,24,13
soft touch,0.6949635982929667,24,13
long term,0.6949635982929667,24,13
30,0.6935416200719686,59,32
15,0.693294717917059,94,51
age,0.6923353832324732,70,38
possibly,0.6842681630824288,11,6
borko popic,0.6842681630824288,11,6
borko,0.6842681630824288,11,6
popic,0.6842681630824288,11,6
large,0.6842681630824288,11,6
5 3,0.6842681630824288,11,6
simply,0.6842681630824288,11,6
3 0,0.6773280119922465,31,17
deep,0.6732176194064898,40,22
ranked,0.6728357872393325,20,11
29,0.6706371563416749,49,27
dominant,0.6685445798255696,29,16
4 2,0.6685445798255696,29,16
state,0.6589867752546716,72,40
ft shooter,0.6582752624092549,18,10
high release,0.6582752624092549,18,10
attitude,0.6582752624092549,18,10
67,0.6582752624092549,18,10
nbadraft,0.657597060373746,9,5
carry,0.657597060373746,9,5
means,0.657597060373746,9,5
193,0.657597060373746,9,5
nbadraft net,0.657597060373746,9,5
dynamic,0.657597060373746,9,5
hooks,0.657597060373746,9,5
vs,0.657597060373746,9,5
become better,0.657597060373746,9,5
loses,0.657597060373746,9,5
good finisher,0.657597060373746,9,5
crashes,0.657597060373746,9,5
5 steals,0.657597060373746,9,5
rounded,0.657597060373746,9,5
recover,0.657597060373746,9,5
said,0.657597060373746,9,5
iowa,0.657597060373746,9,5
strengths long,0.657597060373746,9,5
217,0.657597060373746,9,5
already,0.6533017962027667,52,29
every,0.6520612667082837,43,24
competitive,0.6469956248601356,25,14
lebron skills,0.6469956248601356,25,14
79,0.6402833187374881,16,9
knocked,0.6402833187374881,16,9
block shots,0.6402833187374881,16,9
58,0.6402833187374881,16,9
72,0.6402833187374881,16,9
particularly,0.638031835559909,55,31
26,0.6366893197703956,39,22
considering,0.6366893197703956,39,22
quality,0.6366893197703956,39,22
recruit,0.6300261365122868,30,17
2 5,0.6263492199813019,44,25
showing,0.6233583553911899,72,41
outstanding,0.6179245994251978,28,16
cup,0.6177674660628405,21,12
screen,0.6177674660628405,21,12
0 8,0.6177674660628405,21,12
good form,0.6174817970074553,14,8
important,0.6174817970074553,14,8
frontcourt,0.6174817970074553,14,8
three pointers,0.6174817970074553,14,8
grow,0.6174817970074553,14,8
entire,0.6174817970074553,14,8
62,0.6174817970074553,14,8
summer league,0.6166827330920324,7,4
interview,0.6166827330920324,7,4
larger,0.6166827330920324,7,4
improvements,0.6166827330920324,7,4
red,0.6166827330920324,7,4
bang,0.6166827330920324,7,4
deficiencies,0.6166827330920324,7,4
august,0.6166827330920324,7,4
2 point,0.6166827330920324,7,4
nuances,0.6166827330920324,7,4
significantly,0.6166827330920324,7,4
explosive first,0.6166827330920324,7,4
missing,0.6166827330920324,7,4
alongside,0.6166827330920324,7,4
distance,0.6166827330920324,7,4
lean,0.6166827330920324,7,4
year college,0.6166827330920324,7,4
live,0.6166827330920324,7,4
displayed,0.6166827330920324,7,4
2022 23,0.6166827330920324,7,4
shows flashes,0.6166827330920324,7,4
level notes,0.6166827330920324,7,4
sort,0.6166827330920324,7,4
committed,0.6166827330920324,7,4
0 00,0.6166827330920324,7,4
know,0.6166827330920324,7,4
ally oops,0.6166827330920324,7,4
fg inside,0.6166827330920324,7,4
3pt attempts,0.6166827330920324,7,4
33,0.609102478400338,40,23
head,0.609102478400338,40,23
dunk,0.6040883117336531,26,15
10,0.6018679496165138,249,144
body control,0.5993800555050726,57,33
34,0.5992126773871309,38,22
68,0.5988614845545417,19,11
shoes 6,0.5988614845545417,19,11
24,0.5962943824827374,81,47
offensively,0.5941816520043286,74,43
academy,0.5886553843638751,84,49
dunks,0.5885124658449463,60,35
8 2,0.5881143030101743,24,14
3 1,0.5881143030101743,24,14
convert,0.5881143030101743,24,14
term,0.5881143030101743,24,14
extra,0.5876387578857045,12,7
works hard,0.5876387578857045,12,7
necessary,0.5876387578857045,12,7
big ten,0.5876387578857045,12,7
offensive rebounds,0.5876387578857045,12,7
57,0.5876387578857045,12,7
results,0.5876387578857045,12,7
even though,0.5876387578857045,12,7
also,0.5873119198917394,214,125
somewhat,0.5833415399887922,41,24
deal,0.5811214447407433,29,17
moving,0.5811214447407433,29,17
leadership,0.5811214447407433,29,17
basketball iq,0.5811214447407433,29,17
college level,0.5762105652592542,34,20
working,0.5758485549274717,17,10
76,0.5758485549274717,17,10
fg,0.571113760390519,127,75
problem,0.5694640044383803,22,13
rhythm,0.5694640044383803,22,13
averaging,0.5642573231199943,59,35
6 10,0.5619315046920637,69,41
timing,0.5477147555977329,40,24
others,0.5477147555977329,40,24
contest,0.5475153019778567,25,15
hook,0.5475153019778567,25,15
world cup,0.5474008037735736,20,12
handed,0.5474008037735736,20,12
great deal,0.5474008037735736,20,12
extend,0.5474008037735736,20,12
situation,0.5472223207917342,15,9
staying,0.5472223207917342,15,9
figures,0.5472223207917342,15,9
stands,0.5472223207917342,15,9
7 rebounds,0.5468840017756058,10,6
based,0.5468840017756058,10,6
poise,0.5468840017756058,10,6
care,0.5468840017756058,10,6
college player,0.5468840017756058,10,6
shooting touch,0.5468840017756058,10,6
compete,0.5468840017756058,10,6
mistakes,0.5468840017756058,10,6
traditional,0.5468840017756058,10,6
206,0.5468840017756058,10,6
flashy,0.5468840017756058,10,6
180,0.5468840017756058,10,6
level athlete,0.5468840017756058,10,6
relatively,0.5468840017756058,10,6
converts,0.5468840017756058,10,6
shows,0.5467441257089227,248,149
facilitating,0.5459076100074824,5,3
11 8,0.5459076100074824,5,3
179,0.5459076100074824,5,3
must become,0.5459076100074824,5,3
aran 7,0.5459076100074824,5,3
12 3,0.5459076100074824,5,3
defensive upside,0.5459076100074824,5,3
averaged 11,0.5459076100074824,5,3
enjoys,0.5459076100074824,5,3
blessed,0.5459076100074824,5,3
comfortable handling,0.5459076100074824,5,3
101,0.5459076100074824,5,3
lockdown,0.5459076100074824,5,3
shown steady,0.5459076100074824,5,3
champion,0.5459076100074824,5,3
excellent free,0.5459076100074824,5,3
better job,0.5459076100074824,5,3
wingspan helps,0.5459076100074824,5,3
array,0.5459076100074824,5,3
weaker,0.5459076100074824,5,3
8 00,0.5459076100074824,5,3
left open,0.5459076100074824,5,3
exactly,0.5459076100074824,5,3
security,0.5459076100074824,5,3
6 23,0.5459076100074824,5,3
blocking ability,0.5459076100074824,5,3
somewhere,0.5459076100074824,5,3
protects,0.5459076100074824,5,3
9 ppg,0.5459076100074824,5,3
3 rebounds,0.5459076100074824,5,3
rim protection,0.5459076100074824,5,3
freshman campaign,0.5459076100074824,5,3
ago,0.5459076100074824,5,3
3 ppg,0.5459076100074824,5,3
enters,0.5459076100074824,5,3
perceived,0.5459076100074824,5,3
25 5,0.5459076100074824,5,3
averaged 16,0.5459076100074824,5,3
usa u19,0.5459076100074824,5,3
switch onto,0.5459076100074824,5,3
failed,0.5459076100074824,5,3
prior,0.5459076100074824,5,3
offer,0.5459076100074824,5,3
6 00,0.5459076100074824,5,3
3 positions,0.5459076100074824,5,3
7 standing,0.5459076100074824,5,3
impressed,0.5459076100074824,5,3
initiating,0.5459076100074824,5,3
much bigger,0.5459076100074824,5,3
243,0.5459076100074824,5,3
alley oop,0.5459076100074824,5,3
ncaa tourney,0.5459076100074824,5,3
distribute,0.5459076100074824,5,3
fade away,0.5459076100074824,5,3
scratching,0.5459076100074824,5,3
counter moves,0.5459076100074824,5,3
contesting,0.5459076100074824,5,3
popping,0.5459076100074824,5,3
motivated,0.5459076100074824,5,3
reported,0.5459076100074824,5,3
broad,0.5459076100074824,5,3
improves,0.5459076100074824,5,3
developing,0.5378010130403101,48,29
championship,0.5378010130403101,48,29
7 1,0.5378010130403101,48,29
steady,0.5267282151988031,23,14
eybl,0.5213565898476311,54,33
1 9,0.5212079135572658,36,22
2 3,0.5212079135572658,36,22
lefty,0.5208894664790193,18,11
7 4,0.5208894664790193,18,11
academy measured,0.5208894664790193,18,11
glass,0.5171818915528181,62,38
lebron,0.5110256790230316,26,16
questions,0.5110256790230316,26,16
disrupt,0.5106341364329463,13,8
weaknesses lacks,0.5106341364329463,13,8
footer,0.5106341364329463,13,8
simple,0.5106341364329463,13,8
66,0.5106341364329463,13,8
knocking,0.5106341364329463,13,8
gifted,0.5106341364329463,13,8
38,0.5058422680636472,34,21
1,0.5034669230562612,689,427
roll situations,0.5023693536035498,21,13
remains,0.5023693536035498,21,13
freshman season,0.49869310243750675,29,18
3p,0.4888317987282367,40,25
order,0.488750898693862,32,20
question,0.488750898693862,32,20
quite,0.4886339801278954,24,15
touch around,0.4886339801278954,24,15
part,0.4886339801278954,24,15
slashing,0.4884270546358067,16,10
2019 good,0.48786053057915346,8,5
still developing,0.48786053057915346,8,5
rock,0.48786053057915346,8,5
expectations,0.48786053057915346,8,5
second jump,0.48786053057915346,8,5
perfect,0.48786053057915346,8,5
5 attempts,0.48786053057915346,8,5
well rounded,0.48786053057915346,8,5
7 25,0.48786053057915346,8,5
options,0.48786053057915346,8,5
clearly,0.48786053057915346,8,5
initiator,0.48786053057915346,8,5
tryouts,0.48786053057915346,8,5
great job,0.48786053057915346,8,5
89,0.48786053057915346,8,5
switching,0.48786053057915346,8,5
ohio,0.48786053057915346,8,5
creation,0.48786053057915346,8,5
georgia,0.48786053057915346,8,5
heavily,0.48786053057915346,8,5
move,0.48520727940392483,75,47
leaping,0.4840826405888059,59,37
35,0.47828741833930977,54,34
star,0.47370981357837394,38,24
prolific,0.4734265010887828,19,12
become,0.4702363235062279,150,95
overall,0.46733810933427655,156,99
possesses,0.46626527032818643,63,40
freshman,0.46466105439252026,162,103
create offense,0.4626147091555879,22,14
steady improvement,0.46220540907164676,11,7
knack,0.46220540907164676,11,7
elevate,0.46220540907164676,11,7
8 10,0.46220540907164676,11,7
throw percentage,0.46220540907164676,11,7
wake,0.46220540907164676,11,7
mismatch,0.46220540907164676,11,7
pump fakes,0.46220540907164676,11,7
3 pointers,0.46220540907164676,11,7
rookie,0.46220540907164676,11,7
even,0.4613842340627894,113,72
18,0.4573201163652545,72,46
shoulders,0.45445266926723527,25,16
basketball,0.45174776936252314,159,102
learn,0.448073122037135,28,18
coach,0.448073122037135,28,18
known,0.4477436326460289,14,9
guard skills,0.4477436326460289,14,9
56,0.4477436326460289,14,9
adjust,0.4477436326460289,14,9
among,0.4477436326460289,14,9
offensive game,0.44467663183984385,45,29
shot blocker,0.44467663183984385,45,29
blocker,0.44467663183984385,45,29
2 4,0.44295007920090157,31,20
continue,0.4415911754384201,48,31
high school,0.4404229107326074,99,64
considered,0.4387459822941775,34,22
spotting,0.4384627589972361,17,11
high volume,0.4384627589972361,17,11
skills academy,0.434314841599198,57,37
repertoire,0.4320026913142829,20,13
maturity,0.4320026913142829,20,13
benefit,0.4320026913142829,20,13
blow,0.4320026913142829,20,13
tools,0.4306368504647047,63,41
create space,0.42724789231652416,23,15
defenses,0.42724789231652416,23,15
including,0.42724789231652416,23,15
issue,0.4236025439382054,26,17
agility,0.4236025439382054,26,17
men,0.4236025439382054,26,17
41,0.4207194495122355,29,19
standout,0.4207194495122355,29,19
prospects,0.418382601498255,32,21
intriguing,0.418382601498255,32,21
easily,0.418382601498255,32,21
feet,0.41832744697396684,131,86
go,0.4180452573561144,99,65
real,0.4134433945854141,41,27
13,0.4060998541614964,71,47
high,0.40045833229474503,412,274
quickly,0.395728854288512,39,26
isolation,0.3956482037209419,30,20
wants,0.3956131102890854,27,18
name,0.39552005832075743,21,14
3 4,0.39552005832075743,21,14
biggest,0.39545448301326047,18,12
degree,0.39545448301326047,18,12
pulling,0.39536605669005276,15,10
nixon,0.39536605669005276,15,10
jorrye nixon,0.39536605669005276,15,10
bigman,0.39536605669005276,15,10
8 6,0.39536605669005276,15,10
jorrye,0.39536605669005276,15,10
3 3,0.39536605669005276,15,10
spg,0.39536605669005276,15,10
posting,0.39523765865364524,12,8
attempt,0.39523765865364524,12,8
specialist,0.39523765865364524,12,8
turnaround,0.39523765865364524,12,8
6 25,0.39523765865364524,12,8
complete,0.39523765865364524,12,8
lobs,0.395029372269045,9,6
december,0.395029372269045,9,6
fluid athlete,0.395029372269045,9,6
losing,0.395029372269045,9,6
greatly,0.395029372269045,9,6
leaves,0.395029372269045,9,6
hurt,0.395029372269045,9,6
4 points,0.395029372269045,9,6
establish,0.395029372269045,9,6
current,0.395029372269045,9,6
considerably,0.395029372269045,9,6
charges,0.395029372269045,9,6
people,0.395029372269045,9,6
campaign,0.395029372269045,9,6
competes,0.395029372269045,9,6
5 ppg,0.395029372269045,9,6
aran 3,0.39462161359150905,6,4
respect,0.39462161359150905,6,4
strongest,0.39462161359150905,6,4
great body,0.39462161359150905,6,4
point forward,0.39462161359150905,6,4
fine,0.39462161359150905,6,4
body language,0.39462161359150905,6,4
freshmen,0.39462161359150905,6,4
tip,0.39462161359150905,6,4
fits,0.39462161359150905,6,4
elevates,0.39462161359150905,6,4
language,0.39462161359150905,6,4
stat,0.39462161359150905,6,4
212,0.39462161359150905,6,4
8 17,0.39462161359150905,6,4
averaged 4,0.39462161359150905,6,4
jumpshots,0.39462161359150905,6,4
way player,0.39462161359150905,6,4
belt,0.39462161359150905,6,4
without much,0.39462161359150905,6,4
left handed,0.39462161359150905,6,4
driving lanes,0.39462161359150905,6,4
generate,0.39462161359150905,6,4
physical attributes,0.39462161359150905,6,4
dribble penetration,0.39462161359150905,6,4
protection,0.39462161359150905,6,4
207,0.39462161359150905,6,4
big wingspan,0.39462161359150905,6,4
projection,0.39462161359150905,6,4
textbook,0.39462161359150905,6,4
size strength,0.39462161359150905,6,4
perform,0.39462161359150905,6,4
great shooting,0.39462161359150905,6,4
resulting,0.39462161359150905,6,4
fade,0.39462161359150905,6,4
1 11,0.39462161359150905,6,4
gets caught,0.39462161359150905,6,4
single,0.39462161359150905,6,4
finish strong,0.39462161359150905,6,4
distributor,0.39462161359150905,6,4
flashed,0.39462161359150905,6,4
point jumpers,0.39462161359150905,6,4
impressed scouts,0.3934184474431248,3,2
shows great,0.3934184474431248,3,2
2nd team,0.3934184474431248,3,2
nasty,0.3934184474431248,3,2
west virginia,0.3934184474431248,3,2
always looking,0.3934184474431248,3,2
upperbody,0.3934184474431248,3,2
maintains,0.3934184474431248,3,2
inch maximum,0.3934184474431248,3,2
volume shooter,0.3934184474431248,3,2
flying,0.3934184474431248,3,2
5 16,0.3934184474431248,3,2
low percentage,0.3934184474431248,3,2
showed flashes,0.3934184474431248,3,2
complementary,0.3934184474431248,3,2
crucial,0.3934184474431248,3,2
backing,0.3934184474431248,3,2
stopping,0.3934184474431248,3,2
usa team,0.3934184474431248,3,2
turn 24,0.3934184474431248,3,2
progression,0.3934184474431248,3,2
loaded,0.3934184474431248,3,2
layup,0.3934184474431248,3,2
critical,0.3934184474431248,3,2
san diego,0.3934184474431248,3,2
32 6,0.3934184474431248,3,2
j,0.3934184474431248,3,2
intelligent player,0.3934184474431248,3,2
ppg 3,0.3934184474431248,3,2
modern game,0.3934184474431248,3,2
239,0.3934184474431248,3,2
year averaged,0.3934184474431248,3,2
houston,0.3934184474431248,3,2
mixed,0.3934184474431248,3,2
12 8,0.3934184474431248,3,2
averaged 20,0.3934184474431248,3,2
energy level,0.3934184474431248,3,2
gives solid,0.3934184474431248,3,2
isolations,0.3934184474431248,3,2
point specialist,0.3934184474431248,3,2
roll facilitator,0.3934184474431248,3,2
effort level,0.3934184474431248,3,2
20 points,0.3934184474431248,3,2
595,0.3934184474431248,3,2
