player_name,draft_year,draft_pick,position,player_id,SEASON_ID,PLUS_MINUS,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TEAM_ABBREVIATION,note,VORP,PLAYER_ID,PLAYER_NAME
Chris Clemons,2019,86,Point Guard,1629598.0,2019-20,-1.9,33.0,8.8,4.9,0.9,0.8,0.3,0.2,0.401,0.346,0.909,1.7,4.3,1.1,3.2,0.3,0.3,0.1,0.8,0.6,0.8,HOU,ok,0.1,1629598.0,Chris Clemons
Robert Franks,2019,87,Small Forward/Power Forward,1629606.0,2020-21,-3.6,7.0,14.4,6.1,2.0,0.7,0.4,0.4,0.464,0.333,0.923,1.9,4.0,0.7,2.1,1.7,1.9,0.9,1.1,0.3,1.1,ORL,ok,0.0,1629606.0,Robert Franks
Vanja Marinkovic,2019,88,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Quinndary Weatherspoon,2019,89,Shooting Guard,1629683.0,2021-22,-0.9,11.0,6.7,2.7,1.3,0.5,0.1,0.1,0.571,0.2,1.0,1.1,1.9,0.1,0.5,0.5,0.5,0.2,1.1,0.3,1.4,GSW,ok,0.0,1629683.0,Quinndary Weatherspoon
Charles Matthews,2019,90,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Matur Maker,2019,91,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Christ Koumadje,2019,92,Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Donta Hall,2019,93,Center,1629743.0,2020-21,-1.5,13.0,13.8,5.6,4.8,0.8,0.4,0.8,0.714,0.0,0.676,1.9,2.7,0.0,0.0,1.8,2.6,1.8,2.9,0.6,1.4,ORL,ok,0.2,1629743.0,Donta Hall
Dedric Lawson,2019,94,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Bennie Boatwright,2019,95,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
CJ Massinburg,2019,96,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Cody Martin,2019,97,Shooting Guard,1628998.0,2020-21,-0.1,52.0,16.3,4.0,3.1,1.7,0.7,0.2,0.441,0.276,0.581,1.6,3.6,0.3,1.1,0.5,0.8,1.0,2.1,0.8,1.0,CHA,ok,0.0,1628998.0,Cody Martin
Jarrey Foster,2019,98,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Barry Brown,2019,99,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Jarrell Brantley,2019,100,Power Forward,1629714.0,2022-23,3.8,4.0,9.7,5.5,1.5,0.8,0.0,0.5,0.571,0.444,1.0,2.0,3.5,1.0,2.3,0.5,0.5,0.3,1.3,0.5,0.8,UTA,ok,0.1,1629714.0,Jarrell Brantley
Anthony Edwards,2020,1,Shooting Guard,1630162.0,2023-24,5.5,79.0,35.1,25.9,5.4,5.1,1.3,0.5,0.461,0.357,0.836,9.1,19.7,2.4,6.7,5.4,6.4,0.7,4.8,3.1,1.8,MIN,ok,3.7,1630162.0,Anthony Edwards
Obi Toppin,2020,2,Power Forward,1630167.0,2021-22,2.3,72.0,17.1,9.0,3.7,1.1,0.3,0.5,0.531,0.308,0.758,3.5,6.6,0.7,2.3,1.3,1.7,1.0,2.8,0.8,1.4,NYK,ok,1.2,1630167.0,Obi Toppin
Onyeka Okongwu,2020,3,Power Forward/Center,1630168.0,2021-22,2.3,48.0,20.7,8.2,5.9,1.1,0.6,1.3,0.69,0.0,0.727,3.3,4.7,0.0,0.0,1.7,2.3,2.4,3.5,0.9,3.1,ATL,ok,0.7,1630168.0,Onyeka Okongwu
Patrick Williams,2020,4,Small Forward/Power Forward,1630172.0,2023-24,-0.3,43.0,27.3,10.0,3.9,1.5,0.9,0.8,0.443,0.399,0.788,3.7,8.3,1.4,3.4,1.2,1.5,1.1,2.8,1.3,2.0,CHI,ok,-0.1,1630172.0,Patrick Williams
Isaac Okoro,2020,5,Shooting Guard/Small Forward,1630171.0,2024-25,4.6,55.0,19.1,6.1,2.4,1.2,0.6,0.3,0.464,0.371,0.717,2.3,4.9,1.0,2.7,0.6,0.8,0.9,1.5,0.4,1.9,CLE,ok,0.4,1630171.0,Isaac Okoro
LaMelo Ball,2020,6,Point Guard,1630163.0,2021-22,1.3,75.0,32.3,20.1,6.7,7.6,1.6,0.4,0.429,0.389,0.872,7.2,16.7,2.9,7.5,2.8,3.2,1.4,5.2,3.3,3.2,CHA,ok,3.3,1630163.0,LaMelo Ball
James Wiseman,2020,7,Center,1630164.0,2024-25,-4.0,1.0,4.6,6.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,IND,ok,0.0,1630164.0,James Wiseman
Deni Avdija,2020,8,Small Forward,1630166.0,2022-23,-0.7,76.0,26.6,9.2,6.4,2.8,0.9,0.4,0.437,0.297,0.739,3.3,7.6,0.9,3.1,1.6,2.2,1.0,5.4,1.6,2.8,WAS,ok,-0.1,1630166.0,Deni Avdija
Killian Hayes,2020,9,Point Guard,1630165.0,2024-25,-4.0,6.0,27.1,9.0,3.0,5.2,0.7,0.7,0.419,0.381,0.833,3.0,7.2,1.3,3.5,1.7,2.0,0.8,2.2,1.5,2.2,BKN,ok,0.1,1630165.0,Killian Hayes
Tyrese Haliburton,2020,10,Point Guard,1630169.0,2023-24,4.3,69.0,32.2,20.1,3.9,10.9,1.2,0.7,0.477,0.364,0.855,7.2,15.2,2.8,7.8,2.8,3.3,0.5,3.4,2.3,1.1,IND,ok,5.0,1630169.0,Tyrese Haliburton
Devin Vassell,2020,11,Shooting Guard,1630170.0,2021-22,0.5,71.0,27.3,12.3,4.3,1.9,1.1,0.6,0.427,0.361,0.838,4.6,10.8,1.9,5.4,1.2,1.4,0.6,3.7,0.8,2.0,SAS,ok,0.7,1630170.0,Devin Vassell
Josh Green,2020,12,Shooting Guard,1630182.0,2022-23,1.3,60.0,25.7,9.1,3.0,1.7,0.7,0.1,0.537,0.402,0.723,3.4,6.4,1.1,2.8,1.1,1.6,0.9,2.1,1.2,2.6,DAL,ok,-0.2,1630182.0,Josh Green
Tyrell Terry,2020,13,Point Guard,1630179.0,2020-21,0.0,11.0,5.1,1.0,0.5,0.5,0.5,0.0,0.313,0.0,0.333,0.5,1.5,0.0,0.6,0.1,0.3,0.0,0.5,0.2,0.2,DAL,ok,0.0,1630179.0,Tyrell Terry
Cole Anthony,2020,14,Point Guard,1630175.0,2023-24,1.4,81.0,22.4,11.6,3.8,2.9,0.8,0.5,0.435,0.338,0.826,4.1,9.4,1.1,3.4,2.2,2.7,0.8,3.0,1.6,2.2,ORL,ok,1.0,1630175.0,Cole Anthony
Precious Achiuwa,2020,15,Small Forward/Power Forward,1630173.0,2021-22,1.0,73.0,23.6,9.1,6.5,1.1,0.5,0.6,0.439,0.359,0.595,3.6,8.3,0.8,2.1,1.1,1.8,2.0,4.5,1.2,2.1,TOR,ok,-0.2,1630173.0,Precious Achiuwa
Kira Lewis,2020,16,Point Guard,1630184.0,2022-23,2.5,25.0,9.4,4.6,1.3,0.9,0.4,0.1,0.455,0.441,0.864,1.6,3.5,0.6,1.4,0.8,0.9,0.2,1.1,0.4,1.0,NOP,ok,0.1,1630184.0,Kira Lewis Jr.
Vernon Carey,2020,17,Power Forward/Center,1630176.0,2020-21,-0.6,19.0,6.0,2.4,1.4,0.1,0.1,0.3,0.5,0.143,0.818,0.9,1.9,0.1,0.4,0.5,0.6,0.3,1.1,0.3,0.7,CHA,ok,-0.1,1630176.0,Vernon Carey Jr.
Jalen Smith,2020,18,Power Forward,1630188.0,2021-22,0.6,51.0,18.1,9.2,6.0,0.5,0.3,0.8,0.503,0.328,0.765,3.5,6.9,0.8,2.4,1.5,2.0,2.0,4.0,0.8,1.9,IND,ok,0.3,1630188.0,Jalen Smith
Saddiq Bey,2020,19,Small Forward,1630180.0,2023-24,-0.3,63.0,32.7,13.7,6.5,1.5,0.8,0.2,0.416,0.316,0.837,4.6,11.1,1.8,5.7,2.7,3.2,2.7,3.9,0.9,1.4,ATL,ok,0.1,1630180.0,Saddiq Bey
Theo Maledon,2020,20,Point Guard,1630177.0,2022-23,-3.3,44.0,19.4,6.7,2.8,3.5,0.8,0.3,0.402,0.295,0.851,2.3,5.8,0.6,2.2,1.4,1.7,0.3,2.5,1.3,1.4,CHA,ok,,1630177.0,Theo Maledon
Jaden McDaniels,2020,21,Power Forward,1630183.0,2023-24,2.2,72.0,29.2,10.5,3.1,1.4,0.9,0.6,0.489,0.337,0.722,4.3,8.7,1.2,3.5,0.8,1.1,0.8,2.3,1.2,3.0,MIN,ok,-0.3,1630183.0,Jaden McDaniels
Aaron Nesmith,2020,22,Shooting Guard/Small Forward,1630174.0,2024-25,4.4,45.0,24.9,12.0,4.0,1.2,0.8,0.4,0.507,0.431,0.913,4.3,8.4,1.9,4.3,1.6,1.8,0.8,3.1,0.8,2.5,IND,ok,0.4,1630174.0,Aaron Nesmith
Tyrese Maxey,2020,23,Shooting Guard,1630178.0,2023-24,4.3,70.0,37.5,25.9,3.7,6.2,1.0,0.5,0.45,0.373,0.868,9.1,20.3,3.0,8.1,4.7,5.4,0.5,3.2,1.7,2.2,PHI,ok,3.4,1630178.0,Tyrese Maxey
Nico Mannion,2020,24,Point Guard,1630185.0,2020-21,-2.5,30.0,12.1,4.1,1.5,2.3,0.5,0.0,0.342,0.367,0.821,1.3,3.8,0.7,2.0,0.8,0.9,0.2,1.3,1.0,1.0,GSW,ok,-0.2,1630185.0,Nico Mannion
RJ Hampton,2020,25,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Tyler Bey,2020,26,Power Forward,1630189.0,2020-21,-2.1,18.0,3.9,1.0,1.1,0.2,0.0,0.1,0.318,0.25,0.6,0.4,1.2,0.1,0.2,0.2,0.3,0.4,0.6,0.2,0.3,DAL,ok,-0.1,1630189.0,Tyler Bey
Zeke Nnaji,2020,27,Power Forward/Center,1630192.0,2024-25,-0.4,57.0,10.7,3.2,1.6,0.4,0.4,0.7,0.496,0.327,0.614,1.2,2.5,0.3,0.9,0.5,0.8,0.6,1.0,0.2,1.1,DEN,ok,0.1,1630192.0,Zeke Nnaji
Daniel Oturu,2020,28,Center,1630187.0,2020-21,0.3,30.0,5.4,1.8,1.6,0.3,0.1,0.2,0.423,0.2,0.75,0.7,1.7,0.0,0.2,0.3,0.4,0.7,0.9,0.3,0.8,LAC,ok,-0.1,1630187.0,Daniel Oturu
Isaiah Joe,2020,29,Shooting Guard,1630198.0,2024-25,7.4,74.0,21.7,10.2,2.6,1.6,0.6,0.1,0.44,0.412,0.821,3.5,7.9,2.6,6.3,0.6,0.8,0.6,2.1,0.5,1.5,OKC,ok,1.4,1630198.0,Isaiah Joe
Elijah Hughes,2020,30,Shooting Guard,1630190.0,2020-21,-2.1,18.0,3.5,1.7,0.5,0.3,0.1,0.1,0.333,0.348,0.75,0.6,1.7,0.4,1.3,0.2,0.2,0.1,0.4,0.3,0.1,UTA,ok,0.0,1630190.0,Elijah Hughes
Devon Dotson,2020,31,Point Guard,1629653.0,2020-21,2.9,11.0,4.6,2.1,0.5,0.6,0.4,0.0,0.524,0.143,0.0,1.0,1.9,0.1,0.6,0.0,0.0,0.2,0.3,0.0,0.3,CHI,ok,0.1,1629653.0,Devon Dotson
Aleksej Pokusevski,2020,32,Center,1630197.0,2021-22,-0.7,61.0,20.2,7.6,5.2,2.1,0.6,0.6,0.408,0.289,0.7,3.0,7.5,0.9,3.2,0.6,0.8,1.2,4.0,1.5,1.4,OKC,ok,-0.2,1630197.0,Aleksej Pokusevski
Leandro Bolmaro,2020,33,Point Guard/Shooting Guard,1630195.0,2021-22,0.1,35.0,6.9,1.4,1.2,0.6,0.2,0.0,0.315,0.278,0.846,0.5,1.5,0.1,0.5,0.3,0.4,0.5,0.8,0.4,0.7,MIN,ok,-0.2,1630195.0,Leandro Bolmaro
Malachi Flynn,2020,34,Point Guard,1630201.0,2024-25,0.3,4.0,10.9,4.0,1.8,1.8,0.8,0.0,0.385,0.25,0.833,1.3,3.3,0.3,1.0,1.3,1.5,0.8,1.0,1.0,1.0,SAS,ok,0.0,1630201.0,Malachi Flynn
Reggie Perry,2020,35,Power Forward/Center,1629617.0,2020-21,-1.4,26.0,8.1,3.0,2.8,0.5,0.2,0.2,0.41,0.19,0.769,1.2,3.0,0.2,0.8,0.4,0.5,1.0,1.8,0.6,1.5,BKN,ok,-0.2,1629617.0,Reggie Perry
Desmond Bane,2020,36,Shooting Guard,1630217.0,2022-23,6.1,58.0,31.7,21.5,5.0,4.4,1.0,0.4,0.479,0.408,0.883,7.8,16.2,2.9,7.0,3.1,3.5,0.7,4.3,2.2,2.6,MEM,ok,2.5,1630217.0,Desmond Bane
Jahmius Ramsey,2020,37,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Payton Pritchard,2020,38,Point Guard,1630202.0,2023-24,5.5,82.0,22.3,9.6,3.2,3.4,0.5,0.1,0.468,0.385,0.821,3.6,7.7,1.8,4.7,0.6,0.7,0.9,2.4,0.7,1.3,BOS,ok,1.4,1630202.0,Payton Pritchard
Immanuel Quickley,2020,39,Point Guard/Shooting Guard,1630193.0,2022-23,3.9,81.0,28.9,14.9,4.2,3.4,1.0,0.2,0.448,0.37,0.819,5.2,11.6,2.1,5.6,2.5,3.1,0.7,3.4,1.2,2.0,NYK,ok,2.1,1630193.0,Immanuel Quickley
Paul Reed,2020,40,Power Forward/Center,1630194.0,2020-21,1.4,26.0,6.8,3.4,2.3,0.5,0.4,0.5,0.538,0.0,0.5,1.6,3.0,0.0,0.2,0.2,0.3,1.2,1.2,0.5,1.1,PHI,ok,0.0,1630194.0,Paul Reed
Cassius Stanley,2020,41,Shooting Guard,1630199.0,2020-21,0.8,24.0,3.9,1.5,0.8,0.0,0.0,0.1,0.302,0.231,0.778,0.5,1.8,0.1,0.5,0.3,0.4,0.3,0.5,0.0,0.6,IND,ok,-0.2,1630199.0,Cassius Stanley
Jordan Nwora,2020,42,Small Forward,1629670.0,2020-21,-0.1,30.0,9.1,5.7,2.0,0.2,0.6,0.3,0.459,0.452,0.76,2.1,4.5,0.9,2.1,0.6,0.8,0.3,1.7,0.8,0.7,MIL,ok,0.1,1629670.0,Jordan Nwora
Isaiah Stewart,2020,43,Power Forward/Center,1630191.0,2024-25,0.1,72.0,19.9,6.0,5.5,1.7,0.4,1.4,0.559,0.321,0.759,2.4,4.4,0.2,0.7,0.9,1.2,1.8,3.7,0.9,2.5,DET,ok,0.9,1630191.0,Isaiah Stewart
Tre Jones,2020,44,Point Guard,1630200.0,2021-22,-0.2,69.0,16.6,6.0,2.2,3.4,0.6,0.1,0.49,0.196,0.78,2.4,4.9,0.1,0.7,1.0,1.3,0.4,1.8,0.7,1.1,SAS,ok,0.4,1630200.0,Tre Jones
Karim Mane,2020,45,Shooting Guard,1630211.0,2020-21,-2.2,10.0,8.8,1.1,1.4,0.4,0.0,0.2,0.231,0.5,0.8,0.3,1.3,0.1,0.2,0.4,0.5,0.1,1.3,0.3,1.0,ORL,ok,,1630211.0,Karim Mane
Paul Eboua,2020,46,Small Forward/Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Abdoulaye N'Doye,2020,47,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Naji Marshall,2020,48,Point Guard/Shooting Guard,1630230.0,2023-24,3.1,66.0,19.0,7.1,3.6,1.9,0.7,0.2,0.463,0.387,0.791,2.6,5.6,0.9,2.3,1.0,1.3,0.8,2.8,1.0,1.4,NOP,ok,0.4,1630230.0,Naji Marshall
Nick Richards,2020,49,Center,1630208.0,2020-21,-0.7,18.0,3.5,0.8,0.6,0.1,0.0,0.0,0.444,0.0,0.636,0.2,0.5,0.0,0.1,0.4,0.6,0.2,0.4,0.2,0.4,CHA,ok,-0.1,1630208.0,Nick Richards
Mason Jones,2020,50,Shooting Guard,1630222.0,2021-22,5.8,4.0,12.6,6.8,2.5,1.0,0.5,0.0,0.467,0.25,0.8,1.8,3.8,0.3,1.0,3.0,3.8,0.3,2.3,0.3,2.0,LAL,ok,0.0,1630222.0,Mason Jones
Robert Woodard,2020,51,Small Forward,1630218.0,2021-22,1.3,12.0,3.5,0.6,0.9,0.3,0.1,0.1,0.125,0.25,1.0,0.2,1.3,0.1,0.3,0.2,0.2,0.4,0.5,0.1,0.3,SAS,ok,-0.1,1630218.0,Robert Woodard II
TyShon Alexander,2020,52,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Markus Howard,2020,53,Point Guard,1630210.0,2021-22,-0.4,31.0,5.7,4.1,0.4,0.2,0.3,0.0,0.386,0.4,0.87,1.3,3.3,0.9,2.3,0.6,0.7,0.1,0.3,0.2,0.5,DEN,ok,0.0,1630210.0,Markus Howard
Nate Hinton,2020,54,Shooting Guard/Small Forward,1630207.0,2021-22,2.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,IND,ok,0.0,1630207.0,Nate Hinton
Marko Simonovic,2020,55,Power Forward/Center,1630250.0,2022-23,2.1,7.0,2.8,0.9,0.3,0.0,0.0,0.0,0.286,0.25,0.5,0.3,1.0,0.1,0.6,0.1,0.3,0.1,0.1,0.0,0.7,CHI,ok,-0.1,1630250.0,Marko Simonovic
Yam Madar,2020,56,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Udoka Azubuike,2020,57,Center,1628962.0,2021-22,0.2,17.0,11.5,4.7,4.2,0.0,0.1,0.6,0.755,0.0,0.545,2.2,2.9,0.0,0.0,0.4,0.6,1.1,3.1,0.7,1.5,UTA,ok,0.0,1628962.0,Udoka Azubuike
Trent Forrest,2020,58,Point Guard/Shooting Guard,1630235.0,2021-22,1.3,60.0,12.8,3.3,1.7,1.8,0.5,0.1,0.49,0.185,0.792,1.3,2.6,0.1,0.5,0.6,0.8,0.4,1.3,0.8,0.7,UTA,ok,0.2,1630235.0,Trent Forrest
Jay Scrubb,2020,59,Shooting Guard,1630206.0,2021-22,0.9,18.0,6.7,2.7,0.9,0.4,0.2,0.2,0.391,0.286,0.7,1.0,2.6,0.3,1.2,0.4,0.6,0.1,0.8,0.4,0.5,LAC,ok,-0.1,1630206.0,Jay Scrubb
CJ Elleby,2020,60,Shooting Guard/Small Forward,1629604.0,2020-21,-0.5,30.0,6.4,2.3,1.1,0.3,0.2,0.1,0.379,0.206,0.733,0.8,2.2,0.2,1.1,0.4,0.5,0.4,0.7,0.2,0.9,POR,ok,-0.1,1629604.0,CJ Elleby
Grant Riller,2020,61,Point Guard/Shooting Guard,1630203.0,2020-21,-0.6,7.0,3.9,2.6,0.1,0.4,0.1,0.0,0.667,0.5,0.0,1.1,1.7,0.3,0.6,0.0,0.0,0.0,0.1,0.1,0.0,CHA,ok,0.0,1630203.0,Grant Riller
Ashton Hagans,2020,62,Point Guard,1630204.0,2023-24,-0.2,19.0,16.6,4.2,2.4,2.8,0.6,0.5,0.408,0.32,0.824,1.5,3.7,0.4,1.3,0.7,0.9,0.7,1.6,1.6,2.1,POR,ok,-0.1,1630204.0,Ashton Hagans
Austin Wiley,2020,63,Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Omer Yurtseven,2020,64,Center,1630209.0,2021-22,1.1,56.0,12.6,5.3,5.3,0.9,0.3,0.4,0.526,0.091,0.623,2.3,4.4,0.0,0.2,0.7,1.1,1.5,3.7,0.7,1.5,MIA,ok,0.2,1630209.0,Omer Yurtseven
Lamar Stevens,2020,65,Small Forward/Power Forward,1630205.0,2024-25,3.9,17.0,9.1,4.4,2.2,0.5,0.3,0.2,0.46,0.296,0.727,1.7,3.7,0.5,1.6,0.5,0.6,0.2,2.0,0.6,0.9,MEM,ok,-0.1,1630205.0,Lamar Stevens
Jalen Harris NV,2020,66,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Skylar Mays,2020,67,Point Guard/Shooting Guard,1630219.0,2020-21,0.4,33.0,8.2,3.8,1.1,0.9,0.4,0.1,0.449,0.35,0.88,1.3,3.0,0.4,1.2,0.7,0.8,0.3,0.8,0.3,0.5,ATL,ok,0.3,1630219.0,Skylar Mays
Yoeli Childs,2020,68,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Mamadi Diakite,2020,69,Power Forward,1629603.0,2020-21,0.6,14.0,10.1,3.1,2.4,0.6,0.4,0.4,0.4,0.125,0.786,1.1,2.9,0.1,0.6,0.8,1.0,0.6,1.9,0.2,1.1,MIL,ok,0.0,1629603.0,Mamadi Diakite
Xavier Tillman,2020,70,Power Forward/Center,1630214.0,2020-21,0.6,59.0,18.4,6.6,4.3,1.3,0.7,0.6,0.559,0.338,0.642,2.8,5.1,0.4,1.1,0.6,0.9,1.3,3.1,0.8,2.0,MEM,ok,,1630214.0,Xavier Tillman
Saben Lee,2020,71,Point Guard/Shooting Guard,1630240.0,2023-24,0.6,24.0,7.7,3.0,1.3,1.3,0.3,0.1,0.364,0.125,0.744,0.8,2.3,0.1,0.7,1.2,1.6,0.4,0.9,0.3,0.5,PHX,ok,0.0,1630240.0,Saben Lee
Tyrique Jones,2020,72,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Cassius Winston,2020,73,Point Guard,1630216.0,2021-22,-0.9,7.0,5.6,2.0,0.1,1.0,0.0,0.0,0.364,0.333,1.0,0.6,1.6,0.3,0.9,0.6,0.6,0.0,0.1,0.4,1.3,WAS,ok,-0.1,1630216.0,Cassius Winston
Joshua Hall,2020,74,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Steven Enoch,2020,75,Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Malik Fitts,2020,76,Small Forward,1630238.0,2021-22,-1.3,15.0,4.2,1.4,1.1,0.3,0.0,0.0,0.421,0.5,0.0,0.5,1.3,0.3,0.7,0.0,0.0,0.1,1.0,0.1,0.3,BOS,ok,0.0,1630238.0,Malik Fitts
Killian Tillie,2020,77,Power Forward,1629681.0,2020-21,2.2,18.0,10.1,3.2,1.3,0.4,0.3,0.4,0.333,0.303,0.818,1.1,3.2,0.6,1.8,0.5,0.6,0.3,1.0,0.1,1.1,MEM,ok,-0.1,1629681.0,Killian Tillie
Mustapha Heron,2020,78,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Kamar Baldwin,2020,79,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Rayshaun Hammonds,2020,80,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Breein Tyree,2020,81,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Khalil Whitney,2020,83,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Isiaha Mike,2020,84,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Dalibor Ilic,2020,85,Small Forward/Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Anthony Cowan,2020,86,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Tres Tinkle,2020,87,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Myles Powell,2020,88,Shooting Guard,1629619.0,2021-22,-1.6,11.0,4.7,1.2,0.5,0.3,0.1,0.0,0.294,0.167,1.0,0.5,1.5,0.1,0.5,0.2,0.2,0.1,0.5,0.3,0.7,PHI,ok,-0.1,1629619.0,Myles Powell
Davide Moretti,2020,89,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Lamine Diane,2020,90,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
EJ Montgomery,2020,91,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Kaleb Wesson,2020,92,Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Kristian Doolittle,2020,93,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Jordan Ford,2020,94,Point Guard,1630259.0,2023-24,2.3,6.0,3.6,2.0,0.3,0.3,0.0,0.0,0.571,0.667,1.0,0.7,1.2,0.3,0.5,0.3,0.3,0.0,0.3,0.2,0.0,SAC,ok,0.0,1630259.0,Jordan Ford
Freddie Gillespie,2020,95,Power Forward/Center,1630273.0,2021-22,-3.2,9.0,13.2,2.3,4.0,0.6,0.3,1.0,0.409,0.0,0.429,1.0,2.4,0.0,0.1,0.3,0.8,1.4,2.6,0.6,2.0,ORL,ok,-0.1,1630273.0,Freddie Gillespie
Sam Merrill,2020,96,Shooting Guard,1630241.0,2024-25,4.5,71.0,19.7,7.2,2.2,1.5,0.7,0.2,0.406,0.372,0.966,2.4,6.0,1.9,5.2,0.4,0.4,0.5,1.7,0.5,1.7,CLE,ok,0.8,1630241.0,Sam Merrill
Trevelin Queen,2020,97,Shooting Guard,1630243.0,2022-23,2.0,7.0,10.0,3.0,2.4,0.9,0.3,0.7,0.241,0.133,1.0,1.0,4.1,0.3,2.1,0.7,0.7,1.1,1.3,1.0,0.6,PHI,ok,-0.1,1630243.0,Trevelin Queen
Nathan Knight,2020,98,Center,1630233.0,2021-22,0.6,37.0,7.2,3.7,2.3,0.6,0.2,0.2,0.511,0.308,0.733,1.2,2.4,0.1,0.4,1.2,1.6,0.9,1.4,0.5,1.1,MIN,ok,0.1,1630233.0,Nathan Knight
Anthony Lamb,2020,99,Small Forward/Power Forward,1630237.0,2021-22,2.5,2.0,3.8,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,HOU,ok,0.0,1630237.0,Anthony Lamb
Alpha Diallo,2020,100,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,,
Cade Cunningham,2021,1,Point Guard/Shooting Guard,1630595.0,2025-26,8.1,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.6,18.6,2.0,5.7,4.8,6.0,0.9,4.7,3.7,3.1,DET,ok,4.6,1630595.0,Cade Cunningham
Evan Mobley,2021,2,Power Forward/Center,1630596.0,2024-25,7.7,71.0,30.5,18.5,9.3,3.2,0.9,1.6,0.557,0.37,0.725,7.1,12.8,1.2,3.2,3.1,4.3,2.3,7.0,2.0,2.0,CLE,ok,3.6,1630596.0,Evan Mobley
Jalen Suggs,2021,3,Point Guard,1630591.0,2025-26,3.2,57.0,27.6,13.8,3.9,5.5,1.8,0.7,0.435,0.339,0.855,4.9,11.4,2.1,6.3,1.8,2.1,0.6,3.2,2.7,2.5,ORL,ok,1.8,1630591.0,Jalen Suggs
Jalen Green,2021,4,Shooting Guard,1630224.0,2024-25,2.0,82.0,32.9,21.0,4.6,3.4,0.9,0.3,0.423,0.354,0.813,7.4,17.5,2.9,8.1,3.3,4.1,0.5,4.0,2.5,1.5,HOU,ok,1.7,1630224.0,Jalen Green
