player_name,draft_year,draft_pick,position,player_id,SEASON_ID,PLUS_MINUS,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TEAM_ABBREVIATION,note,PLAYER_ID,PLAYER_NAME,VORP
Gary Clark,2018,74.0,Power Forward,1629109.0,2020-21,-2.8,39.0,16.8,3.1,2.9,0.8,0.3,0.2,0.303,0.287,0.8,1.0,3.4,0.8,2.8,0.2,0.3,0.8,2.1,0.4,0.9,PHI,ok,1629109.0,Gary Clark,0.2
Devon Hall,2018,76.0,Point Guard/Shooting Guard,1628985.0,2019-20,0.8,11.0,7.3,1.8,0.6,1.2,0.4,0.1,0.2,0.235,0.5,0.5,2.7,0.4,1.5,0.4,0.7,0.2,0.5,0.5,0.5,OKC,ok,1628985.0,Devon Hall,-0.1
Bonzie Colson,2018,78.0,Small Forward/Power Forward,1629045.0,2018-19,-2.8,8.0,12.3,4.9,3.8,0.4,0.6,0.1,0.333,0.238,0.889,1.6,4.9,0.6,2.6,1.0,1.1,1.0,2.8,0.4,0.4,MIL,ok,1629045.0,Bonzie Colson,0.0
Johnathan Williams,2018,79.0,Power Forward,1629140.0,2018-19,2.3,24.0,15.5,6.5,4.1,0.5,0.3,0.3,0.591,0.0,0.563,2.7,4.6,0.0,0.1,1.1,2.0,2.0,2.1,0.7,2.6,LAL,ok,1629140.0,Johnathan Williams,-0.1
Deng Adel,2018,80.0,Small Forward,1629061.0,2018-19,-1.6,19.0,10.2,1.7,1.0,0.3,0.1,0.2,0.306,0.261,1.0,0.6,1.9,0.3,1.2,0.2,0.2,0.2,0.8,0.3,0.7,CLE,ok,1629061.0,Deng Adel,-0.3
Theo Pinson,2018,83.0,Shooting Guard,1629033.0,2019-20,-1.2,33.0,11.1,3.6,1.6,1.7,0.5,0.1,0.29,0.188,0.938,1.4,4.7,0.5,2.4,0.5,0.5,0.3,1.3,1.0,1.1,NYK,ok,1629033.0,Theo Pinson,-0.1
Kostas Antetokounmpo,2018,86.0,Small Forward/Power Forward,1628961.0,2020-21,1.8,15.0,3.7,0.8,1.3,0.1,0.1,0.3,0.3,0.0,0.462,0.2,0.7,0.0,0.0,0.4,0.9,0.3,1.0,0.7,0.5,LAL,ok,1628961.0,Kostas Antetokounmpo,-0.1
Wenyen Gabriel,2018,91.0,Small Forward/Power Forward,1629117.0,2020-21,0.1,21.0,11.5,3.4,2.6,0.5,0.4,0.4,0.4,0.406,0.647,1.1,2.9,0.6,1.5,0.5,0.8,1.0,1.6,0.7,1.5,NOP,ok,1629117.0,Wenyen Gabriel,-0.4
Jared Terrell,2018,92.0,Shooting Guard,1629123.0,2018-19,-1.9,14.0,7.9,2.2,0.4,0.9,0.2,0.1,0.308,0.235,0.5,0.9,2.8,0.3,1.2,0.2,0.4,0.1,0.4,0.7,1.1,MIN,ok,1629123.0,Jared Terrell,-0.2
Chris Chiozza,2018,97.0,Point Guard,1629185.0,2019-20,3.3,28.0,14.3,5.1,1.9,3.0,0.8,0.1,0.393,0.375,1.0,2.0,5.0,1.0,2.6,0.2,0.2,0.3,1.6,1.1,1.3,BKN,ok,1629185.0,Chris Chiozza,0.1
Kendrick Nunn,2018,100.0,Shooting Guard,1629134.0,2020-21,-0.1,56.0,29.5,14.6,3.2,2.6,0.9,0.3,0.485,0.381,0.933,5.7,11.8,2.2,5.7,1.0,1.1,0.4,2.8,1.4,1.9,MIA,ok,1629134.0,Kendrick Nunn,-0.1
Zion Williamson,2019,1.0,Power Forward,1629627.0,2020-21,1.5,61.0,33.2,27.0,7.2,3.7,0.9,0.6,0.611,0.294,0.698,10.4,17.0,0.2,0.6,6.0,8.7,2.7,4.5,2.7,2.2,NOP,ok,1629627.0,Zion Williamson,1.9
Ja Morant,2019,2.0,Point Guard,1629630.0,2021-22,3.3,57.0,33.1,27.4,5.7,6.7,1.2,0.4,0.493,0.344,0.761,10.2,20.6,1.5,4.5,5.5,7.3,1.4,4.4,3.4,1.5,MEM,ok,1629630.0,Ja Morant,3.8
RJ Barrett,2019,3.0,Shooting Guard,1629628.0,2020-21,1.9,72.0,34.9,17.6,5.8,3.0,0.7,0.3,0.441,0.401,0.746,6.5,14.7,1.7,4.3,2.9,3.8,0.9,4.8,1.9,2.6,NYK,ok,1629628.0,RJ Barrett,0.5
Coby White,2019,4.0,Point Guard/Shooting Guard,1629632.0,2020-21,-1.6,69.0,31.2,15.1,4.1,4.8,0.6,0.2,0.416,0.359,0.901,5.4,13.1,2.4,6.6,1.9,2.1,0.4,3.7,2.3,2.6,CHI,ok,1629632.0,Coby White,0.5
Rui Hachimura,2019,5.0,Power Forward,1629060.0,2019-20,-5.3,48.0,30.1,13.5,6.1,1.8,0.8,0.2,0.466,0.287,0.829,5.3,11.4,0.5,1.8,2.4,2.9,1.6,4.5,1.1,2.2,WAS,ok,1629060.0,Rui Hachimura,0.5
Keldon Johnson,2019,9.0,Shooting Guard/Small Forward,1629640.0,2021-22,1.0,75.0,31.9,17.0,6.1,2.1,0.8,0.2,0.466,0.398,0.756,6.3,13.5,2.1,5.3,2.4,3.1,1.1,5.0,1.2,2.0,SAS,ok,1629640.0,Keldon Johnson,0.3
Bruno Fernando,2019,10.0,Center,1628981.0,2019-20,-1.7,56.0,12.7,4.3,3.5,0.9,0.3,0.3,0.518,0.135,0.569,1.8,3.6,0.1,0.7,0.5,0.9,1.2,2.3,0.8,1.9,ATL,ok,1628981.0,Bruno Fernando,-0.3
Jaxson Hayes,2019,11.0,Power Forward/Center,1629637.0,2021-22,0.3,70.0,20.0,9.3,4.5,0.6,0.5,0.8,0.616,0.351,0.766,3.5,5.7,0.3,0.8,2.1,2.7,1.6,2.9,0.8,2.2,NOP,ok,1629637.0,Jaxson Hayes,0.8
Jarrett Culver,2019,12.0,Shooting Guard,1629633.0,2019-20,-1.6,63.0,23.9,9.2,3.4,1.7,0.9,0.6,0.404,0.299,0.462,3.7,9.0,1.0,3.5,0.9,1.9,1.1,2.3,1.3,2.0,MIN,ok,1629633.0,Jarrett Culver,-0.3
Mfiondu Kabengele,2019,13.0,Power Forward/Center,1629662.0,2020-21,-2.4,39.0,7.2,2.4,1.5,0.4,0.2,0.3,0.371,0.26,0.8,0.8,2.3,0.3,1.3,0.4,0.5,0.3,1.2,0.4,0.9,CLE,ok,1629662.0,Mfiondu Kabengele,0.1
Matisse Thybulle,2019,15.0,Shooting Guard/Small Forward,1629680.0,2021-22,1.3,66.0,25.5,5.7,2.3,1.1,1.7,1.1,0.5,0.313,0.791,2.3,4.5,0.7,2.2,0.5,0.7,0.6,1.7,0.6,2.4,PHI,ok,1629680.0,Matisse Thybulle,1.3
Romeo Langford,2019,18.0,Shooting Guard,1629641.0,2021-22,0.1,48.0,16.1,4.5,2.3,0.4,0.5,0.3,0.435,0.341,0.548,1.7,4.0,0.6,1.8,0.5,0.9,0.6,1.6,0.3,1.0,SAS,ok,1629641.0,Romeo Langford,-0.3
Nickeil Alexander-Walker,2019,19.0,Shooting Guard,1629638.0,2020-21,-1.1,46.0,21.9,11.0,3.1,2.2,1.0,0.5,0.419,0.347,0.727,4.2,10.0,1.7,4.8,1.0,1.4,0.3,2.8,1.5,1.9,NOP,ok,1629638.0,Nickeil Alexander-Walker,1.1
PJ Washington,2019,20.0,Power Forward,1629023.0,2020-21,0.5,64.0,30.5,12.9,6.5,2.5,1.1,1.2,0.44,0.386,0.745,4.7,10.7,1.8,4.5,1.7,2.3,1.5,5.1,2.0,2.7,CHA,recovered:last_unique,1629023.0,P.J. Washington,
Nicolas Claxton,2019,21.0,Power Forward,1629651.0,2021-22,-0.6,47.0,20.7,8.7,5.6,0.9,0.5,1.1,0.674,0.0,0.581,3.8,5.6,0.0,0.0,1.1,2.0,1.9,3.7,0.8,2.3,BKN,recovered:last_unique,1629651.0,Nic Claxton,
Brandon Clarke,2019,23.0,Power Forward/Center,1629634.0,2020-21,-0.3,59.0,24.0,10.3,5.6,1.6,1.0,0.9,0.517,0.26,0.69,4.3,8.4,0.3,1.3,1.3,1.9,1.6,3.9,0.6,1.4,MEM,ok,1629634.0,Brandon Clarke,2.0
KZ Okpala,2019,24.0,Shooting Guard/Small Forward,1629644.0,2021-22,0.3,21.0,11.6,3.7,2.0,0.7,0.2,0.3,0.435,0.346,0.727,1.4,3.3,0.4,1.2,0.4,0.5,0.5,1.4,0.2,1.2,MIA,ok,1629644.0,KZ Okpala,-0.1
Chuma Okeke,2019,25.0,Small Forward/Power Forward,1629643.0,2021-22,-4.5,70.0,25.0,8.6,5.0,1.7,1.4,0.6,0.376,0.318,0.846,3.1,8.2,1.7,5.3,0.8,0.9,0.7,4.3,0.8,1.4,ORL,ok,1629643.0,Chuma Okeke,-0.2
Tyler Herro,2019,26.0,Shooting Guard,1629639.0,2021-22,3.6,66.0,32.6,20.7,5.0,4.0,0.7,0.1,0.447,0.399,0.868,7.6,17.0,2.7,6.7,2.9,3.3,0.5,4.5,2.6,1.4,MIA,ok,1629639.0,Tyler Herro,1.5
Eric Paschall,2019,27.0,Power Forward,1629672.0,2019-20,-6.3,60.0,27.6,14.0,4.6,2.1,0.5,0.2,0.497,0.287,0.774,5.3,10.7,0.6,2.2,2.7,3.5,1.4,3.2,1.6,2.1,GSW,ok,1629672.0,Eric Paschall,0.3
Dylan Windler,2019,28.0,Shooting Guard/Small Forward,1629685.0,2020-21,-2.0,31.0,16.5,5.2,3.5,1.1,0.6,0.4,0.438,0.338,0.778,1.8,4.2,0.8,2.5,0.7,0.9,0.6,2.8,1.0,1.2,CLE,ok,1629685.0,Dylan Windler,0.0
Cameron Johnson,2019,30.0,Small Forward,1629661.0,2021-22,3.3,66.0,26.2,12.5,4.1,1.5,0.9,0.2,0.46,0.425,0.86,4.2,9.2,2.5,5.9,1.5,1.7,0.6,3.5,0.7,1.7,PHX,ok,1629661.0,Cameron Johnson,1.4
Naz Reid,2019,31.0,Center,1629675.0,2020-21,-4.2,70.0,19.2,11.2,4.6,1.0,0.5,1.1,0.523,0.351,0.693,4.3,8.3,0.9,2.5,1.6,2.4,1.2,3.4,1.0,2.6,MIN,ok,1629675.0,Naz Reid,1.7
Ty Jerome,2019,32.0,Point Guard,1629660.0,2020-21,-4.1,33.0,23.9,10.7,2.8,3.6,0.6,0.2,0.446,0.423,0.765,3.9,8.7,2.2,5.1,0.8,1.0,0.3,2.5,1.4,1.8,OKC,ok,1629660.0,Ty Jerome,-0.1
Daniel Gafford,2019,34.0,Power Forward/Center,1629655.0,2021-22,-2.9,72.0,20.1,9.4,5.7,0.9,0.4,1.4,0.693,0.0,0.699,4.0,5.7,0.0,0.0,1.5,2.1,2.2,3.5,0.9,2.4,WAS,ok,1629655.0,Daniel Gafford,0.8
Carsen Edwards,2019,36.0,Point Guard,1629035.0,2021-22,-3.0,4.0,19.8,5.8,1.5,3.5,0.5,0.0,0.3,0.25,1.0,2.3,7.5,1.0,4.0,0.3,0.3,0.5,1.0,1.3,1.0,DET,ok,1629035.0,Carsen Edwards,-0.2
Jalen McDaniels,2019,38.0,Small Forward/Power Forward,1629667.0,2020-21,-3.8,47.0,19.2,7.4,3.6,1.1,0.6,0.4,0.468,0.333,0.703,2.8,6.0,0.7,2.2,1.0,1.4,1.0,2.6,1.0,2.0,CHA,ok,1629667.0,Jalen McDaniels,-0.1
Ky Bowman,2019,39.0,Point Guard,1629065.0,2019-20,-3.9,45.0,22.6,7.4,2.7,2.9,1.0,0.2,0.417,0.308,0.829,3.0,7.1,0.7,2.4,0.8,0.9,0.5,2.2,1.6,2.3,GSW,ok,1629065.0,Ky Bowman,-0.6
Terance Mann,2019,40.0,Shooting Guard,1629611.0,2021-22,0.8,81.0,28.6,10.8,5.2,2.6,0.7,0.3,0.484,0.365,0.78,4.1,8.5,0.9,2.6,1.6,2.0,1.3,4.0,1.0,2.2,LAC,ok,1629611.0,Terance Mann,0.8
Jordan Bone,2019,43.0,Point Guard,1629648.0,2020-21,-4.2,14.0,14.0,4.0,1.7,1.3,0.1,0.0,0.426,0.313,0.0,1.6,3.9,0.7,2.3,0.0,0.0,0.3,1.4,0.2,0.8,ORL,ok,1629648.0,Jordan Bone,-0.1
Justin Wright-Foreman,2019,44.0,Point Guard/Shooting Guard,1629625.0,2019-20,-7.5,4.0,11.3,4.8,1.3,1.8,0.5,0.0,0.35,0.2,0.75,1.8,5.0,0.5,2.5,0.8,1.0,0.0,1.3,0.8,1.3,UTA,ok,1629625.0,Justin Wright-Foreman,-0.1
Grant Williams,2019,46.0,Power Forward,1629684.0,2021-22,1.9,77.0,24.4,7.8,3.6,1.0,0.5,0.7,0.475,0.411,0.905,2.7,5.6,1.4,3.4,1.1,1.2,0.8,2.7,0.8,2.4,BOS,ok,1629684.0,Grant Williams,0.5
Jaylen Nowell,2019,47.0,Point Guard/Shooting Guard,1629669.0,2020-21,-2.4,42.0,18.1,9.0,2.3,1.5,0.5,0.3,0.424,0.333,0.818,3.4,8.0,1.2,3.6,1.1,1.3,0.5,1.8,0.7,1.7,MIN,ok,1629669.0,Jaylen Nowell,0.7
Zylan Cheatham,2019,49.0,Small Forward/Power Forward,1629597.0,2019-20,-7.0,4.0,12.8,3.0,2.3,0.8,0.3,0.3,0.667,0.0,0.0,1.5,2.3,0.0,0.3,0.0,0.0,0.8,1.5,1.0,2.5,NOP,ok,1629597.0,Zylan Cheatham,-0.1
Terence Davis,2019,51.0,Point Guard/Shooting Guard,1629056.0,2021-22,2.0,30.0,17.9,10.4,3.1,1.3,0.8,0.4,0.423,0.329,0.818,3.8,8.9,1.6,5.0,1.2,1.5,0.4,2.8,1.1,2.3,SAC,ok,1629056.0,Terence Davis,0.8
Oshae Brissett,2019,52.0,Small Forward,1629052.0,2020-21,2.8,21.0,24.7,10.9,5.5,0.9,0.9,1.0,0.483,0.423,0.769,3.5,7.2,1.6,3.7,2.4,3.1,1.4,4.1,0.5,1.5,IND,ok,1629052.0,Oshae Brissett,0.3
Jaylen Hoard,2019,55.0,Small Forward/Power Forward,1629658.0,2021-22,-12.4,7.0,34.2,14.7,12.0,2.4,0.9,0.7,0.489,0.36,0.429,6.3,12.9,1.3,3.6,0.9,2.0,4.3,7.7,1.1,2.0,OKC,ok,1629658.0,Jaylen Hoard,0.0
Isaiah Roby,2019,57.0,Small Forward/Power Forward,1629676.0,2020-21,-7.2,61.0,23.4,8.7,5.6,1.8,0.9,0.6,0.483,0.294,0.744,3.4,7.0,0.5,1.8,1.4,1.9,1.5,4.1,1.9,2.7,OKC,ok,1629676.0,Isaiah Roby,0.0
Marial Shayok,2019,58.0,Shooting Guard/Small Forward,1629621.0,2019-20,-3.3,4.0,7.0,2.8,1.8,0.3,0.0,0.3,0.25,0.333,0.75,0.8,3.0,0.5,1.5,0.8,1.0,0.3,1.5,0.8,1.0,PHI,ok,1629621.0,Marial Shayok,-0.1
Tacko Fall,2019,61.0,Center,1629605.0,2020-21,1.4,19.0,7.1,2.5,2.7,0.2,0.1,1.1,0.724,0.0,0.333,1.1,1.5,0.0,0.0,0.3,0.8,0.8,1.9,0.3,1.2,BOS,ok,1629605.0,Tacko Fall,0.1
Kyle Guy,2019,62.0,Point Guard/Shooting Guard,1629657.0,2021-22,-2.5,19.0,9.8,3.9,0.9,0.9,0.4,0.1,0.4,0.35,0.667,1.4,3.4,0.7,2.1,0.4,0.6,0.2,0.7,0.7,0.6,MIA,ok,1629657.0,Kyle Guy,-0.2
Tyler Cook,2019,65.0,Power Forward,1629076.0,2020-21,-1.1,32.0,13.7,4.9,3.0,0.5,0.3,0.1,0.67,0.5,0.486,2.2,3.2,0.0,0.1,0.5,1.1,0.9,2.1,0.7,1.1,DET,ok,1629076.0,Tyler Cook,-0.1
Talen Horton-Tucker,2019,66.0,Shooting Guard/Small Forward,1629659.0,2021-22,-1.5,60.0,25.2,10.0,3.2,2.7,1.0,0.5,0.416,0.269,0.8,3.7,9.0,0.8,3.0,1.7,2.1,0.6,2.6,1.4,2.5,LAL,ok,1629659.0,Talen Horton-Tucker,0.3
Luguentz Dort,2019,67.0,Shooting Guard,1629652.0,2021-22,-5.8,51.0,32.7,17.2,4.2,1.7,0.9,0.4,0.404,0.332,0.843,5.7,14.2,2.5,7.7,3.2,3.7,0.7,3.4,1.7,2.9,OKC,ok,1629652.0,Luguentz Dort,0.2
Charlie Brown,2019,69.0,Shooting Guard,1629718.0,2020-21,-4.8,9.0,16.9,4.4,1.9,1.0,0.4,0.2,0.302,0.238,0.9,1.4,4.8,0.6,2.3,1.0,1.1,0.3,1.6,0.7,2.1,OKC,ok,1629718.0,Charlie Brown Jr.,0.0
Miye Oni,2019,71.0,Shooting Guard,1629671.0,2019-20,-1.6,10.0,10.9,3.5,1.7,0.4,0.4,0.2,0.375,0.368,0.8,1.2,3.2,0.7,1.9,0.4,0.5,0.5,1.2,0.4,0.9,UTA,ok,1629671.0,Miye Oni,0.0
Admiral Schofield,2019,72.0,Small Forward,1629678.0,2021-22,-3.4,38.0,12.3,3.8,2.3,0.7,0.1,0.1,0.419,0.329,0.8,1.4,3.4,0.7,2.1,0.3,0.4,0.4,1.9,0.6,1.5,ORL,ok,1629678.0,Admiral Schofield,-0.1
Ignas Brazdeikis,2019,76.0,Small Forward,1629649.0,2020-21,-2.1,13.0,19.1,7.0,3.5,1.3,0.3,0.2,0.422,0.393,0.714,2.7,6.4,0.8,2.2,0.8,1.1,0.8,2.6,0.9,1.7,ORL,ok,1629649.0,Ignas Brazdeikis,-0.1
Shamorie Ponds,2019,77.0,Point Guard,1629044.0,2019-20,0.0,4.0,2.6,2.3,0.3,0.5,0.0,0.3,0.6,0.5,1.0,0.8,1.3,0.3,0.5,0.5,0.5,0.0,0.3,0.0,0.5,TOR,ok,1629044.0,Shamorie Ponds,0.0
Caleb Martin,2019,80.0,Shooting Guard/Small Forward,1628997.0,2021-22,2.6,60.0,22.9,9.2,3.8,1.1,1.0,0.5,0.507,0.413,0.763,3.5,6.8,1.1,2.6,1.2,1.6,1.2,2.7,0.9,1.7,MIA,ok,1628997.0,Caleb Martin,1.1
Jordan Poole,2019,81.0,Point Guard/Shooting Guard,1629673.0,2021-22,4.3,76.0,30.0,18.5,3.4,4.0,0.8,0.3,0.448,0.364,0.925,6.2,13.9,2.8,7.6,3.2,3.5,0.4,3.0,2.5,2.7,GSW,ok,1629673.0,Jordan Poole,1.7
Marques Bolden,2019,83.0,Center,1629716.0,2020-21,0.8,6.0,4.8,1.2,1.0,0.0,0.3,0.3,0.333,0.0,0.625,0.2,0.5,0.0,0.0,0.8,1.3,0.5,0.5,0.3,0.0,CLE,ok,1629716.0,Marques Bolden,0.0
Chris Clemons,2019,86.0,Point Guard,1629598.0,2019-20,-1.9,33.0,8.8,4.9,0.9,0.8,0.3,0.2,0.401,0.346,0.909,1.7,4.3,1.1,3.2,0.3,0.3,0.1,0.8,0.6,0.8,HOU,ok,1629598.0,Chris Clemons,0.1
Robert Franks,2019,87.0,Small Forward/Power Forward,1629606.0,2020-21,-3.6,7.0,14.4,6.1,2.0,0.7,0.4,0.4,0.464,0.333,0.923,1.9,4.0,0.7,2.1,1.7,1.9,0.9,1.1,0.3,1.1,ORL,ok,1629606.0,Robert Franks,0.0
Quinndary Weatherspoon,2019,89.0,Shooting Guard,1629683.0,2021-22,-0.9,11.0,6.7,2.7,1.3,0.5,0.1,0.1,0.571,0.2,1.0,1.1,1.9,0.1,0.5,0.5,0.5,0.2,1.1,0.3,1.4,GSW,ok,1629683.0,Quinndary Weatherspoon,0.0
Donta Hall,2019,93.0,Center,1629743.0,2020-21,-1.5,13.0,13.8,5.6,4.8,0.8,0.4,0.8,0.714,0.0,0.676,1.9,2.7,0.0,0.0,1.8,2.6,1.8,2.9,0.6,1.4,ORL,ok,1629743.0,Donta Hall,0.2
Cody Martin,2019,97.0,Shooting Guard,1628998.0,2021-22,-0.4,71.0,26.3,7.7,4.0,2.5,1.2,0.5,0.482,0.384,0.701,2.9,6.0,0.9,2.2,1.1,1.5,1.2,2.9,0.9,1.6,CHA,ok,1628998.0,Cody Martin,0.0
Barry Brown,2019,99.0,Point Guard/Shooting Guard,1628971.0,2019-20,-2.4,58.0,28.2,8.9,4.7,4.0,1.1,0.5,0.443,0.344,0.739,3.4,7.7,0.6,1.7,1.5,2.1,1.1,3.7,1.7,2.8,DET,recovered:last+initial,1628971.0,Bruce Brown,
Jarrell Brantley,2019,100.0,Power Forward,1629714.0,2019-20,-4.1,9.0,10.7,2.7,2.2,1.2,0.3,0.6,0.357,0.231,0.5,1.1,3.1,0.3,1.4,0.1,0.2,0.2,2.0,0.8,0.8,UTA,ok,1629714.0,Jarrell Brantley,0.1
Anthony Edwards,2020,1.0,Shooting Guard,1630162.0,2022-23,1.2,79.0,36.0,24.6,5.8,4.4,1.6,0.7,0.459,0.369,0.756,8.9,19.5,2.7,7.3,4.0,5.3,0.6,5.2,3.3,2.4,MIN,ok,1630162.0,Anthony Edwards,3.7
Obi Toppin,2020,2.0,Power Forward,1630167.0,2021-22,2.3,72.0,17.1,9.0,3.7,1.1,0.3,0.5,0.531,0.308,0.758,3.5,6.6,0.7,2.3,1.3,1.7,1.0,2.8,0.8,1.4,NYK,ok,1630167.0,Obi Toppin,1.2
Onyeka Okongwu,2020,3.0,Power Forward/Center,1630168.0,2022-23,0.8,80.0,23.1,9.9,7.2,1.0,0.7,1.3,0.638,0.308,0.781,4.0,6.2,0.1,0.2,1.9,2.5,2.7,4.5,1.0,3.1,ATL,ok,1630168.0,Onyeka Okongwu,0.7
Patrick Williams,2020,4.0,Small Forward/Power Forward,1630172.0,2022-23,-1.7,82.0,28.3,10.2,4.0,1.2,0.9,0.9,0.464,0.415,0.857,3.8,8.3,1.4,3.4,1.1,1.3,1.0,3.0,1.2,1.8,CHI,ok,1630172.0,Patrick Williams,-0.1
Tyrese Haliburton,2020,10.0,Point Guard,1630169.0,2021-22,-4.2,77.0,35.0,15.3,4.0,8.2,1.7,0.6,0.473,0.414,0.842,5.6,11.8,2.1,5.1,2.1,2.5,0.8,3.2,2.6,1.6,IND,ok,1630169.0,Tyrese Haliburton,5.0
Devin Vassell,2020,11.0,Shooting Guard,1630170.0,2022-23,-7.8,38.0,31.0,18.5,3.9,3.6,1.1,0.4,0.439,0.387,0.78,6.9,15.7,2.7,7.0,2.1,2.6,0.2,3.7,1.5,1.5,SAS,ok,1630170.0,Devin Vassell,0.7
Josh Green,2020,12.0,Shooting Guard,1630182.0,2022-23,1.3,60.0,25.7,9.1,3.0,1.7,0.7,0.1,0.537,0.402,0.723,3.4,6.4,1.1,2.8,1.1,1.6,0.9,2.1,1.2,2.6,DAL,ok,1630182.0,Josh Green,-0.2
Tyrell Terry,2020,13.0,Point Guard,1630179.0,2020-21,0.0,11.0,5.1,1.0,0.5,0.5,0.5,0.0,0.313,0.0,0.333,0.5,1.5,0.0,0.6,0.1,0.3,0.0,0.5,0.2,0.2,DAL,ok,1630179.0,Tyrell Terry,0.0
Precious Achiuwa,2020,15.0,Small Forward/Power Forward,1630173.0,2021-22,1.0,73.0,23.6,9.1,6.5,1.1,0.5,0.6,0.439,0.359,0.595,3.6,8.3,0.8,2.1,1.1,1.8,2.0,4.5,1.2,2.1,TOR,ok,1630173.0,Precious Achiuwa,-0.2
Vernon Carey,2020,17.0,Power Forward/Center,1630176.0,2021-22,-6.3,7.0,6.3,2.9,1.7,0.0,0.3,0.1,0.538,0.0,0.462,1.0,1.9,0.0,0.0,0.9,1.9,1.1,0.6,0.4,0.6,WAS,ok,1630176.0,Vernon Carey Jr.,-0.1
Jalen Smith,2020,18.0,Power Forward,1630188.0,2022-23,-1.4,68.0,18.8,9.4,5.8,1.0,0.3,0.9,0.476,0.283,0.759,3.6,7.5,0.8,2.8,1.5,2.0,1.9,3.9,1.1,2.3,IND,ok,1630188.0,Jalen Smith,0.3
Saddiq Bey,2020,19.0,Small Forward,1630180.0,2021-22,-6.1,82.0,33.0,16.1,5.4,2.8,0.9,0.2,0.396,0.346,0.827,5.5,13.9,2.6,7.4,2.6,3.1,1.3,4.1,1.2,1.6,DET,ok,1630180.0,Saddiq Bey,0.1
Jaden McDaniels,2020,21.0,Power Forward,1630183.0,2022-23,0.9,79.0,30.6,12.1,3.9,1.9,0.9,1.0,0.517,0.398,0.736,4.7,9.1,1.4,3.4,1.3,1.8,1.2,2.7,1.4,3.4,MIN,ok,1630183.0,Jaden McDaniels,-0.3
Tyrese Maxey,2020,23.0,Shooting Guard,1630178.0,2021-22,2.6,75.0,35.3,17.5,3.2,4.3,0.7,0.4,0.485,0.427,0.866,6.4,13.3,1.8,4.1,2.8,3.3,0.3,2.9,1.2,2.1,PHI,ok,1630178.0,Tyrese Maxey,3.4
Nico Mannion,2020,24.0,Point Guard,1630185.0,2020-21,-2.5,30.0,12.1,4.1,1.5,2.3,0.5,0.0,0.342,0.367,0.821,1.3,3.8,0.7,2.0,0.8,0.9,0.2,1.3,1.0,1.0,GSW,ok,1630185.0,Nico Mannion,-0.2
Tyler Bey,2020,26.0,Power Forward,1630189.0,2020-21,-2.1,18.0,3.9,1.0,1.1,0.2,0.0,0.1,0.318,0.25,0.6,0.4,1.2,0.1,0.2,0.2,0.3,0.4,0.6,0.2,0.3,DAL,ok,1630189.0,Tyler Bey,-0.1
Zeke Nnaji,2020,27.0,Power Forward/Center,1630192.0,2021-22,-1.1,41.0,17.0,6.6,3.6,0.4,0.4,0.3,0.516,0.463,0.631,2.3,4.5,0.9,2.0,1.0,1.6,1.4,2.2,0.6,1.9,DEN,ok,1630192.0,Zeke Nnaji,0.1
Daniel Oturu,2020,28.0,Center,1630187.0,2021-22,-8.0,3.0,9.1,3.0,1.7,0.0,0.0,0.7,0.5,0.0,0.6,1.0,2.0,0.0,0.3,1.0,1.7,0.3,1.3,0.0,0.3,TOR,ok,1630187.0,Daniel Oturu,-0.1
Isaiah Joe,2020,29.0,Shooting Guard,1630198.0,2022-23,2.9,73.0,19.1,9.5,2.4,1.2,0.7,0.1,0.441,0.409,0.82,3.1,7.0,2.2,5.4,1.1,1.4,0.4,2.0,0.5,1.4,OKC,ok,1630198.0,Isaiah Joe,1.4
Elijah Hughes,2020,30.0,Shooting Guard,1630190.0,2021-22,-6.4,36.0,12.1,3.5,1.6,0.6,0.4,0.2,0.326,0.263,0.778,1.3,4.0,0.7,2.6,0.2,0.3,0.2,1.4,0.5,1.1,POR,ok,1630190.0,Elijah Hughes,0.0
Devon Dotson,2020,31.0,Point Guard,1629653.0,2022-23,-0.5,6.0,8.9,0.5,1.7,1.3,0.8,0.0,0.1,0.25,0.0,0.2,1.7,0.2,0.7,0.0,0.0,1.0,0.7,0.5,1.5,WAS,ok,1629653.0,Devon Dotson,0.1
Malachi Flynn,2020,34.0,Point Guard,1630201.0,2020-21,-2.1,47.0,19.7,7.5,2.5,2.9,0.8,0.1,0.374,0.321,0.804,2.7,7.2,1.1,3.6,1.0,1.2,0.2,2.3,0.9,1.4,TOR,ok,1630201.0,Malachi Flynn,0.0
Reggie Perry,2020,35.0,Power Forward/Center,1629617.0,2021-22,-7.8,10.0,18.7,9.2,4.7,1.2,0.9,0.6,0.506,0.188,0.6,4.0,7.9,0.3,1.6,0.9,1.5,1.5,3.2,1.1,3.3,POR,ok,1629617.0,Reggie Perry,-0.2
Desmond Bane,2020,36.0,Shooting Guard,1630217.0,2022-23,6.1,58.0,31.7,21.5,5.0,4.4,1.0,0.4,0.479,0.408,0.883,7.8,16.2,2.9,7.0,3.1,3.5,0.7,4.3,2.2,2.6,MEM,ok,1630217.0,Desmond Bane,2.5
