 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Juan Munoz","Longwood","Jr.","6-0","G","29","43"
"","Roman Penn","Drake","Jr.","6-0","G","34","43"
"","Rex Pflueger","Notre Dame","Sr.","6-6","G","31","43"
"","Darius Roy","Milwaukee","Sr.","6-2","G","30","43"
"","Zach Scott","FGCU","So.","6-4","G","32","43"
"","Terry Taylor","Austin Peay","Jr.","6-5","F","33","43"
"","Tyrell Terry","Stanford","Fr.","6-1","G","31","43"
"","LJ Thorpe","UNC Asheville","So.","6-5","G","31","43"
"","Tyresse Williford","SIUE","Sr.","5-10","G","31","43"
"246","Joel Ayayi","Gonzaga","So.","6-5","G","33","42"
"","Craig Beaudion","Cleveland St.","Jr.","6-3","G","24","42"
"","Keith Braxton","Saint Francis","Sr.","6-5","G","32","42"
"","Dachon Burke","Nebraska","Jr.","6-4","G","29","42"
"","Jordan Cintron","Longwood","Jr.","6-8","F","31","42"
"","Jordan Cohen","Lehigh","Sr.","6-1","G","32","42"
"","Michael Cubbage","Marist","Jr.","6-4","G","30","42"
"","Ian DuBose","Houston Christian","Jr.","6-4","G","29","42"
"","Sergio El Darwich","Maine","Sr.","6-4","G","25","42"
"","Patrick Good","ETSU","Jr.","6-0","G","33","42"
"","Jordan Jackson","UTRGV","Sr.","6-3","G","29","42"
"","Tristan Jarrett","Jackson St.","Jr.","6-4","G","31","42"
"","Kendall Lewis","App State","Fr.","6-8","F","33","42"
"","Jordan Lyons","Furman","Sr.","5-11","G","32","42"
"","Josh Mballa","Buffalo","So.","6-7","F","32","42"
"","Isiaha Mike","SMU","Jr.","6-8","F","30","42"
"","Kendle Moore","Colorado St.","So.","6-0","G","32","42"
"","Dequan Morris","Ark.-Pine Bluff","Jr.","6-4","G","28","42"
"","Connor Nelson","American","So.","6-6","F","30","42"
"","Mike Okauru","UNCW","Jr.","6-4","G","32","42"
"","Carlos Paez","Austin Peay","Fr.","5-11","G","33","42"
"","Jalen Ray","Hofstra","Jr.","6-2","G","34","42"
"","Will Richardson","Oregon","So.","6-5","G","31","42"
"","Torico Simmons","Mississippi Val.","Sr.","5-8","G","29","42"
"","Troy Simons","Kent St.","Sr.","6-3","G","32","42"
"","Andrew Taylor","Marshall","Fr.","6-3","G","23","42"
"","Devin Vassell","Florida St.","So.","6-5","G","30","42"
"","Romeo Weems","DePaul","Fr.","6-7","F","32","42"
"","Greg Williams Jr.","St. John's (NY)","So.","6-3","G","31","42"
Reclassifying
"NR","Juvaris Hayes","Merrimack","Sr.","6-0","G","31","121"
"NR","Mikey Watkins","Merrimack","So.","5-11","G","31","60"
"NR","Christian Agnew","North Ala.","So.","6-2","G","30","47"

NCAA Men's Basketball
Division ITotal Field Goal Attempts
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","Jhivvan Jackson","UTSA","Jr.","6-0","G","32","290","693"
"2","Antoine Davis","Detroit Mercy","So.","6-1","G","30","237","623"
"3","Mike Smith","Columbia","Sr.","5-11","G","30","250","580"
"4","Markus Howard","Marquette","Sr.","5-11","G","29","237","561"
"5","Isaiah Miller","UNC Greensboro","Jr.","6-0","G","32","234","554"
"6","Jordan Ford","Saint Mary's (CA)","Sr.","6-2","G","34","270","549"
"7","Marcus Burk","IU Indy","Jr.","6-3","G","32","237","548"
"8","Terrell Brown Jr.","Seattle U","Jr.","6-3","G","29","225","544"
"9","Jermaine Marrow","Hampton","Sr.","6-0","G","28","221","543"
"10","Eugene German","NIU","Sr.","6-0","G","31","225","542"
"11","Luka Garza","Iowa","Jr.","6-11","C","31","287","530"
"12","Javon Freeman-Liberty","Valparaiso","So.","6-4","G","33","227","521"
"13","Jordan Roland","Northeastern","Sr.","6-1","G","33","249","518"
"","Terry Taylor","Austin Peay","Jr.","6-5","F","33","285","518"
"15","Keaton Wallace","UTSA","Jr.","6-3","G","32","204","517"
"","Charles Williams","Howard","Sr.","6-6","G","33","214","517"
"17","John Crosby","Delaware St.","Sr.","6-3","G","32","222","516"
"18","Ben Stanley","Hampton","So.","6-6","F","34","295","514"
"19","Jomaru Brown","Eastern Ky.","So.","6-2","G","32","198","513"
"20","Ryan Daly","Saint Joseph's","Sr.","6-4","G","30","217","511"
"","Marcus Sheffield","Elon","Sr.","6-5","G","34","213","511"
"22","Trevon Allen","Idaho","Sr.","6-2","G","30","229","510"
"23","Anthony Edwards","Georgia","Fr.","6-5","-","32","203","505"
"","Colbey Ross","Pepperdine","Jr.","6-1","G","32","203","505"
"25","Zach Cooks","NJIT","Jr.","5-11","G","30","204","504"
"26","Tristan Jarrett","Jackson St.","Jr.","6-4","G","31","195","501"
"","Sam Sessoms","Binghamton","So.","6-0","G","29","208","501"
"28","Jalen Harris","Nevada","Jr.","6-6","G","30","223","500"
"29","CJ Elleby","Washington St.","So.","6-6","G","32","197","498"
"30","AJ Green","UNI","So.","6-4","G","31","204","490"
"","Myles Powell","Seton Hall","Sr.","6-2","G","28","195","490"
"32","Nate Darling","Delaware","Jr.","6-5","G","32","218","489"
"","Sayeed Pridgett","Montana","Sr.","6-5","G","31","250","489"
"34","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","252","485"
"35","Jerrick Harding","Weber St.","Sr.","6-1","G","29","235","482"
"","Jaylen Minnett","IU Indy","Jr.","6-1","G","32","175","482"
"37","Jayvon Graves","Buffalo","Jr.","6-3","G","32","204","479"
"38","Michael Green","Mississippi Val.","Sr.","6-3","G","28","191","478"
"39","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","207","477"
"","Marreon Jackson","Toledo","Jr.","6-1","G","32","195","477"
"","Nijal Pearson","Texas St.","Sr.","6-5","G","31","202","477"
"42","Terrell Gomez","CSUN","Jr.","5-8","G","32","207","472"
"","Remy Martin","Arizona St.","Jr.","6-0","G","31","204","472"
"44","Desure Buie","Hofstra","Sr.","5-11","G","34","210","469"
"45","Breein Tyree","Ole Miss","Sr.","6-2","G","31","199","467"
"46","Jacob Davison","Eastern Wash.","Jr.","6-4","G","31","211","465"
"","Elijah Hughes","Syracuse","Jr.","6-6","F","32","198","465"
"48","Caleb Hunter","Mississippi Val.","Fr.","5-10","G","28","154","464"
"","Fatts Russell","Rhode Island","Jr.","5-10","G","30","180","464"
"50","Landers Nolley II","Virginia Tech","Fr.","6-7","F","32","171","462"
"","Payton Pritchard","Oregon","Sr.","6-2","G","31","216","462"
"52","Jordyn Adams","Austin Peay","Fr.","6-3","G","33","193","460"
"","Nathan Hoover","Wofford","Sr.","6-4","G","35","169","460"
"54","Eli Pemberton","Hofstra","Sr.","6-5","G","34","205","458"
"55","Makale Foreman","Stony Brook","Jr.","6-1","G","33","166","455"
"","Grant Riller","Col. of Charleston","Sr.","6-3","G","31","227","455"
"57","Lamar Stevens","Penn St.","Sr.","6-8","F","31","192","454"
"58","Jordan Burns","Colgate","Jr.","6-0","G","33","183","453"
"59","Raiquan Clark","LIU","Sr.","6-4","G","32","226","451"
"","Quinton Rose","Temple","Sr.","6-8","F","31","166","451"
"61","Kira Lewis Jr.","Alabama","So.","6-3","G","31","206","449"
"62","Justin Forrest","App State","Jr.","6-2","G","32","173","448"
"","Anthony Lamb","Vermont","Sr.","6-6","F","33","184","448"
"64","Carlik Jones","Radford","Jr.","6-0","G","32","218","447"
"65","Kamar Baldwin","Butler","Sr.","6-1","G","31","187","446"
"66","Adam Grant","Bryant","Sr.","6-1","G","32","175","445"
"67","JayQuan McCloud","Green Bay","Sr.","6-2","G","33","172","444"
"68","Darius Quisenberry","Youngstown St.","So.","6-2","G","32","186","441"
"69","Ahmad Clark","UAlbany","Sr.","6-1","G","31","172","439"
"","Matt Lewis","James Madison","Jr.","6-5","G","30","180","439"
"","Vinnie Shahid","North Dakota St.","Sr.","5-11","G","33","190","439"
"72","Marlon Stewart","North Dakota","Sr.","6-3","G","33","189","437"
"73","Desmond Bane","TCU","Sr.","6-5","G","32","197","436"
"","Charlie Moore","DePaul","Jr.","5-11","G","32","164","436"
"","Holland Woods","Portland St.","Jr.","6-0","G","32","181","436"
"76","Xavier Green","Old Dominion","Jr.","6-6","G","32","160","435"
"77","Buddy Boeheim","Syracuse","So.","6-6","G","32","177","434"
"","Adam Kunkel","Belmont","So.","6-4","G","33","188","434"
"","Hunter Maldonado","Wyoming","So.","6-7","G","33","183","434"
"80","Nathan Knight","William & Mary","Sr.","6-10","C","32","227","433"
"","John Mooney","Notre Dame","Sr.","6-9","F","31","199","433"
"82","Camren Wynter","Drexel","So.","6-2","G","33","192","432"
"83","Jarred Godfrey","Purdue Fort Wayne","So.","6-5","G","33","187","431"
"84","LJ Figueroa","St. John's (NY)","Jr.","6-7","G","32","163","430"
"","Jordan Nwora","Louisville","Jr.","6-7","F","31","189","430"
"86","Timmy Allen","Utah","So.","6-6","F","31","189","429"
"","Derrick Alston","Boise St.","Jr.","6-8","G","32","177","429"
"","Tommy Funk","Army West Point","Sr.","5-11","G","30","192","429"
"89","Jayden Gardner","East Carolina","So.","6-6","F","31","223","428"
"","Tre Mitchell","Massachusetts","Fr.","6-9","C","31","206","428"
"91","Naji Marshall","Xavier","Jr.","6-7","F","31","190","427"
"","Tres Tinkle","Oregon St.","Sr.","6-8","F","31","188","427"
"93","Christian Lutete","UMass Lowell","Sr.","6-4","F","32","220","426"
"","Ade Murkey","Denver","Sr.","6-5","G","31","205","426"
"","Jase Townsend","Denver","So.","6-3","G","31","188","426"
"96","Josiah Wallace","Eastern Ill.","Jr.","6-4","G","32","196","425"
"","Bryson Williams","UTEP","Jr.","6-8","F","32","212","425"
"98","Bryce Hamilton","UNLV","So.","6-4","G","32","192","424"
"","Sa'eed Nelson","American","Sr.","6-1","G","29","207","424"
"100","Isaac Bonton","Washington St.","Jr.","6-3","G","28","144","423"
"","Sam Merrill","Utah St.","Sr.","6-5","G","32","195","423"
"","Daniel Oturu","Minnesota","So.","6-10","C","31","238","423"
"103","Keith Braxton","Saint Francis","Sr.","6-5","G","32","196","422"
"","Mason Jones","Arkansas","Jr.","6-5","G","31","191","422"
"105","Isaiah Blackmon","Saint Francis","Sr.","6-1","G","30","189","421"
"","Deion Hammond","Monmouth","Jr.","6-4","G","31","174","421"
"","Xavier Hill-Mais","Oakland","Sr.","6-7","F","33","218","421"
"","Lavelle Scottie","Air Force","Sr.","6-7","F","32","192","421"
"109","Amari Davis","Green Bay","Fr.","6-2","G","33","215","418"
"110","T.J. Atwood","Lamar University","Sr.","6-6","G","32","212","417"
"","Malachi Flynn","San Diego St.","Jr.","6-1","G","32","184","417"
"","Loren Cristian Jackson","Akron","Jr.","5-8","G","31","194","417"
"113","Kobe Webster","Western Ill.","Jr.","6-0","G","26","173","415"
"114","Matt Bradley","California","So.","6-4","G","32","181","414"
"","Brian Fobbs","Towson","Sr.","6-4","G","32","179","414"
"","Saben Lee","Vanderbilt","Jr.","6-2","G","32","200","414"
"","Stanley Umude","South Dakota","Jr.","6-6","G","32","190","414"
"118","Jibri Blount","N.C. Central","Sr.","6-5","F","31","217","413"
"","Darrell Brown","Bradley","Sr.","5-10","G","32","148","413"
"","Charles Minlend","San Francisco","Jr.","6-4","G","34","172","413"
"","Cassius Winston","Michigan St.","Sr.","6-0","G","30","185","413"
"122","Cam Davis","Navy","Jr.","6-1","G","30","168","412"
"","Rapolas Ivanauskas","Colgate","Sr.","6-10","F","34","178","412"
"124","DeVon Baker","UNC Asheville","So.","6-2","G","31","185","410"
"","Michael Ertel","ULM","Jr.","6-2","G","29","164","410"
"","Taevion Kinsey","Marshall","So.","6-5","G","32","201","410"
"127","Kameron Edwards","Pepperdine","Sr.","6-6","F","30","179","409"
"128","Ayo Dosunmu","Illinois","So.","6-5","G","30","196","405"
"","Mason Faulkner","Western Caro.","Jr.","6-1","G","31","163","405"
"","Malik Fitts","Saint Mary's (CA)","Jr.","6-8","F","34","191","405"
"","Justinian Jessup","Boise St.","Sr.","6-6","G","32","172","405"
"132","Tyrn Flowers","LIU","Jr.","6-9","F","33","171","404"
"","Jordan Goodwin","Saint Louis","Jr.","6-3","G","31","191","404"
"134","Bryson Robinson","New Orleans","Sr.","6-4","G","30","163","403"
"135","Michael Flowers","Western Mich.","Jr.","6-2","G","32","172","402"
"","Jalen Johnson","Louisiana","Jr.","6-6","F","33","172","402"
"","Seneca Knight","San Jose St.","So.","6-6","G","31","162","402"
"138","Majesty Brandon","Canisius","Jr.","6-0","G","32","168","401"
"139","Devon Andrews","FIU","Sr.","6-6","F","31","170","400"
"","Marcus Carr","Minnesota","So.","6-2","G","31","157","400"
"","Kellan Grady","Davidson","Jr.","6-5","G","30","185","400"
"","Darius Roy","Milwaukee","Sr.","6-2","G","30","155","400"
"143","Ian DuBose","Houston Christian","Jr.","6-4","G","29","175","399"
"","Amauri Hardy","UNLV","Jr.","6-2","G","32","163","399"
"","Obadiah Noel","UMass Lowell","Jr.","6-4","G","32","194","399"
"146","Robert Allen","Samford","So.","6-9","F","32","171","398"
"147","Jared Butler","Baylor","So.","6-3","G","30","167","397"
"","Cody John","Weber St.","Sr.","6-3","G","32","169","397"
"","Azar Swain","Yale","Jr.","6-0","G","29","156","397"
"150","Everette Hammond","USC Upstate","So.","6-3","G","33","156","396"
"","C.J. Jones","Middle Tenn.","Jr.","6-5","G","30","170","396"
"152","Corey Allen","Georgia St.","Jr.","6-2","G","32","161","395"
"","Jermaine Bishop","Norfolk St.","Sr.","6-1","G","31","160","395"
"","Elijah Olaniyi","Stony Brook","Jr.","6-5","G","28","172","395"
"","Rob Perry","Stetson","Fr.","6-4","G","33","173","395"
"","Gabe Watson","Southern Miss.","So.","6-1","G","31","158","395"
"157","Jason Preston","Ohio","So.","6-3","G","32","203","394"
"158","Deondre Burns","Oral Roberts","Sr.","6-3","G","31","181","392"
"","Quan Jackson","Ga. Southern","Jr.","6-4","G","33","153","392"
"","Jonah Radebaugh","Northern Colo.","Sr.","6-2","G","31","194","392"
"","Matt Ryan","Chattanooga","Sr.","6-8","F","33","166","392"
"","Xeyrius Williams","Akron","Sr.","6-9","F","31","148","392"
"","John-Michael Wright","High Point","Fr.","6-1","G","32","153","392"
"164","A.J. Lawson","McNeese","Jr.","6-5","G","32","180","391"
"165","Tyler Sharpe","Northern Ky.","Sr.","6-1","G","32","158","390"
"","Jarrod West","Marshall","Jr.","5-11","G","32","162","390"
"167","Devon Dotson","Kansas","So.","6-2","G","30","182","389"
"168","Davion Buster","Lamar University","So.","5-10","G","29","147","388"
"","Djordje Dimitrijevic","Mercer","Sr.","6-2","G","30","165","388"
"","Laquincy Rideau","South Fla.","Sr.","6-1","G","31","145","388"
"","Cedric Russell","Louisiana","Jr.","6-2","G","32","159","388"
"172","Garrison Brooks","North Carolina","Jr.","6-9","F","32","207","387"
"","Obi Toppin","Dayton","So.","6-9","F","31","245","387"
"","Christian Vital","UConn","Sr.","6-2","G","31","154","387"
"175","Ty Brewer","Southeastern La.","So.","6-7","F","31","185","386"
"","Eddie Stansberry","Hawaii","Sr.","6-3","G","30","156","386"
"177","Brandon Anderson","Brown","Sr.","6-1","G","25","140","385"
"","Tevin Brown","Murray St.","So.","6-5","G","32","172","385"
"","Kendal Manuel","Montana","Sr.","6-4","G","31","166","385"
"180","Max Abmas","Oral Roberts","Fr.","6-0","G","31","158","384"
"","Dallas Morgan","Central Mich.","Sr.","6-2","G","31","153","384"
"","Xavier Sneed","Kansas St.","Sr.","6-5","F","32","140","384"
"183","Tray Boyd III","ETSU","Sr.","6-4","G","34","161","383"
"","Tommy Bruner","USC Upstate","Fr.","6-1","G","33","158","383"
"","Carter Hendricksen","North Florida","So.","6-7","F","33","163","383"
"","Tre Jones","Duke","So.","6-2","G","29","162","383"
"","Tyson Ward","North Dakota St.","Sr.","6-6","G","33","203","383"
"188","Collin Gillespie","Villanova","Jr.","6-2","G","31","155","382"
"189","Kristian Doolittle","Oklahoma","Sr.","6-7","F","29","168","381"
"","Andrew Kostecka","Loyola Maryland","Sr.","6-4","G","29","192","381"
"","Parker Stewart","UT Martin","So.","6-5","G","25","157","381"
"","Ty Taylor","Eastern Ky.","Sr.","6-3","G","33","134","381"
"193","Keandre Cook","Missouri St.","Sr.","6-5","G","33","160","379"
"","DeVante' Jones","Coastal Carolina","So.","6-1","G","32","185","379"
"","Koreem Ozier","Sacred Heart","So.","6-1","G","31","146","379"
"","Liam Robbins","Drake","So.","7-0","F","34","189","379"
"197","Ty-Shon Alexander","Creighton","Jr.","6-4","G","31","163","378"
"","Rich Kelly","Quinnipiac","Jr.","6-1","G","30","160","378"
"","Dexter McClanahan","Nicholls","Sr.","6-4","G","31","154","378"
"","Javante McCoy","Boston U.","Jr.","6-5","G","33","156","378"
"201","Quintin Dove","UT Martin","Sr.","6-8","F","29","213","377"
"","Marcus Hammond","Niagara","So.","6-1","G","32","166","377"
"","Chauncey Hawkins","St. Francis Brooklyn","Jr.","5-8","G","31","150","377"
"","Brandon Johnson","Western Mich.","Jr.","6-8","F","32","173","377"
"","Kyle Lofton","St. Bonaventure","So.","6-3","G","31","159","377"
"","Mason Peatling","Eastern Wash.","Sr.","6-8","F","31","209","377"
"207","E.J. Anosike","Sacred Heart","Jr.","6-7","F","33","182","376"
"","Zach Copeland","Illinois St.","Sr.","6-4","G","31","151","376"
"","Zach Nutall","Sam Houston","So.","6-3","G","30","170","376"
"210","JT Gibson","Omaha","Sr.","6-3","G","31","149","375"
"","Eric Jamison","Gardner-Webb","Sr.","6-5","G","32","182","375"
"","Jordan Lyons","Furman","Sr.","5-11","G","32","162","375"
"213","Alpha Diallo","Providence","Sr.","6-7","G","31","155","374"
"","Samir Doughty","Auburn","Sr.","6-4","G","31","154","374"
"","Josh Sharkey","Samford","Sr.","5-10","G","30","168","374"
"216","Joe Pridgen","Holy Cross","Fr.","6-5","F","30","208","373"
"","Marcus Zegarowski","Creighton","So.","6-2","G","31","182","373"
"218","Filip Petrusev","Gonzaga","So.","6-11","F","33","209","372"
"","Ben Vander Plas","Ohio","So.","6-8","F","31","183","372"
"","Jimmy Whitt Jr.","Arkansas","Sr.","6-3","G","32","181","372"
"221","Rylan Bergersen","Central Ark.","Jr.","6-6","G","31","157","371"
"","E.J. Crawford","Iona","Sr.","6-6","G","28","173","371"
"","Teshaun Hightower","Tulane","Jr.","6-4","G","30","153","371"
"","Caleb Mills","Houston","Fr.","6-3","G","31","143","371"
"","Jahlil Tripp","Pacific","Sr.","6-5","F","33","190","371"
"226","Cam Shelton","Northern Ariz.","So.","6-2","G","30","147","370"
"","Justin Turner","Bowling Green","Jr.","6-4","G","25","158","370"
"228","Precious Achiuwa","Memphis","Fr.","6-9","F","31","182","369"
"","AJ Brodeur","Penn","Sr.","6-8","F","27","186","369"
"","Jordan Cohen","Lehigh","Sr.","6-1","G","32","160","369"
"","Malik Curry","Old Dominion","Jr.","6-1","G","32","150","369"
"","Braun Hartfield","San Diego","Jr.","6-5","G","32","157","369"
"","Jalen Pickett","Siena","So.","6-4","G","29","169","369"
"","Cornelius Taylor","Fla. Atlantic","Sr.","6-0","G","32","133","369"
"235","Markell Johnson","NC State","Sr.","6-1","G","31","149","368"
"236","Saddiq Bey","Villanova","So.","6-8","F","31","175","367"
"","Lamine Diane","CSUN","So.","6-7","F","19","176","367"
"","Blake Francis","Richmond","Jr.","6-0","G","25","153","367"
"","Bodie Hume","Northern Colo.","So.","6-6","F","31","145","367"
"","Jazz Johnson","Nevada","Sr.","5-10","G","29","150","367"
"","Max Mahoney","Boston U.","Sr.","6-8","F","34","211","367"
"","Nico Mannion","Arizona","Fr.","6-3","G","32","144","367"
"243","Reggie Perry","Mississippi St.","So.","6-10","F","31","183","366"
"244","Destin Barnes","Jacksonville","Jr.","6-7","G","32","144","365"
"","Malik Johnson","Canisius","Sr.","5-10","G","32","141","365"
"","Jordan Walker","Morehead St.","Sr.","6-0","G","32","129","365"
"247","Harald Frey","Montana St.","Sr.","6-1","G","31","148","364"
"","Chance Hunter","Long Beach St.","So.","6-6","G","32","165","364"
"","Stef Smith","Vermont","Jr.","6-1","G","33","167","364"
"","McKinley Wright","Colorado","Jr.","6-0","G","32","163","364"
Reclassifying
"NR","Milan Acquaah","California Baptist","Jr.","6-3","G","31","181","482"

NCAA Men's Basketball
Division IDefensive Rebounds per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","DRebs","RPG"
"1","John Mooney","Notre Dame","Sr.","6-9","F","31","281","9.06"
"2","Kevin Marfo","Quinnipiac","Sr.","6-9","F","30","266","8.87"
"3","Willie Jackson","Toledo","Sr.","6-6","F","32","269","8.41"
"4","Kim Aiken Jr.","Eastern Wash.","So.","6-7","G","31","253","8.16"
"5","James Butler","Drexel","Jr.","6-8","F","33","263","7.97"
"6","Nathan Knight","William & Mary","Sr.","6-10","C","32","250","7.81"
"7","Precious Achiuwa","Memphis","Fr.","6-9","F","31","241","7.77"
"8","Tre Scott","Cincinnati","Sr.","6-8","F","30","233","7.77"
"9","Xeyrius Williams","Akron","Sr.","6-9","F","31","240","7.74"
"10","Tyrn Flowers","LIU","Jr.","6-9","F","33","254","7.70"
"11","Elyjah Goss","IU Indy","Jr.","6-7","F","32","246","7.69"
"12","Nico Carvacho","Colorado St.","Sr.","6-11","C","32","245","7.66"
"13","Xavier Tillman","Michigan St.","Jr.","6-8","F","31","237","7.65"
"14","Sean Sutherlin","New Hampshire","Jr.","6-5","G","28","214","7.64"
"15","Ruot Monyyong","Little Rock","Jr.","6-10","F","31","236","7.61"
"16","Manny Camper","Siena","Jr.","6-7","G","30","226","7.53"
"17","Daniel Oturu","Minnesota","So.","6-10","C","31","233","7.52"
"18","Shamarkus Kennedy","McNeese","Sr.","6-8","F","31","231","7.45"
"19","E.J. Anosike","Sacred Heart","Jr.","6-7","F","33","245","7.42"
"20","Paul Reed","DePaul","Jr.","6-9","F","29","215","7.41"
"21","Jordan Bruner","Yale","Sr.","6-9","F","28","207","7.39"
"22","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","229","7.39"
"23","Aaron Carver","Old Dominion","Sr.","6-7","F","32","236","7.38"
"24","Jalen Smith","Maryland","So.","6-10","F","31","227","7.32"
"25","Andy Van Vliet","William & Mary","Sr.","7-0","F","32","234","7.31"
"26","Ethan Stair","Mercer","Sr.","6-4","G","32","233","7.28"
"27","Cletrell Pope","Bethune-Cookman","Sr.","6-9","F","29","211","7.28"
"28","David Bell","Jacksonville","Sr.","6-10","C","31","225","7.26"
"29","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","228","7.13"
"30","Ronald Jackson","N.C. A&T","Sr.","6-8","F","32","227","7.09"
"31","Tyler Bey","Colorado","Jr.","6-7","G","31","218","7.03"
"","Jordan Goodwin","Saint Louis","Jr.","6-3","G","31","218","7.03"
"33","Matt Pile","Omaha","Jr.","6-8","F","32","225","7.03"
"34","Udoka Azubuike","Kansas","Sr.","7-0","C","31","217","7.00"
"","Nate Pierre-Louis","Temple","Jr.","6-4","G","31","217","7.00"
"36","Terry Taylor","Austin Peay","Jr.","6-5","F","33","230","6.97"
"37","Hasahn French","Saint Louis","Jr.","6-7","F","30","209","6.97"
"38","Reggie Perry","Mississippi St.","So.","6-10","F","31","215","6.94"
"","Kaleb Wesson","Ohio St.","Jr.","6-9","F","31","215","6.94"
"40","Justin Bean","Utah St.","So.","6-7","F","34","235","6.91"
"41","Carlos Dotson","Western Caro.","Sr.","6-7","F","30","207","6.90"
"42","Tahjai Teague","Ball St.","Sr.","6-8","F","31","213","6.87"
"43","Emmanuel Nzekwesi","Oral Roberts","Sr.","6-8","F","25","171","6.84"
"44","Kristian Doolittle","Oklahoma","Sr.","6-7","F","29","198","6.83"
"45","Brendan Medley-Bacon","Coppin St.","So.","7-0","C","31","211","6.81"
"","Jeremiah Robinson-Earl","Villanova","Fr.","6-9","F","31","211","6.81"
"47","Jibri Blount","N.C. Central","Sr.","6-5","F","31","210","6.77"
"48","Cyril Langevine","Rhode Island","Sr.","6-8","F","29","196","6.76"
"49","Tyrique Jones","Xavier","Sr.","6-9","F","32","215","6.72"
"50","AJ Brodeur","Penn","Sr.","6-8","F","27","180","6.67"
"51","Nate Grimes","Fresno St.","Sr.","6-8","F","27","179","6.63"
"52","CJ Elleby","Washington St.","So.","6-6","G","32","212","6.63"
"53","Jon Axel Gudmunsson","Davidson","Sr.","6-4","G","30","196","6.53"
"54","Jahlil Tripp","Pacific","Sr.","6-5","F","33","212","6.42"
"55","Filip Rebraca","North Dakota","Jr.","6-9","F","32","204","6.38"
"56","Justyn Mutts","Delaware","So.","6-7","F","33","210","6.36"
"57","Obi Toppin","Dayton","So.","6-9","F","31","197","6.35"
"58","Luke Knapke","Toledo","Sr.","6-11","C","32","203","6.34"
"59","Olivier Sarr","Wake Forest","Jr.","7-0","C","30","190","6.33"
"60","James Dickey","UNC Greensboro","Sr.","6-10","F","32","202","6.31"
"","Cameron Krutwig","Loyola Chicago","Jr.","6-9","C","32","202","6.31"
"62","Matt Wilson","Army West Point","Sr.","6-9","C","30","189","6.30"
"63","Keith Braxton","Saint Francis","Sr.","6-5","G","32","201","6.28"
"64","Jayden Gardner","East Carolina","So.","6-6","F","31","194","6.26"
"","Luka Garza","Iowa","Jr.","6-11","C","31","194","6.26"
"66","Jayveous McKinnis","Jackson St.","So.","6-7","F","32","199","6.22"
"67","Leonard Harper-Baker","Southern Miss.","Sr.","6-5","F","31","192","6.19"
"68","Brandon Johnson","Western Mich.","Jr.","6-8","F","32","198","6.19"
"","RJ Williams","Boise St.","Sr.","6-7","F","32","198","6.19"
"70","Will Rayman","Colgate","Sr.","6-9","F","34","210","6.18"
"71","Dwight Wilson","James Madison","Jr.","6-8","F","26","160","6.15"
"72","Romello White","Arizona St.","Jr.","6-8","F","30","184","6.13"
"73","Malik Fitts","Saint Mary's (CA)","Jr.","6-8","F","34","208","6.12"
"74","Vernon Carey","Duke","Fr.","6-10","C","31","189","6.10"
"75","Omer Yurtseven","Georgetown","Sr.","7-0","C","26","158","6.08"
"76","Boubacar Toure","Eastern Mich.","Sr.","6-11","C","32","194","6.06"
"77","Osun Osunniyi","St. Bonaventure","So.","6-10","C","24","145","6.04"
"78","Jordan Nwora","Louisville","Jr.","6-7","F","31","187","6.03"
"79","Isaiah Stewart","Washington","Fr.","6-9","F","32","193","6.03"
"80","Nate Hinton","Houston","So.","6-5","G","31","186","6.00"
"","Grayson Murphy","Belmont","So.","6-3","G","33","198","6.00"
"82","Marcus Santos-Silva","VCU","Jr.","6-7","F","31","185","5.97"
"83","Tamenang Choh","Brown","Jr.","6-5","F","27","161","5.96"
"84","Derek Culver","West Virginia","So.","6-10","F","31","183","5.90"
"85","Ty Brewer","Southeastern La.","So.","6-7","F","31","182","5.87"
"86","Xavier Hill-Mais","Oakland","Sr.","6-7","F","33","193","5.85"
"87","Tyler Hagedorn","South Dakota","Sr.","6-10","F","32","187","5.84"
"88","Daeqwon Plowden","Bowling Green","Jr.","6-6","F","31","181","5.84"
"89","Rapolas Ivanauskas","Colgate","Sr.","6-10","F","34","198","5.82"
"90","Loudon Love","Wright St.","Jr.","6-8","C","27","157","5.81"
"91","Patrick Harding","Bryant","So.","6-9","F","32","186","5.81"
"92","Timmy Allen","Utah","So.","6-6","F","31","180","5.81"
"93","Chudier Bile","Northwestern St.","Sr.","6-7","F","28","162","5.79"
"","Kaleb Bishop","FDU","Sr.","6-8","F","28","162","5.79"
"95","Jared Savage","Western Ky.","Sr.","6-5","F","30","173","5.77"
"96","Grant Golden","Richmond","Jr.","6-10","F","29","167","5.76"
"97","Nick Rakocevic","Southern California","Sr.","6-11","F","31","178","5.74"
"","Dwayne Sutton","Louisville","Sr.","6-5","F","31","178","5.74"
