 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"82","Tim Frazier","Penn St.","Sr.","6-1","G","34","1196:00","35:10"
"83","Josh Huestis","Stanford","Sr.","6-7","F","36","1266:00","35:10"
"","J.J. Mann","Belmont","Sr.","6-6","G","36","1266:00","35:10"
"85","Corey Maynard","Bryant","Sr.","6-3","G","31","1090:00","35:09"
"86","Shabazz Napier","UConn","Sr.","6-1","G","40","1404:00","35:06"
"87","Lamont Middleton","N.C. A&T","Sr.","6-3","G","32","1123:00","35:05"
"88","Jordan Clarkson","Missouri","Jr.","6-5","G","35","1228:00","35:05"
"89","Chasson Randle","Stanford","Jr.","6-1","G","36","1263:00","35:05"
"90","Michael Perez","Nevada","Jr.","6-3","G","32","1122:00","35:03"
"91","Peter Hooley","UAlbany","So.","6-4","G","33","1157:00","35:03"
"92","Chris Perez","Canisius","Sr.","6-3","G","34","1192:00","35:03"
"93","Spencer Parker","Bowling Green","So.","6-7","F","32","1120:00","35:00"
"94","Michael Murray","Coppin St.","Sr.","6-5","F","28","979:00","34:57"
"95","Julysses Nobles","Jackson St.","Sr.","6-1","G","31","1083:00","34:56"
"96","Matthew Wright","St. Bonaventure","Sr.","6-4","G","32","1117:00","34:54"
"97","Kyan Anderson","TCU","Jr.","5-11","G","31","1082:00","34:54"
"98","Nimrod Hilliard","Lamar University","Jr.","6-5","G","30","1047:00","34:54"
"99","Kevin Pangos","Gonzaga","Jr.","6-2","G","36","1256:00","34:53"
"100","Tré Bussey","Ga. Southern","Sr.","6-2","G","34","1186:00","34:52"
Reclassifying
"NR","Jerome Garrison","Grand Canyon","Jr.","6-3","G","30","1134:00","37:48"

NCAA Men's Basketball
Division I3-pt Field Goal Attempts
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA"
"1","Akeem Richmond","East Carolina","Sr.","6-0","G","34","155","392"
"2","Marshall Henderson","Ole Miss","Sr.","6-2","G","30","129","377"
"3","Travis Bader","Oakland","Sr.","6-5","G","33","147","360"
"4","Isiah Umipig","Seattle U","Jr.","6-0","G","30","106","287"
"5","Damon Lynn","NJIT","Fr.","5-11","G","29","107","282"
"6","Reger Dowell","UT Arlington","Sr.","6-1","G","30","96","271"
"7","Glenn Cosey","Eastern Ky.","Sr.","6-0","G","34","115","270"
"8","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","93","267"
"9","Michael Frazier","Florida","So.","6-4","G","39","118","264"
"10","Zeke Upshaw","Hofstra","Sr.","6-6","G","33","91","261"
"11","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","119","257"
"12","Billy Baron","Canisius","Sr.","6-2","G","34","107","254"
"","Brady Heslip","Baylor","Sr.","6-2","G","38","118","254"
"","Rashawn Rembert","ETSU","Jr.","6-3","G","35","108","254"
"15","R.J. Hunter","Georgia St.","So.","6-6","G","33","100","253"
"16","Tyler Harvey","Eastern Wash.","So.","6-4","G","31","109","252"
"17","Hunter Williams","Troy","Sr.","6-0","G","31","98","250"
"18","David Brown","Western Mich.","Sr.","6-4","G","33","80","247"
"19","Ben Brust","Wisconsin","Sr.","6-1","G","38","96","244"
"","Langston Galloway","Saint Joseph's","Sr.","6-2","G","34","108","244"
"","QJ Peterson","VMI","Fr.","6-0","G","35","78","244"
"22","Quinton Pippen","Chicago St.","Sr.","6-4","F","31","90","243"
"23","Connor Hill","Idaho","Jr.","6-2","G","34","98","242"
"24","Trevor Cooney","Syracuse","So.","6-4","G","34","90","240"
"25","Dyami Starks","Bryant","Jr.","6-2","G","30","88","239"
"26","Tristan Carey","Longwood","Sr.","6-4","G","31","94","238"
"27","A.J. English","Iona","So.","6-4","G","33","84","237"
"","Brian Sullivan","Davidson","So.","5-11","G","33","90","237"
"29","Jelani Hewitt","Ga. Southern","Jr.","6-2","G","34","85","236"
"30","James Young","Kentucky","Fr.","6-6","G","40","82","235"
"31","Sean McGonagill","Brown","Sr.","6-1","G","29","93","234"
"","Davon Usher","Delaware","Sr.","6-6","G","35","85","234"
"","Ethan Wragge","Creighton","Sr.","6-7","F","35","110","234"
"34","Torrey Craig","USC Upstate","Sr.","6-6","F","34","68","233"
"","Buddy Hield","Oklahoma","So.","6-4","G","33","90","233"
"36","Kendall Anthony","Richmond","Jr.","5-8","G","33","82","232"
"37","James Daniel III","Howard","Fr.","6-0","G","28","91","231"
"","Jon Severe","Fordham","Fr.","6-3","G","31","79","231"
"","Marcus Thornton","William & Mary","Jr.","6-4","G","32","93","231"
"40","Gary Harris","Michigan St.","So.","6-4","G","35","81","230"
"","C.J. Wilcox","Washington","Sr.","6-5","G","32","90","230"
"42","James Bell","Villanova","Sr.","6-6","G","34","85","229"
"","Ryan Sypkens","UC Davis","Sr.","6-4","G","31","95","229"
"44","J.J. Mann","Belmont","Sr.","6-6","G","36","89","228"
"45","Phil Forte","Oklahoma St.","So.","5-11","G","34","100","227"
"","Deshaunt Walker","SFA","Sr.","6-0","G","35","81","227"
"","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","33","83","227"
"48","Kyle Anderson","Delaware","Jr.","6-3","G","35","85","226"
"49","Johnny Dee","San Diego","Jr.","6-0","G","35","94","225"
"","Jordan McRae","Tennessee","Sr.","6-6","G","37","79","225"
"","Austin Ramljak","Rice","Sr.","6-3","G","29","89","225"
"52","Jamal Jones","Texas A&M","Jr.","6-8","G","34","82","224"
"","Dalton Pepper","Temple","Sr.","6-5","G","31","84","224"
"54","Chris Fouch","Drexel","Sr.","6-2","G","30","72","222"
"","Nick Kellogg","Ohio","Sr.","6-3","G","37","87","222"
"","Jherrod Stiggers","Houston","So.","6-5","G","33","80","222"
"57","Rod Odom","Vanderbilt","Sr.","6-8","F","31","85","221"
"","Marcus Paige","North Carolina","So.","6-2","G","34","86","221"
"59","Kellen Dunham","Butler","So.","6-6","G","31","78","220"
"","Kevin Yogi Ferrell","Indiana","So.","6-0","G","32","88","220"
"","Langston Hall","Mercer","Sr.","6-4","G","36","86","220"
"62","Steve Glowiak","Sacred Heart","Jr.","6-2","G","31","84","219"
"63","Jared Brownridge","Santa Clara","Fr.","6-2","G","33","95","218"
"","Jordan Downing","Presbyterian","Sr.","6-5","G","32","80","218"
"","Kenyon McNeail","Louisiana Tech","Sr.","6-1","G","37","88","218"
"","Brenton Williams","South Carolina","Sr.","5-11","G","34","93","218"
"67","Sean Armand","Iona","Sr.","6-5","G","33","96","217"
"","Rodney Glasgow","VMI","Sr.","5-10","G","35","86","217"
"69","Jesse Berry","Ball St.","Sr.","6-2","G","30","66","215"
"","Shabazz Napier","UConn","Sr.","6-1","G","40","87","215"
"","Jordan Sims","UTSA","Sr.","6-4","G","30","79","215"
"72","Kareem Canty","Marshall","Fr.","6-1","G","33","65","214"
"","Ledrick Eackles","McNeese","Sr.","6-3","G","31","78","214"
"","Doug McDermott","Creighton","Sr.","6-8","F","35","96","214"
"","Ben Mockford","St. Francis Brooklyn","Sr.","6-2","G","30","87","214"
"76","Jarell Eddie","Virginia Tech","Sr.","6-7","F","31","80","213"
"77","Travis Betran","Austin Peay","Sr.","6-3","G","30","75","212"
"","J.C. Hampton","Lipscomb","Fr.","6-1","G","30","82","212"
"79","Cameron Payne","Murray St.","Fr.","6-2","G","34","72","211"
"","R.J. Price","Radford","Jr.","5-11","G","35","77","211"
"81","Bryce Cotton","Providence","Sr.","6-1","G","35","77","210"
"82","Nik Stauskas","Michigan","So.","6-6","G","36","92","208"
"83","Ralston Turner","NC State","Jr.","6-5","G","36","77","207"
"84","Matt Bohannon","UNI","So.","6-4","G","31","77","206"
"","Cezar Guerrero","Fresno St.","So.","6-1","G","39","71","206"
"","Anthony McDonald","Mississippi Val.","Jr.","6-1","G","32","74","206"
"","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","80","206"
"88","Malcolm Miller","Southern U.","Sr.","6-6","G","32","80","205"
"","Brian Oliver","Seton Hall","Sr.","6-6","G","32","85","205"
"90","Jamie Adams","Florida A&M","Sr.","5-10","G","32","77","204"
"","Karl Cochran","Wofford","Jr.","6-1","G","33","78","204"
"","Chris Crawford","Memphis","Sr.","6-4","G","34","76","204"
"","Kevin Pangos","Gonzaga","Jr.","6-2","G","36","84","204"
"94","Jermaine Marshall","Arizona St.","Sr.","6-4","G","32","82","203"
"95","Jarekious Bradley","Southeast Mo. St.","Jr.","6-5","F","32","75","201"
"","Pat Connaughton","Notre Dame","Jr.","6-5","G","32","76","201"
"","Jamel Outler","UT Arlington","Jr.","6-2","G","32","79","201"
"","T.J. Price","Western Ky.","Jr.","6-4","G","30","72","201"
"99","Ya Ya Anderson","Radford","So.","6-2","G","35","82","200"
"","Maurice Creek","George Washington","Sr.","6-5","G","32","80","200"
"","Chris Hansen","Idaho St.","Jr.","6-4","F","29","80","200"

NCAA Men's Basketball
Division ITotal 3-point FGM
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA"
"1","Akeem Richmond","East Carolina","Sr.","6-0","G","34","155","392"
"2","Travis Bader","Oakland","Sr.","6-5","G","33","147","360"
"3","Marshall Henderson","Ole Miss","Sr.","6-2","G","30","129","377"
"4","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","119","257"
"5","Michael Frazier","Florida","So.","6-4","G","39","118","264"
"","Brady Heslip","Baylor","Sr.","6-2","G","38","118","254"
"7","Glenn Cosey","Eastern Ky.","Sr.","6-0","G","34","115","270"
"8","Ethan Wragge","Creighton","Sr.","6-7","F","35","110","234"
"9","Tyler Harvey","Eastern Wash.","So.","6-4","G","31","109","252"
"10","Langston Galloway","Saint Joseph's","Sr.","6-2","G","34","108","244"
"","Rashawn Rembert","ETSU","Jr.","6-3","G","35","108","254"
"12","Billy Baron","Canisius","Sr.","6-2","G","34","107","254"
"","Damon Lynn","NJIT","Fr.","5-11","G","29","107","282"
"14","Isiah Umipig","Seattle U","Jr.","6-0","G","30","106","287"
"15","Phil Forte","Oklahoma St.","So.","5-11","G","34","100","227"
"","R.J. Hunter","Georgia St.","So.","6-6","G","33","100","253"
"17","Connor Hill","Idaho","Jr.","6-2","G","34","98","242"
"","Hunter Williams","Troy","Sr.","6-0","G","31","98","250"
"19","Sean Armand","Iona","Sr.","6-5","G","33","96","217"
"","Ben Brust","Wisconsin","Sr.","6-1","G","38","96","244"
"","Reger Dowell","UT Arlington","Sr.","6-1","G","30","96","271"
"","Doug McDermott","Creighton","Sr.","6-8","F","35","96","214"
"23","Jared Brownridge","Santa Clara","Fr.","6-2","G","33","95","218"
"","Ryan Sypkens","UC Davis","Sr.","6-4","G","31","95","229"
"25","Tristan Carey","Longwood","Sr.","6-4","G","31","94","238"
"","Johnny Dee","San Diego","Jr.","6-0","G","35","94","225"
"27","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","93","267"
"","Sean McGonagill","Brown","Sr.","6-1","G","29","93","234"
"","Marcus Thornton","William & Mary","Jr.","6-4","G","32","93","231"
"","Brenton Williams","South Carolina","Sr.","5-11","G","34","93","218"
"31","Nik Stauskas","Michigan","So.","6-6","G","36","92","208"
"32","James Daniel III","Howard","Fr.","6-0","G","28","91","231"
"","Zeke Upshaw","Hofstra","Sr.","6-6","G","33","91","261"
"34","Trevor Cooney","Syracuse","So.","6-4","G","34","90","240"
"","Buddy Hield","Oklahoma","So.","6-4","G","33","90","233"
"","Quinton Pippen","Chicago St.","Sr.","6-4","F","31","90","243"
"","Brian Sullivan","Davidson","So.","5-11","G","33","90","237"
"","C.J. Wilcox","Washington","Sr.","6-5","G","32","90","230"
"39","J.J. Mann","Belmont","Sr.","6-6","G","36","89","228"
"","Austin Ramljak","Rice","Sr.","6-3","G","29","89","225"
"41","Kevin Yogi Ferrell","Indiana","So.","6-0","G","32","88","220"
"","Melvin Johnson III","Arkansas St.","Sr.","6-6","G","32","88","184"
"","Kenyon McNeail","Louisiana Tech","Sr.","6-1","G","37","88","218"
"","Dyami Starks","Bryant","Jr.","6-2","G","30","88","239"
"45","Nick Kellogg","Ohio","Sr.","6-3","G","37","87","222"
"","Ben Mockford","St. Francis Brooklyn","Sr.","6-2","G","30","87","214"
"","Shabazz Napier","UConn","Sr.","6-1","G","40","87","215"
"48","Rodney Glasgow","VMI","Sr.","5-10","G","35","86","217"
"","Langston Hall","Mercer","Sr.","6-4","G","36","86","220"
"","Marcus Paige","North Carolina","So.","6-2","G","34","86","221"
"51","Kyle Anderson","Delaware","Jr.","6-3","G","35","85","226"
"","James Bell","Villanova","Sr.","6-6","G","34","85","229"
"","Jelani Hewitt","Ga. Southern","Jr.","6-2","G","34","85","236"
"","Rod Odom","Vanderbilt","Sr.","6-8","F","31","85","221"
"","Brian Oliver","Seton Hall","Sr.","6-6","G","32","85","205"
"","Davon Usher","Delaware","Sr.","6-6","G","35","85","234"
"57","A.J. English","Iona","So.","6-4","G","33","84","237"
"","Steve Glowiak","Sacred Heart","Jr.","6-2","G","31","84","219"
"","Kevin Pangos","Gonzaga","Jr.","6-2","G","36","84","204"
"","Dalton Pepper","Temple","Sr.","6-5","G","31","84","224"
"61","Jay Hook","Tulane","Jr.","6-4","G","34","83","176"
"","Jordan Sibert","Dayton","Jr.","6-4","G","37","83","195"
"","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","33","83","227"
"64","Ya Ya Anderson","Radford","So.","6-2","G","35","82","200"
"","Kendall Anthony","Richmond","Jr.","5-8","G","33","82","232"
"","J.C. Hampton","Lipscomb","Fr.","6-1","G","30","82","212"
"","Jamal Jones","Texas A&M","Jr.","6-8","G","34","82","224"
"","Jermaine Marshall","Arizona St.","Sr.","6-4","G","32","82","203"
"","James Young","Kentucky","Fr.","6-6","G","40","82","235"
"70","Gary Harris","Michigan St.","So.","6-4","G","35","81","230"
"","Deshaunt Walker","SFA","Sr.","6-0","G","35","81","227"
"","Drew Windler","Belmont","Sr.","6-9","F","36","81","176"
"73","Kevin Aronis","New Mexico St.","Sr.","6-3","G","36","80","183"
"","David Brown","Western Mich.","Sr.","6-4","G","33","80","247"
"","Jabari Brown","Missouri","Jr.","6-5","G","35","80","195"
"","Maurice Creek","George Washington","Sr.","6-5","G","32","80","200"
"","Jordan Downing","Presbyterian","Sr.","6-5","G","32","80","218"
"","Jarell Eddie","Virginia Tech","Sr.","6-7","F","31","80","213"
"","Chris Hansen","Idaho St.","Jr.","6-4","F","29","80","200"
"","Malcolm Miller","Southern U.","Sr.","6-6","G","32","80","205"
"","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","80","206"
"","Joey Ptasinski","Lafayette","Jr.","6-2","G","31","80","178"
"","Laurent Rivard","Harvard","Sr.","6-5","G","32","80","186"
"","Jherrod Stiggers","Houston","So.","6-5","G","33","80","222"
"85","Jordan McRae","Tennessee","Sr.","6-6","G","37","79","225"
"","Jamel Outler","UT Arlington","Jr.","6-2","G","32","79","201"
"","Tanner Samson","Elon","So.","6-4","G","32","79","182"
"","Jon Severe","Fordham","Fr.","6-3","G","31","79","231"
"","Jordan Sims","UTSA","Sr.","6-4","G","30","79","215"
"90","D.J. Balentine","Evansville","So.","6-2","G","33","78","196"
"","Karl Cochran","Wofford","Jr.","6-1","G","33","78","204"
"","Wes Cole","Hartford","Jr.","6-0","G","33","78","182"
"","Kellen Dunham","Butler","So.","6-6","G","31","78","220"
"","Ledrick Eackles","McNeese","Sr.","6-3","G","31","78","214"
"","Josh Greene","CSUN","Sr.","6-0","G","35","78","181"
"","Sebastian Koch","Elon","Sr.","6-8","G","32","78","184"
"","QJ Peterson","VMI","Fr.","6-0","G","35","78","244"
"","Devante Wallace","High Point","Jr.","6-5","G","31","78","159"
"99","Jamie Adams","Florida A&M","Sr.","5-10","G","32","77","204"
"","Matt Bohannon","UNI","So.","6-4","G","31","77","206"
"","Bryce Cotton","Providence","Sr.","6-1","G","35","77","210"
"","R.J. Price","Radford","Jr.","5-11","G","35","77","211"
"","Shane Richards","Manhattan","So.","6-5","F","33","77","183"
"","Ralston Turner","NC State","Jr.","6-5","G","36","77","207"
"105","Pat Connaughton","Notre Dame","Jr.","6-5","G","32","76","201"
"","Chris Crawford","Memphis","Sr.","6-4","G","34","76","204"
"","Dexter Fields","Murray St.","Sr.","6-2","G","34","76","181"
"","Davonté Lacy","Washington St.","Jr.","6-4","G","23","76","195"
"","Maodo Lo","Columbia","So.","6-3","G","34","76","170"
"","Tate Unruh","Northern Colo.","Sr.","6-2","G","32","76","183"
"","Joseph Young","Oregon","Jr.","6-2","G","34","76","183"
"112","Manny Atkins","Georgia St.","Sr.","6-6","F","34","75","173"
"","Travis Betran","Austin Peay","Sr.","6-3","G","30","75","212"
"","Jarekious Bradley","Southeast Mo. St.","Jr.","6-5","F","32","75","201"
"","Dylan Garrity","Sacramento St.","Jr.","6-2","G","30","75","159"
"","Javonte Maynor","CSU Bakersfield","Jr.","6-0","G","32","75","193"
"","Rashad Muhammad","San Jose St.","Fr.","6-6","G","31","75","190"
"118","Luis Jacobo","Purdue Fort Wayne","Sr.","6-5","F","33","74","186"
"","Mustafaa Jones","FDU","Jr.","6-3","G","31","74","187"
"","Anthony McDonald","Mississippi Val.","Jr.","6-1","G","32","74","206"
"","Luke Nelson","UC Irvine","Fr.","6-3","G","35","74","197"
"","Will Saunders","Charleston So.","Jr.","6-7","F","31","74","183"
"","Montrael Scott","Prairie View","Jr.","6-3","G","34","74","177"
"","Andre Stringer","LSU","Sr.","5-9","G","34","74","184"
"125","Kyle Boswell","UC Santa Barbara","Sr.","6-2","G","30","73","170"
"","Marcus Gilbert","Fairfield","So.","6-6","F","32","73","199"
"","Devareaux Manley","Kent St.","Jr.","6-4","G","32","73","187"
"","Mikel Trapp","Bethune-Cookman","Sr.","6-2","G","31","73","194"
"","Quinton Upshur","Northern Ariz.","Jr.","6-5","G","32","73","191"
"130","Tre' Coggins","Air Force","So.","6-2","G","27","72","186"
"","Chris Fouch","Drexel","Sr.","6-2","G","30","72","222"
"","Joshua Freelove","Buffalo","Sr.","6-2","G","29","72","175"
"","Joe Harris","Virginia","Sr.","6-6","G","37","72","180"
"","Nic Moore","SMU","So.","5-9","G","37","72","165"
"","Cameron Payne","Murray St.","Fr.","6-2","G","34","72","211"
"","T.J. Price","Western Ky.","Jr.","6-4","G","30","72","201"
"","Trevor Releford","Alabama","Sr.","6-0","G","31","72","183"
"","Austin Ruder","Missouri St.","Fr.","6-3","G","33","72","180"
"139","Issiah Grayson","CSU Bakersfield","Sr.","5-11","G","32","71","146"
"","Cezar Guerrero","Fresno St.","So.","6-1","G","39","71","206"
"","Rodney Hood","Duke","So.","6-8","F","35","71","169"
"","Peter Hooley","UAlbany","So.","6-4","G","33","71","183"
"","Reggie Lewis","Florida A&M","Sr.","6-2","G","32","71","192"
"","Rob Poole","Siena","Jr.","6-6","G","38","71","197"
"","John Schoof","American","Jr.","6-5","G","33","71","182"
"","Andre Smith","Winthrop","Jr.","5-10","G","33","71","170"
"","Coron Williams","Wake Forest","Sr.","6-1","G","33","71","176"
"","Michael Williams","Cal St. Fullerton","Sr.","6-2","G","31","71","198"
"149","Garret Covington","Western Ill.","Fr.","6-5","G","29","70","181"
"","Jeff Elorriaga","Boise St.","Sr.","6-2","G","31","70","156"
"","Darrun Hilliard","Villanova","Jr.","6-6","G","34","70","169"
"","Lucky Jones","Robert Morris","Jr.","6-6","F","36","70","195"
"","Myles Mack","Rutgers","Jr.","5-10","G","33","70","189"
"","Preston Medlin","Utah St.","Sr.","6-4","G","32","70","165"
"","Ashton Moore","The Citadel","Jr.","6-0","G","33","70","170"
"","Kevin Olekaibe","UNLV","Sr.","6-2","G","33","70","196"
"","Clemmye Owens","Bethune-Cookman","Fr.","6-1","G","32","70","181"
"","John Papale","Boston U.","So.","6-3","G","35","70","169"
"","Russ Smith","Louisville","Sr.","6-0","G","37","70","181"
"","Jalan West","Northwestern St.","So.","5-11","G","31","70","171"
"161","Javares Brent","Jackson St.","Fr.","6-3","G","31","69","198"
"","Spencer Butterfield","Utah St.","Sr.","6-3","G","32","69","150"
"","Nicholas Paulos","UNC Greensboro","Jr.","6-7","F","32","69","189"
"164","Jordan Aaron","Milwaukee","Sr.","5-10","G","31","68","198"
"","Ron Baker","Wichita St.","So.","6-3","G","36","68","179"
"","Beau Beech","North Florida","So.","6-9","G","32","68","171"
"","Tre Bowman","Iona","Sr.","6-5","G","32","68","170"
"","Torrey Craig","USC Upstate","Sr.","6-6","F","34","68","233"
"","Nolan Cressler","Cornell","So.","6-4","G","28","68","187"
"","Riley Grabau","Wyoming","Jr.","6-2","G","33","68","162"
"","Luke Hancock","Louisville","Sr.","6-6","F","36","68","197"
"","Jeremy Ingram","N.C. Central","Sr.","6-3","G","34","68","184"
"","Brett Olson","Denver","Jr.","6-5","G","31","68","155"
"","Chasson Randle","Stanford","Jr.","6-1","G","36","68","175"
"","Martin Smith","Lipscomb","Jr.","6-4","F","29","68","189"
"","Bud Thomas","Mercer","Sr.","6-6","F","36","68","175"
"","Neil Watson","Southern Miss.","Sr.","5-11","G","36","68","182"
"","Ryan Weber","Youngstown St.","So.","6-5","F","30","68","163"
"","Matthew Wright","St. Bonaventure","Sr.","6-4","G","32","68","188"
"180","Kerry Carter","Saint Mary's (CA)","Jr.","6-2","G","34","67","171"
"","Kerry Hammonds II","Middle Tenn.","Sr.","6-5","G","32","67","173"
"","Andre Hollins","Minnesota","Jr.","6-1","G","36","67","192"
"","Holton Hunsaker","Utah Valley","Sr.","6-1","G","32","67","199"
"","Tom Tankelewicz","Western Caro.","Sr.","6-4","F","34","67","179"
"","Jake Thomas","Marquette","Sr.","6-3","G","32","67","172"
"","Zarko Valjarevic","Maine","Jr.","6-4","F","27","67","153"
"","Scottie Wilbekin","Florida","Sr.","6-2","G","34","67","172"
"188","Antoine Allen","South Alabama","Sr.","6-1","G","31","66","196"
"","Jesse Berry","Ball St.","Sr.","6-2","G","30","66","215"
"","Marquan Botley","Fla. Atlantic","Fr.","5-10","G","32","66","176"
"","Jay Bowie","Marist","Sr.","6-5","F","31","66","152"
"","Josh Cameron","Coastal Carolina","Jr.","6-1","G","34","66","174"
"","Cleanthony Early","Wichita St.","Sr.","6-8","F","36","66","176"
"","Jonathan Gilling","Arizona St.","Jr.","6-7","F","33","66","152"
"","KT Harrell","Auburn","Jr.","6-4","G","30","66","184"
"","Blake Hibbitts","Central Mich.","So.","6-7","F","31","66","183"
"","Melvin Johnson","VCU","So.","6-3","G","33","66","167"
"","Davon Marshall","Liberty","Sr.","5-11","G","31","66","194"
"","D'Vauntes Smith-Rivera","Georgetown","So.","6-3","G","33","66","168"
"","Matt Van Scyoc","The Citadel","So.","6-6","F","33","66","181"
"201","Austin Arians","Milwaukee","So.","6-6","F","35","65","177"
"","Craig Bradshaw","Belmont","So.","6-3","G","35","65","164"
"","Jason Calliste","Oregon","Sr.","6-2","G","34","65","129"
"","Kareem Canty","Marshall","Fr.","6-1","G","33","65","214"
"","Quinn Cook","Duke","Jr.","6-2","G","35","65","175"
"","Michael Kibiloski","Purdue Fort Wayne","Sr.","6-7","F","36","65","159"
"","Delbert Love","Kennesaw St.","Jr.","6-0","G","31","65","154"
"","Micah Mason","Duquesne","So.","6-2","G","25","65","116"
"","Ian Miller","Florida St.","Sr.","6-3","G","33","65","163"
"","Bobby Sharp","Portland","Jr.","6-2","G","30","65","161"
"","James Woodard","Tulsa","So.","6-3","G","34","65","168"
"212","Murphy Burnatowski","Colgate","Sr.","6-7","F","30","64","169"
"","Andre Dawkins","Duke","---","6-5","G","33","64","152"
"","Lavonte Dority","Valparaiso","Sr.","6-1","G","34","64","150"
"","Mo Evans","Purdue Fort Wayne","Fr.","6-1","G","36","64","142"
"","D'Angelo Harrison","St. John's (NY)","Jr.","6-4","G","33","64","173"
"","Austin Hollins","Minnesota","Sr.","6-4","G","38","64","185"
"","Keon Johnson","Winthrop","Fr.","5-7","G","33","64","145"
"","Nazareth Mitrou-Long","Iowa St.","So.","6-4","G","36","64","160"
"","Keon Moore","Winthrop","Jr.","6-5","G","29","64","163"
"","Kendall Stephens","Purdue","Fr.","6-7","G","32","64","173"
"","Tyler Strange","Gardner-Webb","Jr.","5-10","G","33","64","170"
"","Sheldon Strickland","Charleston So.","Sr.","6-0","G","31","64","158"
"","Brandon Taylor","Utah","So.","5-10","G","33","64","161"
"","Devon Turk","Loyola Chicago","So.","6-4","G","32","64","166"
"226","Will Barrett","Princeton","Sr.","6-10","F","30","63","165"
"","Rion Brown","Miami (FL)","Sr.","6-6","G","33","63","199"
"","Brian Darden","Hampton","So.","6-0","G","31","63","193"
"","Kendall Williams","New Mexico","Sr.","6-4","G","34","63","162"
"","Lester Wilson","ETSU","So.","6-4","F","35","63","189"
"","Kyle Wilson","Army West Point","So.","6-4","G","31","63","145"
"232","Cameron Ayers","Bucknell","Sr.","6-5","G","30","62","152"
"","Jerrold Brooks","Southern Miss.","Sr.","6-0","G","34","62","187"
"","Jordan Gregory","Montana","Jr.","6-2","G","30","62","168"
"","Aaron Harrison","Kentucky","Fr.","6-6","G","40","62","174"
"","Anthony Hickey","LSU","Jr.","5-11","G","34","62","180"
"","Zak Irvin","Michigan","Fr.","6-6","G","37","62","146"
"","Nick Johnson","Arizona","Jr.","6-3","G","38","62","169"
"","Xavier Munford","Rhode Island","Sr.","6-2","G","32","62","190"
"","Andrew Nicholas","Monmouth","Jr.","6-6","G","32","62","177"
"","Kyle Odister","Cal Poly","Sr.","6-0","G","28","62","173"
"","Kendrick Perry","Youngstown St.","Sr.","6-0","G","32","62","174"
"","Andrew Ryan","Campbell","Jr.","6-5","G","32","62","150"
"","Jeremy Senglin","Weber St.","Fr.","6-2","G","31","62","153"
"","Trey Sumler","Western Caro.","Sr.","6-2","G","32","62","169"
"246","Eric Atkins","Notre Dame","Sr.","6-2","G","32","61","165"
"","Drew Barham","Gonzaga","Sr.","6-7","G","36","61","127"
"","Daniel Bejarano","Colorado St.","Jr.","6-4","G","32","61","190"
"","Davion Berry","Weber St.","Sr.","6-4","G","31","61","157"
"","Anthony Drmic","Boise St.","Jr.","6-6","G","32","61","179"
"","Javan Felix","Texas","So.","5-11","G","34","61","178"
"","Chad Frazier","UAB","Jr.","6-4","G","31","61","180"
"","Olivier Hanlan","Boston College","So.","6-4","G","32","61","176"
"","Aaron Hawley","Drake","Sr.","6-6","F","31","61","131"
"","Desmond Haymon","SFA","Sr.","6-3","G","35","61","167"
"","Tyler Kalinoski","Davidson","Jr.","6-4","G","33","61","134"
"","Jake Layman","Maryland","So.","6-8","F","32","61","167"
"","Dion Nesmith","Hofstra","Sr.","6-1","G","30","61","155"
"","Xavier Thames","San Diego St.","Sr.","6-3","G","36","61","164"
"","Pendarvis Williams","Norfolk St.","Sr.","6-6","G","34","61","172"
"","Isaiah Williams","Iona","So.","6-7","G","28","61","143"
Reclassifying
"NR","Parker Wentz","Abilene Christian","So.","5-9","G","31","79","178"

NCAA Men's Basketball
Division ITotal Steals
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","ST"
"1","Briante Weber","VCU","Jr.","6-2","G","35","121"
"2","Jordan Adams","UCLA","So.","6-5","G","36","95"
"3","Duke Mondy","Oakland","Sr.","6-4","G","29","90"
"","Kenneth Smith","Louisiana Tech","Jr.","6-3","G","36","90"
"5","Aaron Craft","Ohio St.","Sr.","6-2","G","35","89"
"","Marcus Smart","Oklahoma St.","So.","6-4","G","31","89"
"7","Tevin Hammond","Ark.-Pine Bluff","So.","6-0","G","31","83"
"8","Delon Wright","Utah","Jr.","6-5","G","33","82"
"9","Desmar Jackson","Southern Ill.","Sr.","6-5","G","33","80"
"","Elfrid Payton","Louisiana","Jr.","6-3","G","35","80"
