 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2019


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"217","Travon Bell","Chicago St.","So.","6-3","G","29","64","2.21"
"","Bjorn Broman","Winthrop","Sr.","6-0","G","29","64","2.21"
"219","Shannon Bogues","SFA","Sr.","6-2","G","30","66","2.20"
"220","Tyler Harris","Memphis","Fr.","5-9","G","36","79","2.19"
"221","Coty Jude","UNC Asheville","Fr.","6-9","F","31","68","2.19"
"","Jacoby Ross","Alabama St.","So.","5-10","G","31","68","2.19"
"223","Nick Honor","Fordham","Fr.","5-10","G","32","70","2.19"
"","Christian Lutete","UMass Lowell","Jr.","6-4","F","32","70","2.19"
"225","Vasa Pusica","Northeastern","Sr.","6-5","G","27","59","2.19"
"226","Paul Jorgensen","Butler","Sr.","6-2","G","33","72","2.18"
"","Jordan Walker","Morehead St.","Jr.","6-0","G","33","72","2.18"
"228","Damiyne Durham","CSU Bakersfield","Sr.","6-4","G","28","61","2.18"
"229","Malik Benlevi","Georgia St.","Sr.","6-5","F","34","74","2.18"
"","Deion Hammond","Monmouth","So.","6-4","G","34","74","2.18"
"","Lorenzo Phillips","Longwood","Jr.","6-1","G","34","74","2.18"
"232","Braxton Beverly","NC State","So.","5-10","G","35","76","2.17"
"233","Alex Petrie","Lafayette","So.","6-3","G","30","65","2.17"
"234","Ty Cockfield","Arkansas St.","Sr.","6-1","G","32","69","2.16"
"","Grantham Gillard","Arkansas St.","Sr.","6-4","G","32","69","2.16"
"","Bodie Hume","Northern Colo.","Fr.","6-6","F","32","69","2.16"
"","Lindy Waters","Oklahoma St.","Jr.","6-6","G","32","69","2.16"
"238","Cassius Winston","Michigan St.","Jr.","6-0","G","39","84","2.15"
"","Sam Kearns","Oral Roberts","Jr.","6-0","G","26","56","2.15"
"240","Jazz Johnson","Nevada","Jr.","5-10","G","33","71","2.15"
"241","Ahmed Hill","Virginia Tech","Sr.","6-5","G","35","75","2.14"
"","Makai Mason","Baylor","Sr.","6-1","G","28","60","2.14"
"243","Gabe Kalscheur","Minnesota","Fr.","6-4","G","36","77","2.14"
"","JayQuan McCloud","Green Bay","Jr.","6-2","G","36","77","2.14"
"245","Gary Chivichyan","Idaho St.","Jr.","6-4","G","29","62","2.14"
"246","Ty Jerome","Virginia","Jr.","6-5","G","37","79","2.14"
"247","Justin Forrest","App State","So.","6-2","G","30","64","2.13"
"","Jerrick Harding","Weber St.","Jr.","6-1","G","30","64","2.13"
"","Romone Saunders","Wagner","Sr.","6-3","G","30","64","2.13"
"","Corey Tillery","Tennessee Tech","Jr.","6-0","G","30","64","2.13"
Reclassifying
"NR","Milan Acquaah","California Baptist","So.","6-3","G","31","76","2.45"

NCAA Men's Basketball
Division IThree-Point Field-Goal Percentage
Through Games 04/08/2019

Min. 2.5 made per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA","3FG%"
"1","Derrik Jamerson","Norfolk St.","Sr.","6-5","G","36","92","185","49.7"
"2","Justin Jaworski","Lafayette","So.","6-3","G","30","85","174","48.9"
"3","Darnell Edge","FDU","Sr.","6-1","G","34","92","193","47.7"
"4","Nathan Hoover","Wofford","Jr.","6-4","G","35","92","196","46.9"
"5","Justin Ravenal","Florida A&M","Sr.","6-1","G","31","104","224","46.4"
"6","Nate Navigato","Toledo","Sr.","6-8","F","33","85","185","45.9"
"7","Cameron Johnson","North Carolina","Sr.","6-8","G","36","96","210","45.7"
"8","Noah Baumann","San Jose St.","So.","6-6","G","31","81","178","45.5"
"9","David Jenkins Jr.","South Dakota St.","So.","6-1","G","32","112","247","45.3"
"10","Brendan Barry","Dartmouth","Jr.","6-2","G","30","81","182","44.5"
"11","J.C. Younger","Presbyterian","Jr.","6-4","G","36","92","209","44.0"
"12","Skyler Flatten","South Dakota St.","Sr.","6-6","G","33","84","191","44.0"
"13","Cameron Young","Quinnipiac","Sr.","6-6","G","31","104","238","43.7"
"14","Devin Mitchell","Georgia St.","Sr.","6-4","G","27","84","194","43.3"
"15","Matt Morgan","Cornell","Sr.","6-3","G","31","103","239","43.1"
"16","Dylan Windler","Belmont","Sr.","6-8","F","33","100","233","42.9"
"17","Cameron Tyson","Idaho","Fr.","6-3","G","32","106","247","42.9"
"18","Bennie Boatwright","Southern California","Sr.","6-10","F","31","90","210","42.9"
"19","Kyle Guy","Virginia","Jr.","6-2","G","38","120","282","42.6"
"20","Thomas Dziagwa","Oklahoma St.","Jr.","6-4","G","32","105","247","42.5"
"21","Justin Wright-Foreman","Hofstra","Sr.","6-2","G","35","110","259","42.5"
"22","Landon Taliaferro","Fairfield","Jr.","6-3","G","30","90","213","42.3"
"23","Marvin Prochet","Niagara","Sr.","6-7","F","29","75","178","42.1"
"24","Jalen Jordan","St. Francis Brooklyn","So.","6-3","G","33","89","212","42.0"
"25","Terrell Gomez","CSUN","So.","5-8","G","34","117","279","41.9"
"26","Fletcher Magee","Wofford","Sr.","6-4","G","35","158","377","41.9"
"27","Mitch Ballock","Creighton","So.","6-5","G","35","95","227","41.9"
"28","Rob Whitfield","Kansas City","Jr.","6-3","G","32","84","201","41.8"
"29","Ryan Cline","Purdue","Sr.","6-5","G","36","111","266","41.7"
"30","David DiLeo","Central Mich.","Jr.","6-8","F","35","93","223","41.7"
"31","Lance Tejada","Lehigh","Sr.","6-2","G","31","85","204","41.7"
"32","Anthony Mathis","New Mexico","Sr.","6-4","G","32","106","255","41.6"
"33","Cameron Healy","UAlbany","Fr.","6-3","G","32","104","251","41.4"
"34","Eugene German","NIU","Jr.","6-0","G","31","87","210","41.4"
"35","Brandon Austin","Samford","Jr.","6-5","G","33","89","215","41.4"
"36","Isaiah Joe","Arkansas","Fr.","6-5","G","34","113","273","41.4"
"37","Trevor John","Drexel","Sr.","6-3","G","32","103","250","41.2"
"38","Justinian Jessup","Boise St.","Jr.","6-6","G","33","87","212","41.0"
"39","Bryce Brown","Auburn","Sr.","6-3","G","40","141","344","41.0"
"40","Aanen Moody","North Dakota","Fr.","6-3","G","30","81","198","40.9"
"41","Rashad Williams","Cleveland St.","Fr.","6-2","-","31","91","223","40.8"
"42","Trent Frazier","Illinois","So.","6-2","G","32","80","197","40.6"
"43","Maurice Howard","Alcorn","Jr.","6-1","G","31","95","234","40.6"
"44","Garrison Mathews","Lipscomb","Sr.","6-5","G","36","116","288","40.3"
"45","Markus Howard","Marquette","Jr.","5-11","G","34","120","298","40.3"
"46","Jordan Roland","Northeastern","Sr.","6-1","G","34","99","246","40.2"
"47","Sam Hauser","Marquette","Jr.","6-8","G","34","88","219","40.2"
"48","Matt Milon","William & Mary","Fr.","6-4","G","30","89","222","40.1"
"49","Daishon Smith","ULM","Sr.","6-1","G","32","110","275","40.0"
"50","Jaevin Cumberland","Oakland","Jr.","6-2","G","33","109","273","39.9"
"51","Ross Cummings","Mercer","So.","6-3","G","31","101","253","39.9"
"52","CJ Massinburg","Buffalo","Sr.","6-3","G","35","93","233","39.9"
"53","Robert Franks","Washington St.","Sr.","6-9","F","27","75","188","39.9"
"54","Bubba Parham","VMI","So.","5-11","G","32","116","292","39.7"
"55","Jared Wilson-Frame","Pittsburgh","Sr.","6-5","G","32","98","248","39.5"
"56","Ryan Funk","Marist","Sr.","6-5","F","30","79","200","39.5"
"57","Jahmal McMurray","SMU","Sr.","6-0","G","32","101","256","39.5"
"58","Nic Thomas","Norfolk St.","Jr.","6-2","G","34","86","218","39.4"
"59","Jordan Burns","Colgate","So.","6-0","G","30","78","198","39.4"
"60","Umoja Gibson","North Texas","Fr.","6-1","G","33","99","252","39.3"
"61","J.C. Show","Binghamton","Sr.","6-3","G","33","86","219","39.3"
"62","Jeremiah Jefferson","Nicholls","Sr.","6-2","G","31","98","250","39.2"
"63","Armoni Brooks","Houston","Jr.","6-3","G","37","121","310","39.0"
"64","Patrick Good","ETSU","So.","6-0","G","32","87","223","39.0"
"65","Tyree Appleby","Cleveland St.","So.","6-0","G","29","74","190","38.9"
"66","Sedrick Barefield","Utah","Sr.","6-2","G","31","93","240","38.8"
"","Max Hazzard","UC Irvine","Jr.","6-0","G","37","93","240","38.8"
"68","Adam Grant","Bryant","Jr.","6-1","G","30","80","207","38.6"
"69","Adam Flagler","Presbyterian","Fr.","6-3","G","36","108","280","38.6"
"70","Lamar Peters","Mississippi St.","Jr.","6-0","G","34","86","223","38.6"
"71","Braxton Huggins","Fresno St.","Sr.","6-4","G","31","101","262","38.5"
"72","Tyler Sharpe","Northern Ky.","Jr.","6-1","G","35","90","235","38.3"
"73","Jaylin Walker","Kent St.","Sr.","6-1","G","27","93","243","38.3"
"74","Devin Watson","San Diego St.","Sr.","6-1","G","34","89","233","38.2"
"75","Keaton Wallace","UTSA","So.","6-3","G","32","121","317","38.2"
"76","Carl Pierre","Massachusetts","So.","6-4","G","32","82","215","38.1"
"77","Antoine Davis","Detroit Mercy","Fr.","6-1","G","30","132","347","38.0"
"78","Josh Williams","Robert Morris","Sr.","6-2","G","35","103","272","37.9"
"79","Tyler Hall","Montana St.","Sr.","6-5","G","32","116","308","37.7"
"80","Luke Frampton","Davidson","Fr.","6-5","G","34","100","266","37.6"
"81","Kimbal Mackenzie","Bucknell","Sr.","6-2","G","33","83","221","37.6"
"82","Corey Davis Jr.","Houston","Sr.","6-1","G","37","111","296","37.5"
"","Olin Carter III","San Diego","Sr.","6-2","G","31","81","216","37.5"
"84","Ky Bowman","Boston College","Jr.","6-1","G","31","79","211","37.4"
"85","Daniel Utomi","Akron","Jr.","6-6","F","33","93","249","37.3"
"86","Godwin Boahen","UIC","Jr.","5-11","G","32","90","241","37.3"
"87","Sloan Seymour","Siena","Fr.","6-9","F","33","94","252","37.3"
"88","Nick Garth","Lamar University","Sr.","6-0","G","31","82","220","37.3"
"89","Quinton Adlesh","Columbia","Sr.","6-1","G","28","70","188","37.2"
"90","Tevin Brown","Murray St.","Fr.","6-5","G","33","90","242","37.2"
"91","Matt Frierson","The Citadel","Sr.","6-1","G","29","104","280","37.1"
"92","Francis Alonso","UNC Greensboro","Sr.","6-3","G","36","98","264","37.1"
"93","Zach Norvell Jr.","Gonzaga","So.","6-5","G","37","97","262","37.0"
"94","Mack Smith","Eastern Ill.","So.","6-2","G","32","81","219","37.0"
"95","Jermaine Marrow","Hampton","Jr.","6-0","G","35","88","238","37.0"
"96","Elijah Hughes","Syracuse","So.","6-6","F","34","87","236","36.9"
"97","Tarkus Ferguson","UIC","Jr.","6-4","G","32","100","272","36.8"
"98","Phil Booth","Villanova","Sr.","6-3","G","36","95","259","36.7"
"","Stuckey Mosley","James Madison","Sr.","6-4","G","33","95","259","36.7"
"100","DJ Vasiljevic","Miami (FL)","Jr.","6-3","G","32","81","221","36.7"
"101","Ty-Shon Alexander","Creighton","So.","6-4","G","34","97","266","36.5"
"102","Jon Elmore","Marshall","Sr.","6-3","G","37","114","313","36.4"
"103","Max Strus","DePaul","Sr.","6-6","G","35","113","311","36.3"
"104","Myles Powell","Seton Hall","Jr.","6-2","G","34","107","295","36.3"
"105","Kaiden Rice","The Citadel","So.","6-7","F","28","71","197","36.0"
"106","Jason Dunne","Hartford","Sr.","6-4","G","33","93","259","35.9"
"107","Shawn Williams","East Carolina","So.","6-1","G","26","70","195","35.9"
"108","Tay Weaver","Eastern Ky.","Jr.","5-10","G","30","85","237","35.9"
"109","Eddie Stansberry","Hawaii","Jr.","6-3","G","30","77","215","35.8"
"110","Chris Clemons","Campbell","Sr.","5-9","G","33","139","389","35.7"
"111","Carsen Edwards","Purdue","Jr.","6-0","G","36","135","380","35.5"
"112","Camron Justice","IU Indy","Jr.","6-3","G","33","90","256","35.2"
"113","Jhivvan Jackson","UTSA","So.","6-0","G","29","104","296","35.1"
"114","Shizz Alston","Temple","Sr.","6-4","G","33","99","283","35.0"
"115","James Harvey","McNeese","Sr.","-","G","31","79","227","34.8"
"116","Jordan Lyons","Furman","Jr.","5-11","G","33","105","303","34.7"
"117","Antonio Green","Middle Tenn.","Jr.","6-2","G","32","105","304","34.5"
"118","Anthony Adger","Fla. Atlantic","Sr.","6-1","G","33","93","271","34.3"
"119","Jon Davis","Charlotte","Sr.","6-3","G","29","73","216","33.8"
"120","Caleb Martin","Nevada","Sr.","6-7","F","34","107","317","33.8"
"121","Desmond Cambridge Jr.","Brown","So.","6-4","G","30","76","239","31.8"
"122","Tre'Larenz Nottingham","Texas St.","Sr.","6-2","G","34","87","281","31.0"
"123","Ryan Andino","UMES","Sr.","6-2","G","32","88","286","30.8"

NCAA Men's Basketball
Division IFree-Throw Percentage
Through Games 04/08/2019

Min. 2.5 made per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","FT","FTA","FT%"
"1","Gavin Peppers","Nicholls","Sr.","6-3","G","25","73","79","92.4"
"2","Davide Moretti","Texas Tech","So.","6-3","G","38","97","105","92.4"
"3","Deishuan Booker","Long Beach St.","Sr.","6-3","G","33","250","274","91.2"
"4","Kyle Leufroy","Lehigh","Sr.","6-3","G","31","101","111","91.0"
"","Fletcher Magee","Wofford","Sr.","6-4","G","35","101","111","91.0"
"6","Desure Buie","Hofstra","Sr.","5-11","G","35","100","110","90.9"
"7","Sam Merrill","Utah St.","Jr.","6-5","G","35","189","208","90.9"
"8","Shizz Alston","Temple","Sr.","6-4","G","33","138","152","90.8"
"9","Darnell Edge","FDU","Sr.","6-1","G","34","110","123","89.4"
"10","Markus Howard","Marquette","Jr.","5-11","G","34","227","255","89.0"
"11","Lorenzo Phillips","Longwood","Jr.","6-1","G","34","105","118","89.0"
"12","Brocke Stepteau","Hawaii","Sr.","5-9","G","31","88","99","88.9"
"13","Anthony Mathis","New Mexico","Sr.","6-4","G","32","87","98","88.8"
"14","Kevaughn Allen","Florida","Sr.","6-2","G","36","94","106","88.7"
"15","Jahlil Jenkins","FDU","So.","6-0","G","34","111","126","88.1"
"16","Francis Alonso","UNC Greensboro","Sr.","6-3","G","36","146","166","88.0"
"17","Schadrac Casimir","FGCU","Sr.","5-10","G","32","109","124","87.9"
"18","Marial Shayok","Iowa St.","Sr.","6-6","G","34","108","123","87.8"
"19","Terrell Gomez","CSUN","So.","5-8","G","34","107","122","87.7"
"20","Rasir Bolton","Penn St.","Fr.","6-3","G","32","92","105","87.6"
"21","Christian Peevy","UIW","So.","6-7","F","29","133","152","87.5"
"22","Otis Livingston II","George Mason","Sr.","5-11","G","33","89","102","87.3"
"23","Jordan Bohannon","Iowa","Jr.","6-1","G","34","102","117","87.2"
"24","Jerrick Harding","Weber St.","Jr.","6-1","G","30","154","177","87.0"
"25","Chris Clemons","Campbell","Sr.","5-9","G","33","246","283","86.9"
"26","Corey Davis Jr.","Houston","Sr.","6-1","G","37","113","130","86.9"
"27","TJ Haws","BYU","Jr.","6-4","G","32","165","190","86.8"
"28","Ty Gadsden","UNCW","So.","6-1","G","29","85","98","86.7"
"29","Jordan Barnes","Indiana St.","Jr.","5-11","G","30","110","127","86.6"
"30","Sherwyn Devonish-Prince Jr.","Morgan St.","Fr.","6-1","G","30","97","112","86.6"
"31","Justin Wright-Foreman","Hofstra","Sr.","6-2","G","35","178","206","86.4"
"","Matt Halvorsen","Western Caro.","So.","6-1","G","32","89","103","86.4"
"33","Nick Mayo","Eastern Ky.","Sr.","6-9","F","31","190","220","86.4"
"34","Lovell Cabbil","Liberty","Sr.","6-3","G","35","94","109","86.2"
"35","Daishon Smith","ULM","Sr.","6-1","G","32","173","201","86.1"
"36","Matt Morgan","Cornell","Sr.","6-3","G","31","154","179","86.0"
"37","Vance Johnson","Milwaukee","Sr.","6-8","F","31","80","93","86.0"
"38","Skylar Mays","LSU","Jr.","6-4","G","35","129","150","86.0"
"39","Garrison Mathews","Lipscomb","Sr.","6-5","G","36","190","221","86.0"
"40","Frankie Ferrari","San Francisco","Sr.","5-11","G","31","79","92","85.9"
"41","Antoine Davis","Detroit Mercy","Fr.","6-1","G","30","126","147","85.7"
"","Jordan Cohen","Lehigh","Jr.","6-1","G","31","102","119","85.7"
"","Rickey Holden","CSU Bakersfield","Sr.","5-11","G","34","90","105","85.7"
"44","Roberto Gallinat","Pacific","Sr.","6-3","G","32","179","209","85.6"
"45","Kimbal Mackenzie","Bucknell","Sr.","6-2","G","33","143","167","85.6"
"46","Joe Hugley","Central Conn. St.","Jr.","6-7","F","24","101","118","85.6"
"47","Keaton Wallace","UTSA","So.","6-3","G","32","95","111","85.6"
"48","Charles Williams","Howard","Jr.","6-6","G","33","112","131","85.5"
"49","Camron Justice","IU Indy","Jr.","6-3","G","33","135","158","85.4"
"50","Evan Leonard","UC Irvine","Jr.","6-1","G","32","82","96","85.4"
"51","Jaevin Cumberland","Oakland","Jr.","6-2","G","33","111","130","85.4"
"","Myron Gordon","Samford","Jr.","6-3","G","33","111","130","85.4"
"53","Jon Davis","Charlotte","Sr.","6-3","G","29","175","205","85.4"
"54","Colbey Ross","Pepperdine","So.","6-1","G","34","238","279","85.3"
"55","Morgan Means","Seattle U","Jr.","6-0","G","33","115","135","85.2"
"56","Jake Toolson","Utah Valley","Jr.","6-5","G","35","103","121","85.1"
"57","Pookie Powell","La Salle","Sr.","6-0","G","26","85","100","85.0"
"","Rich Kelly","Quinnipiac","So.","6-1","G","26","68","80","85.0"
"59","Kamar Baldwin","Butler","Jr.","6-1","G","33","96","113","85.0"
"60","Vinnie Shahid","North Dakota St.","Jr.","5-11","G","35","107","126","84.9"
"61","Jeantal Cylla","UNCW","Jr.","6-8","F","33","106","125","84.8"
"","Robert Franks","Washington St.","Sr.","6-9","F","27","106","125","84.8"
"63","Tyler Kohl","Central Conn. St.","Sr.","6-5","F","27","139","164","84.8"
"64","B.J. Stith","Old Dominion","Sr.","6-5","G","35","100","118","84.7"
"65","Sean Hoehn","Sacred Heart","Sr.","6-2","G","32","144","170","84.7"
"66","Dylan Windler","Belmont","Sr.","6-8","F","33","116","137","84.7"
"67","Harald Frey","Montana St.","Jr.","6-1","G","32","137","162","84.6"
"68","Jhivvan Jackson","UTSA","So.","6-0","G","29","115","136","84.6"
"69","Charlie Brown","Saint Joseph's","So.","6-7","F","32","136","161","84.5"
"70","Marvin Cannon","Washington St.","So.","6-5","G","32","92","109","84.4"
"71","Darius Roy","Milwaukee","Jr.","6-2","G","29","86","102","84.3"
"72","Marcquise Reed","Clemson","Sr.","6-3","G","31","150","178","84.3"
"","Jamir Coleman","Central Conn. St.","Jr.","6-6","F","30","75","89","84.3"
"74","Romone Saunders","Wagner","Sr.","6-3","G","30","144","171","84.2"
"","Max Strus","DePaul","Sr.","6-6","G","35","128","152","84.2"
"76","Nick Garth","Lamar University","Sr.","6-0","G","31","100","119","84.0"
"77","Cassius Winston","Michigan St.","Jr.","6-0","G","39","163","194","84.0"
"78","J.R. Lynch","Hartford","Sr.","5-10","G","33","126","150","84.0"
"","Chris Darrington","Toledo","Sr.","6-1","G","33","84","100","84.0"
"","Malik Maitland","Bethune-Cookman","Jr.","-","G","29","84","100","84.0"
"81","Myles Powell","Seton Hall","Jr.","6-2","G","34","173","206","84.0"
"82","Mike Daum","South Dakota St.","Sr.","6-9","F","33","196","234","83.8"
"","Kyle Lofton","St. Bonaventure","Fr.","6-3","G","34","98","117","83.8"
"84","Vasa Pusica","Northeastern","Sr.","6-5","G","27","108","129","83.7"
"85","Carsen Edwards","Purdue","Jr.","6-0","G","36","185","221","83.7"
"86","Alex Copeland","Yale","Sr.","6-3","G","30","77","92","83.7"
"87","Shamorie Ponds","St. John's (NY)","Jr.","6-1","G","33","153","183","83.6"
"88","Rob Edwards","Arizona St.","Jr.","6-4","G","28","71","85","83.5"
"89","Brandon Better","Southern Utah","Sr.","6-3","G","33","91","109","83.5"
"90","Isaiah Jackson","Providence","Sr.","6-6","G","34","85","102","83.3"
"","Shelton Mitchell","Clemson","Sr.","6-3","G","32","80","96","83.3"
"","Donovan Fields","Cal Poly","Sr.","5-10","G","29","75","90","83.3"
"93","Tyler Hooker","Kennesaw St.","Jr.","6-0","G","31","153","184","83.2"
"94","Breein Tyree","Ole Miss","Jr.","6-2","G","33","128","154","83.1"
"95","Jared Harper","Auburn","Jr.","6-0","G","40","149","180","82.8"
"96","Kevin Obanor","Oral Roberts","Fr.","6-8","F","27","110","133","82.7"
"97","Kareem South","A&M-Corpus Christi","Jr.","6-3","G","32","81","98","82.7"
"98","Levi Bradley","NIU","Sr.","6-7","F","34","90","109","82.6"
"99","Jon Axel Gudmunsson","Davidson","Jr.","6-4","G","34","161","195","82.6"
"100","Marlain Veal","Southeastern La.","Sr.","5-9","G","33","160","194","82.5"
"101","Sedrick Barefield","Utah","Sr.","6-2","G","31","94","114","82.5"
"102","Anthony Adger","Fla. Atlantic","Sr.","6-1","G","33","112","136","82.4"
"103","James Batemon","LMU (CA)","Sr.","6-1","G","34","166","202","82.2"
"104","Jordan Burns","Colgate","So.","6-0","G","30","78","95","82.1"
"105","Ty Cockfield","Arkansas St.","Sr.","6-1","G","32","173","211","82.0"
"","Isaiah Pineiro","San Diego","Sr.","6-7","F","36","173","211","82.0"
"107","Grant Williams","Tennessee","Jr.","6-7","F","37","213","260","81.9"
"108","Jordan Chatman","Boston College","Sr.","6-5","G","27","77","94","81.9"
"109","Brandon Williams","Arizona","Fr.","6-2","G","26","86","105","81.9"
"110","Derrick Alston","Boise St.","So.","6-8","G","33","95","116","81.9"
"111","RJ Cole","Howard","So.","6-1","G","34","208","254","81.9"
"112","Ivy Smith.Jr","Grambling","Jr.","6-0","G","32","176","215","81.9"
"113","DeAndre Jones","Central Ark.","So.","5-11","G","33","117","143","81.8"
"","Cameron Johnson","North Carolina","Sr.","6-8","G","36","90","110","81.8"
"","Makai Mason","Baylor","Sr.","6-1","G","28","90","110","81.8"
"116","DeVon Baker","UNC Asheville","Fr.","6-2","G","31","98","120","81.7"
"117","Markis McDuffie","Wichita St.","Sr.","6-8","F","37","160","196","81.6"
"","E.J. Crawford","Iona","Jr.","6-6","G","33","120","147","81.6"
"119","David Azore","UT Arlington","Fr.","6-4","G","32","110","135","81.5"
"120","Dedric Lawson","Kansas","Jr.","6-9","F","36","167","205","81.5"
"121","Ronshad Shabazz","App State","Sr.","6-5","G","32","101","124","81.5"
"122","Khalil Ahmad","Cal St. Fullerton","Sr.","6-4","G","34","149","183","81.4"
"123","James Towns","Niagara","Jr.","5-10","G","32","105","129","81.4"
"124","Andrew Kostecka","Loyola Maryland","Jr.","6-4","G","32","152","187","81.3"
"125","Ja Morant","Murray St.","So.","6-3","G","33","221","272","81.3"
"","Garrett Sams","North Florida","Jr.","6-6","G","33","104","128","81.3"
"","Tremont Waters","LSU","So.","5-11","G","33","104","128","81.3"
"","Christian Vital","UConn","Jr.","6-2","G","33","91","112","81.3"
"129","James Akinjo","Georgetown","Fr.","6-0","G","33","134","165","81.2"
"130","Matt Lewis","James Madison","So.","6-5","G","33","146","180","81.1"
"131","Bill Wampler","Wright St.","Jr.","6-6","F","35","107","132","81.1"
"132","Jermaine Marrow","Hampton","Jr.","6-0","G","35","218","269","81.0"
"133","Quintin Dove","UT Martin","Jr.","6-8","F","31","81","100","81.0"
"134","Quinndary Weatherspoon","Mississippi St.","Sr.","6-4","G","34","148","183","80.9"
"135","Nate Sestina","Bucknell","Sr.","6-9","C","31","80","99","80.8"
"136","Nic Thomas","Norfolk St.","Jr.","6-2","G","34","126","156","80.8"
"137","Randy Miller Jr.","N.C. Central","Jr.","6-2","G","34","109","135","80.7"
"138","Jalen Jordan","St. Francis Brooklyn","So.","6-3","G","33","88","109","80.7"
"139","McKinley Wright","Colorado","So.","6-0","G","35","96","119","80.7"
"140","Grant Riller","Col. of Charleston","Jr.","6-3","G","33","150","186","80.6"
"","Anthony Cowan","Maryland","Jr.","6-0","G","34","125","155","80.6"
"","Rayshaun Hammonds","Georgia","So.","6-9","F","28","75","93","80.6"
"143","Kalin Fisher","Hampton","Sr.","6-2","G","35","133","165","80.6"
"144","Bjorn Broman","Winthrop","Sr.","6-0","G","29","83","103","80.6"
"145","Loren Cristian Jackson","Akron","So.","5-8","G","33","120","149","80.5"
"146","Jordan Davis","Northern Colo.","Sr.","6-2","G","32","186","231","80.5"
"147","Joe Kasperzyk","Bryant","Fr.","6-1","G","30","95","118","80.5"
"148","Luwane Pipkins","Massachusetts","Jr.","5-11","G","25","103","128","80.5"
"","Brian Warren","UT Arlington","Jr.","5-9","G","33","103","128","80.5"
"150","Mason Jones","Arkansas","So.","6-5","G","34","115","143","80.4"
"151","Elijah Davis","Wagner","Sr.","6-4","G","30","78","97","80.4"
"152","Brian Fobbs","Towson","Jr.","6-4","G","32","82","102","80.4"
"153","Jaylin Walker","Kent St.","Sr.","6-1","G","27","127","158","80.4"
"154","Luka Garza","Iowa","So.","6-11","F","32","86","107","80.4"
"155","Tahj Eaddy","Santa Clara","So.","6-1","G","31","85","106","80.2"
"156","Josiah Wallace","Eastern Ill.","So.","6-4","G","32","89","111","80.2"
"157","Hayden Koval","Central Ark.","So.","7-1","C","33","93","116","80.2"
"158","Ross Cummings","Mercer","So.","6-3","G","31","113","141","80.1"
"159","Jason Burnell","Jacksonville St.","Sr.","6-7","F","32","133","166","80.1"
"160","Jordan Ford","Saint Mary's (CA)","Jr.","6-2","G","34","136","170","80.0"
"","Tayler Persons","Ball St.","Sr.","6-3","G","33","108","135","80.0"
"","Coby White","North Carolina","Fr.","6-5","G","35","104","130","80.0"
"","Dante Thorpe","NIU","Sr.","6-4","G","33","88","110","80.0"
"164","Mac McClung","Georgetown","Fr.","6-2","G","29","87","109","79.8"
"165","Stanley Jr. Davis","Morgan St.","Jr.","6-5","G","29","79","99","79.8"
"166","Drew McDonald","Northern Ky.","Sr.","6-8","F","34","146","183","79.8"
"167","Ethan Thompson","Oregon St.","So.","6-5","G","31","114","143","79.7"
"168","Darius Quisenberry","Youngstown St.","Fr.","6-2","G","32","106","133","79.7"
"","JD Williams","ULM","Jr.","6-5","-","35","106","133","79.7"
"170","Xavier Bishop","Kansas City","Jr.","5-8","G","31","94","118","79.7"
"","Brandon Boyd","Idaho St.","Jr.","6-1","G","30","94","118","79.7"
"172","Deshon Taylor","Fresno St.","Sr.","6-2","G","27","129","162","79.6"
"173","Brandon Childress","Wake Forest","Jr.","6-0","G","31","121","152","79.6"
"174","Triston Simpson","South Dakota","Jr.","6-1","G","30","113","142","79.6"
"175","Nigel Hawkins","UTEP","Fr.","6-4","G","27","97","122","79.5"
"176","Janai Raynor Powell","South Carolina St.","Sr.","5-10","G","34","93","117","79.5"
"177","Ty-Shon Alexander","Creighton","So.","6-4","G","34","85","107","79.4"
"178","Bubba Parham","VMI","So.","5-11","G","32","150","189","79.4"
"","Davauhnte Turner","Saint Peter's","Sr.","6-0","G","32","100","126","79.4"
"180","Braxton Huggins","Fresno St.","Sr.","6-4","G","31","92","116","79.3"
"181","David Jenkins Jr.","South Dakota St.","So.","6-1","G","32","107","135","79.3"
"","Miye Oni","Yale","Jr.","6-7","G","29","107","135","79.3"
"183","Marcus Graves","Sacramento St.","Sr.","6-0","G","31","114","144","79.2"
"184","Terance Mann","Florida St.","Sr.","6-6","G","37","98","124","79.0"
"185","Javon Bess","Saint Louis","Sr.","6-6","G","36","139","176","79.0"
"186","Brae Ivey","San Jose St.","Jr.","6-2","G","31","86","109","78.9"
"187","Jon Elmore","Marshall","Sr.","6-3","G","37","168","213","78.9"
"","Jordan Walker","Morehead St.","Jr.","6-0","G","33","112","142","78.9"
"189","Shawn Roundtree","Central Mich.","Sr.","-","G","34","153","194","78.9"
"190","Tyreke Key","Indiana St.","So.","6-2","G","31","133","169","78.7"
"191","Donnie Tillman","Utah","So.","6-7","F","31","81","103","78.6"
"192","Vic Law","Northwestern","Sr.","6-7","F","30","92","117","78.6"
