 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2011


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"166","Cade Davis","Oklahoma","Sr.","6-5","G","31","64","2.1"
"167","Gordo Castillo","New Mexico St.","Sr.","6-4","G","32","66","2.1"
"","Orlando Johnson","UC Santa Barbara","Jr.","6-5","G","32","66","2.1"
"169","Nick Winbush","Miami (OH)","Sr.","6-7","F","33","68","2.1"
"170","E'Twaun Moore","Purdue","Sr.","6-4","G","34","70","2.1"
"171","Ian Clark","Belmont","So.","6-3","G","35","72","2.1"
"172","Glen Dean","Eastern Wash.","So.","5-10","G","23","47","2.0"
"173","Jonathan Moore","Gardner-Webb","Sr.","6-4","G","26","53","2.0"
"174","Brandon Frazier","Fordham","Fr.","6-2","G","27","55","2.0"
"175","Marquiz Baker","Alcorn","Jr.","6-2","G","28","57","2.0"
"176","Jalin Thomas","Central Mich.","Sr.","6-4","F","29","59","2.0"
"177","Ben Botts","Purdue Fort Wayne","Sr.","6-0","G","30","61","2.0"
"","Bruce Ellington","South Carolina","Fr.","5-9","G","30","61","2.0"
"","Zach Plackemeier","Purdue Fort Wayne","Sr.","6-2","G","30","61","2.0"
"","Kris Richard","Tulane","Sr.","6-5","G","30","61","2.0"
"","Laurent Rivard","Harvard","Fr.","6-5","G","30","61","2.0"
"182","Kidani Brutus","Manhattan","Jr.","6-1","G","31","63","2.0"
"","Keith Gabriel","VMI","Jr.","6-4","G","31","63","2.0"
"184","James Beatty","Rutgers","Sr.","6-2","G","32","65","2.0"
"","Leroy Nobles","IU Indy","Sr.","6-5","G","32","65","2.0"
"","Colt Ryan","Evansville","So.","6-5","G","32","65","2.0"
"187","Rodney McGruder","Kansas St.","So.","6-4","G","34","69","2.0"
"188","Matt Mouzy","Little Rock","Sr.","6-0","G","36","73","2.0"
"189","Jermel Jenkins","Iona","Jr.","5-11","G","37","75","2.0"
"","David Kyles","Wichita St.","Jr.","6-4","G","37","75","2.0"
"191","Matthew Dellavedova","Saint Mary's (CA)","So.","6-4","G","34","68","2.0"
"","Oscar Bellfield","UNLV","Jr.","6-2","G","33","66","2.0"
"","Charles Jenkins","Hofstra","Sr.","6-3","G","33","66","2.0"
"","Tony Meier","Milwaukee","Jr.","6-8","F","33","66","2.0"
"","Tristan Thompson","North Texas","Sr.","6-5","G","33","66","2.0"
"","Zach Urbanus","The Citadel","Sr.","6-2","G","32","64","2.0"
"","Allen Crabbe","California","Fr.","6-6","G","31","62","2.0"
"","Chris Fouch","Drexel","So.","6-0","G","31","62","2.0"
"","Anthony Gurley","Massachusetts","Sr.","6-3","G","30","60","2.0"
"","Vlad Moldoveanu","American","Sr.","6-9","F","30","60","2.0"
"","Stefan Perunicic","St. Francis Brooklyn","Jr.","6-6","G","30","60","2.0"
"","Xavier Silas","NIU","Sr.","6-5","G","26","52","2.0"
"","Chris Wroblewski","Cornell","Jr.","6-0","G","26","52","2.0"
"204","D.J. Gay","San Diego St.","Sr.","6-0","G","37","73","2.0"
"205","Langston Galloway","Saint Joseph's","Fr.","6-2","G","33","65","2.0"
"206","Tyler Murray","Wagner","Jr.","6-5","G","30","59","2.0"
"","Lance Pevehouse","Sam Houston","Sr.","6-2","G","30","59","2.0"
"","Darian Thibodeaux","Houston","Jr.","6-3","G","30","59","2.0"
"209","Tyler Bernardini","Penn","Sr.","-","F","28","55","2.0"
"210","Humpty Hitchens","James Madison","Jr.","5-9","G","33","64","1.9"
"","Donald Qualls","Grambling","Sr.","5-7","G","33","64","1.9"
"212","Tim Ambrose","UAlbany","Sr.","6-0","G","32","62","1.9"
"","Keegan Bell","Chattanooga","Jr.","6-1","G","32","62","1.9"
"","Austin Freeman","Georgetown","Sr.","6-4","G","32","62","1.9"
"","D'Angelo Jackson","Mississippi Val.","Sr.","6-1","G","32","62","1.9"
"","James Nunnally","UC Santa Barbara","Jr.","6-5","F","32","62","1.9"
"","Steven Pledger","Oklahoma","So.","6-4","G","32","62","1.9"
"","Marland Smith","Southeast Mo. St.","So.","6-2","G","32","62","1.9"
"","Lamar Trice","Mount St. Mary's","Jr.","5-11","G","32","62","1.9"
"220","Jack Isenbarger","Elon","Fr.","6-2","G","31","60","1.9"
"221","Anton Dickerson","Howard","So.","6-2","G","30","58","1.9"
"222","Alberto Estwick","Fordham","Jr.","6-5","G","28","54","1.9"
"","Austin Morgan","Yale","So.","5-11","G","28","54","1.9"
"224","Kevin Anderson","Richmond","Sr.","6-0","G","37","71","1.9"
"","Charvez Davis","Alabama","Sr.","6-3","G","37","71","1.9"
"","Darius Johnson-Odom","Marquette","Jr.","6-2","G","37","71","1.9"
"227","Sammy Zeglinski","Virginia","Jr.","6-1","G","24","46","1.9"
"228","Matt Dickey","UNC Asheville","Jr.","6-1","G","34","65","1.9"
"","Johnny Moran","UNI","Jr.","6-1","G","34","65","1.9"
"","Demetrius Ward","Western Mich.","Jr.","6-2","G","34","65","1.9"
"231","C.J. Wilcox","Washington","Fr.","6-5","G","33","63","1.9"
"232","Austin Dahn","The Citadel","Sr.","6-4","F","32","61","1.9"
"","Dan Mavraides","Princeton","Sr.","6-4","G","32","61","1.9"
"","Trant Simpson","Prairie View","Sr.","5-10","G","32","61","1.9"
"235","Troy Brewer","American","Jr.","6-5","G","31","59","1.9"
"","Ruben Guillandeaux","La Salle","So.","6-6","G","31","59","1.9"
"","Ken Horton","Central Conn. St.","Jr.","6-6","F","31","59","1.9"
"238","Tyrel Reed","Kansas","Sr.","6-4","G","38","72","1.9"
"239","Dante Curry","Georgia St.","Sr.","6-4","G","28","53","1.9"
"240","Randy Culpepper","UTEP","Sr.","6-0","G","35","66","1.9"
"","Paul Noonan","Boise St.","Sr.","6-7","F","35","66","1.9"
"","Christian Polk","UTEP","Sr.","6-4","G","35","66","1.9"
"","Kyle Weems","Missouri St.","Jr.","6-6","F","35","66","1.9"
"244","Dwight Hardy","St. John's (NY)","Sr.","6-2","G","33","62","1.9"
"","Mike Moore","Hofstra","Jr.","6-5","G","33","62","1.9"
"246","Tu Holloway","Xavier","Jr.","6-0","G","32","60","1.9"
"","Julian Norfleet","Mount St. Mary's","Fr.","6-2","G","32","60","1.9"
"248","Akeem Ellis","Coppin St.","Jr.","6-6","F","30","56","1.9"
"","Derrio Green","Charlotte","Jr.","6-2","G","30","56","1.9"
"","Latif Rivers","Wagner","Fr.","6-1","G","30","56","1.9"
Reclassifying
"NR","Landon Clement","N.C. Central","Jr.","6-2","G","30","109","3.6"
"NR","Jake Thomas","South Dakota","So.","6-3","G","31","86","2.8"
"NR","Cecil Gresham","Bryant","Sr.","6-5","G","27","70","2.6"
"NR","Louie Krogman","South Dakota","Jr.","6-1","G","33","78","2.4"
"NR","Torrey Craig","USC Upstate","Fr.","6-6","F","30","68","2.3"
"NR","Frankie Dobbs","Bryant","So.","6-3","G","30","62","2.1"
"NR","Josh Chavis","USC Upstate","Sr.","5-9","G","28","57","2.0"
"NR","Andrew Gonzalez","Houston Christian","Sr.","6-6","F","30","58","1.9"
"NR","Pierre Miller","Presbyterian","Jr.","5-10","G","31","59","1.9"

NCAA Men's Basketball
Division IThree-Point Field-Goal Percentage
Through Games 04/04/2011

Minimum 2.5 3-Pt. Field Goals Made per Game
       
"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA","3FG%"
"1","Jon Diebler","Ohio St.","Sr.","6-6","G","37","114","227","50.2"
"2","Robert Nyakundi","SMU","Jr.","6-6","F","35","97","195","49.7"
"3","Ashton Gibbs","Pittsburgh","Jr.","6-2","G","31","102","208","49.0"
"4","Scott Bamforth","Weber St.","So.","6-2","G","31","78","160","48.8"
"5","Gabe Rogers","Northern Ariz.","So.","6-2","G","32","81","173","46.8"
"6","Nemanja Mitrovic","Portland","Jr.","6-5","G","32","93","201","46.3"
"7","Bryson Johnson","Bucknell","So.","6-2","G","34","99","217","45.6"
"8","Jeff Ledbetter","Idaho","Sr.","6-3","G","32","99","218","45.4"
"9","Travis Bader","Oakland","Fr.","6-5","G","35","94","212","44.3"
"10","Brandon Provost","UTRGV","So.","6-3","G","31","79","179","44.1"
"11","Scott Christopherson","Iowa St.","Jr.","6-3","G","31","86","195","44.1"
"12","Tommy Freeman","Ohio","Sr.","6-5","G","34","99","227","43.6"
"13","Ben Hansbrough","Notre Dame","Sr.","6-3","G","34","87","200","43.5"
"14","Corey Stokes","Villanova","Sr.","6-5","G","29","89","206","43.2"
"15","Jeremy Green","Stanford","Jr.","6-4","G","31","88","205","42.9"
"16","Jared Stohl","Portland","Sr.","6-2","G","32","91","213","42.7"
"17","Justin Robinson","Rider","Sr.","6-2","G","34","88","206","42.7"
"18","Malcolm Grant","Miami (FL)","Jr.","6-1","G","36","94","222","42.3"
"19","Austin Kenon","VMI","Sr.","5-11","G","28","93","222","41.9"
"20","Jordan Burgason","Lipscomb","Jr.","6-3","G","30","84","201","41.8"
"21","Geoff McCammon","Loyola Chicago","Sr.","6-4","G","31","85","204","41.7"
"22","Zach Filzen","Buffalo","Jr.","6-3","G","34","110","267","41.2"
"23","John Roberson","Texas Tech","Sr.","5-11","G","30","78","191","40.8"
"24","John Jenkins","Vanderbilt","So.","6-3","G","32","100","245","40.8"
"25","Andrew Goudelock","Col. of Charleston","Sr.","6-2","G","37","131","322","40.7"
"26","Zane Johnson","Hawaii","Jr.","6-6","G","31","98","241","40.7"
"27","Trent Hutchin","Southeastern La.","Sr.","6-1","G","29","81","200","40.5"
"28","Ravern Johnson","Mississippi St.","Sr.","6-7","G","28","83","206","40.3"
"29","Klay Thompson","Washington St.","Jr.","6-6","G","34","98","246","39.8"
"30","Jimmer Fredette","BYU","Sr.","6-2","G","37","124","313","39.6"
"31","Tyrone Hanson","Jackson St.","Sr.","6-7","G","32","82","207","39.6"
"32","Rihards Kuksiks","Arizona St.","Sr.","6-6","F","27","70","177","39.5"
"33","Devon Beitzel","Northern Colo.","Sr.","6-0","G","32","87","221","39.4"
"34","Michael Thompson","Northwestern","Sr.","5-10","G","34","95","242","39.3"
"35","Martiz Washington","Longwood","Jr.","6-0","G","31","85","217","39.2"
"36","Andrew Ferry","Cornell","Jr.","6-4","G","28","80","205","39.0"
"37","Clint Sargent","South Dakota St.","Sr.","6-4","G","31","83","213","39.0"
"38","Blake Hoffarber","Minnesota","Sr.","6-4","G","31","79","203","38.9"
"39","Adrian Thomas","Miami (FL)","Sr.","6-7","F","36","93","239","38.9"
"40","Shane Gibson","Sacred Heart","So.","6-2","G","29","75","193","38.9"
"41","Ty Abbott","Arizona St.","Sr.","6-3","G","29","74","191","38.7"
"42","James Johnson","Quinnipiac","Jr.","6-0","G","32","84","218","38.5"
"43","Jordan Hamilton","Texas","So.","6-7","G","36","90","234","38.5"
"","Jamarr Sanders","UAB","Sr.","6-4","G","31","90","234","38.5"
"45","Preston Knowles","Louisville","Sr.","6-1","G","34","100","261","38.3"
"46","Jawan Carter","Delaware","Sr.","5-11","G","31","84","221","38.0"
"47","Isiah Williams","Utah Valley","Jr.","6-1","G","30","82","218","37.6"
"48","Gerald McLemore","Maine","Jr.","6-3","G","29","74","197","37.6"
"49","Scottie Haralson","Tulsa","So.","6-4","G","32","82","219","37.4"
"50","Chad Tomko","UNCW","Sr.","5-11","G","31","80","216","37.0"
"51","Talor Battle","Penn St.","Sr.","6-0","G","34","106","287","36.9"
"52","Jamarco Warren","Charleston So.","Sr.","5-10","G","32","80","217","36.9"
"53","Kevin Foster","Santa Clara","So.","6-2","G","38","140","380","36.8"
"54","Justin Hurtt","Tulsa","Sr.","6-4","G","32","86","234","36.8"
"55","Kwame Morgan","Hampton","Jr.","6-3","G","33","100","273","36.6"
"56","Greg Plater","Long Beach St.","Sr.","6-1","G","34","97","267","36.3"
"57","Brendan McKillop","Davidson","Sr.","6-1","G","32","85","235","36.2"
"58","Omar Wattad","Chattanooga","Jr.","6-5","G","32","88","244","36.1"
"59","Diego Kapelan","McNeese","Sr.","6-3","G","32","86","239","36.0"
"60","LaceDarius Dunn","Baylor","Sr.","6-4","G","28","89","249","35.7"
"61","Donald Sims","App State","Sr.","6-1","G","31","78","220","35.5"
"62","Tone Boyle","Milwaukee","Sr.","6-4","G","33","83","235","35.3"
"63","Parker Smith","North Florida","So.","6-3","G","34","90","256","35.2"
"64","Bryan Dougher","Stony Brook","Jr.","6-1","G","32","87","248","35.1"
"65","Jovonni Shuler","Savannah St.","Sr.","6-4","G","30","77","220","35.0"
"66","Chris Warren","Ole Miss","Sr.","5-10","G","34","95","279","34.1"
"67","Tyrone Conley","New Hampshire","Sr.","6-2","G","30","78","237","32.9"
"68","Joe Zeglinski","Hartford","Sr.","6-0","G","31","90","277","32.5"
Reclassifying
"NR","Cecil Gresham","Bryant","Sr.","6-5","G","27","70","164","42.7"
"NR","Landon Clement","N.C. Central","Jr.","6-2","G","30","109","268","40.7"
"NR","Jake Thomas","South Dakota","So.","6-3","G","31","86","248","34.7"

NCAA Men's Basketball
Division IFree-Throw Percentage
Through Games 04/04/2011

Minimum 2.5 Free Throws Made per Game
       
"Rank","Name","Team","Cl","Ht","Pos","G","FT","FTA","FT%"
"1","Chris Warren","Ole Miss","Sr.","5-10","G","34","168","181","92.8"
"2","Oliver McNally","Harvard","Jr.","6-3","G","30","100","108","92.6"
"3","Zamal Nixon","Houston","Sr.","6-1","G","30","94","102","92.2"
"4","Brian Barbour","Columbia","So.","6-1","G","28","122","133","91.7"
"5","Justin Robinson","Rider","Sr.","6-2","G","34","100","110","90.9"
"6","B.J. Jenkins","Murray St.","Sr.","6-0","G","32","86","95","90.5"
"7","Devon Beitzel","Northern Colo.","Sr.","6-0","G","32","198","219","90.4"
"8","Jeremy Granger","Eastern Ill.","Jr.","6-1","G","29","103","114","90.4"
"9","Connor Frizzelle","Rice","Jr.","6-1","G","32","82","91","90.1"
"10","Devon Peltier","Cal St. Fullerton","Sr.","5-10","G","31","89","99","89.9"
"11","John Jenkins","Vanderbilt","So.","6-3","G","32","144","161","89.4"
"12","Christian Webster","Harvard","So.","6-5","G","29","110","123","89.4"
"13","Keiton Page","Oklahoma St.","Jr.","5-9","G","34","135","151","89.4"
"14","Jimmer Fredette","BYU","Sr.","6-2","G","37","252","282","89.4"
"","Corey Stokes","Villanova","Sr.","6-5","G","29","84","94","89.4"
"16","Jared Stohl","Portland","Sr.","6-2","G","32","83","93","89.2"
"17","Latif Rivers","Wagner","Fr.","6-1","G","30","122","137","89.1"
"18","Ashton Gibbs","Pittsburgh","Jr.","6-2","G","31","80","90","88.9"
"19","Mickey McConnell","Saint Mary's (CA)","Sr.","6-0","G","34","126","142","88.7"
"20","Langston Galloway","Saint Joseph's","Fr.","6-2","G","33","86","97","88.7"
"21","Robby Ptacek","Central Conn. St.","Jr.","6-3","G","31","116","131","88.5"
"22","Diego Kapelan","McNeese","Sr.","6-3","G","32","92","104","88.5"
"23","Matthew Dellavedova","Saint Mary's (CA)","So.","6-4","G","34","104","118","88.1"
"24","Nik Cochran","Davidson","So.","6-3","G","33","89","101","88.1"
"25","Colt Ryan","Evansville","So.","6-5","G","32","132","151","87.4"
"26","Matt Gatens","Iowa","Jr.","6-5","G","29","76","87","87.4"
"27","Randy Davis","Ball St.","Jr.","5-11","G","32","117","134","87.3"
"28","Amu Saaka","Furman","Sr.","6-6","F","33","130","149","87.2"
"29","Zach Graham","Ole Miss","Sr.","6-6","G","34","108","124","87.1"
"30","Tu Holloway","Xavier","Jr.","6-0","G","32","235","270","87.0"
"","Austin Freeman","Georgetown","Sr.","6-4","G","32","94","108","87.0"
"32","Benzor Simmons","UT Martin","Sr.","6-5","G","33","134","154","87.0"
"33","Ken Horton","Central Conn. St.","Jr.","6-6","F","31","119","137","86.9"
"34","Jordan Swarbrick","Utah Valley","Sr.","6-7","F","30","92","106","86.8"
"35","Jamarco Warren","Charleston So.","Sr.","5-10","G","32","123","142","86.6"
"36","Cory Higgins","Colorado","Sr.","6-5","G","38","174","201","86.6"
"","Quinn McDowell","William & Mary","Jr.","6-6","G","32","116","134","86.6"
"38","Jerrell Thompson","Sacred Heart","Sr.","5-10","G","29","77","89","86.5"
"39","Anthony Miles","Lamar University","Jr.","6-0","G","30","128","148","86.5"
"40","Donald Sims","App State","Sr.","6-1","G","31","178","206","86.4"
"41","James Washington","Middle Tenn.","Sr.","5-10","G","32","133","154","86.4"
"42","Parker Smith","North Florida","So.","6-3","G","34","87","101","86.1"
"43","J'Covan Brown","Texas","So.","6-1","G","36","105","122","86.1"
"44","John Holland","Boston U.","Sr.","6-5","G","34","172","200","86.0"
"45","Andrew Warren","Bradley","Sr.","6-6","G","32","134","156","85.9"
"46","Melvin Johnson III","UTSA","So.","6-5","G","34","85","99","85.9"
"47","Phil Martin","UC Riverside","Jr.","6-4","G","30","77","90","85.6"
"48","Holton Hunsaker","Utah Valley","Fr.","6-1","G","30","112","131","85.5"
"49","Norris Cole","Cleveland St.","Sr.","6-2","G","36","227","266","85.3"
"50","Malcolm Grant","Miami (FL)","Jr.","6-1","G","36","122","143","85.3"
"51","Lawrence Gilbert","ULM","Sr.","6-7","F","30","81","95","85.3"
"52","Carlton Fay","Southern Ill.","Sr.","6-8","F","32","104","122","85.2"
"","E.J. Singler","Oregon","So.","6-6","F","39","104","122","85.2"
"54","Mike Moore","Hofstra","Jr.","6-5","G","33","115","135","85.2"
"55","Wil Peters","Tennessee St.","Jr.","6-1","G","30","86","101","85.1"
"56","Xavier Silas","NIU","Sr.","6-5","G","26","171","201","85.1"
"57","Matt Dickey","UNC Asheville","Jr.","6-1","G","34","131","154","85.1"
"58","Malcolm Delaney","Virginia Tech","Sr.","6-3","G","34","181","213","85.0"
"59","Brian Stafford","Denver","Jr.","6-4","G","30","90","106","84.9"
"60","Isiah Williams","Utah Valley","Jr.","6-1","G","30","101","119","84.9"
"61","Jawan Carter","Delaware","Sr.","5-11","G","31","144","170","84.7"
"62","Jonathan Lee","Northeastern","So.","6-2","G","31","104","123","84.6"
"63","C.J. McCollum","Lehigh","So.","6-3","G","31","197","233","84.5"
"64","Dwight Hardy","St. John's (NY)","Sr.","6-2","G","33","153","181","84.5"
"65","D.J. Irving","Boston U.","Fr.","6-0","G","35","98","116","84.5"
"66","Josh White","North Texas","Sr.","5-10","G","32","114","135","84.4"
"67","Austin Kenon","VMI","Sr.","5-11","G","28","119","141","84.4"
"","Damier Pitts","Marshall","Jr.","5-10","G","26","119","141","84.4"
"69","Christian Watford","Indiana","So.","6-9","F","29","140","166","84.3"
"70","Jon Leuer","Wisconsin","Sr.","6-10","F","34","113","134","84.3"
"71","Reggie Hamilton","Oakland","Sr.","5-11","G","35","120","143","83.9"
"72","Donavan Bragg","CSU Bakersfield","Sr.","6-3","G","28","114","136","83.8"
"73","Klay Thompson","Washington St.","Jr.","6-6","G","34","155","185","83.8"
"74","Durand Scott","Miami (FL)","So.","6-5","G","36","139","166","83.7"
"75","Shane Gibson","Sacred Heart","So.","6-2","G","29","77","92","83.7"
"76","Brenton Butler","Fordham","Sr.","6-2","G","27","82","98","83.7"
"77","Mackey McKnight","Lehigh","Fr.","6-0","G","30","76","91","83.5"
"78","Tristan Thompson","North Texas","Sr.","6-5","G","33","211","253","83.4"
"79","John Roberson","Texas Tech","Sr.","5-11","G","30","90","108","83.3"
"","Tre'Von Willis","UNLV","Sr.","6-4","G","29","90","108","83.3"
"81","Vlad Moldoveanu","American","Sr.","6-9","F","30","159","191","83.2"
"82","Jordan Taylor","Wisconsin","Jr.","6-1","G","34","154","185","83.2"
"83","Nick Minnerath","Detroit Mercy","Jr.","6-8","F","33","104","125","83.2"
"84","Donald Qualls","Grambling","Sr.","5-7","G","33","84","101","83.2"
"85","Jake Koch","UNI","So.","6-9","F","34","103","124","83.1"
"86","Miles Jackson-Cartwright","Penn","Fr.","6-3","G","28","83","100","83.0"
"87","Tyler Murray","Wagner","Jr.","6-5","G","30","135","163","82.8"
"88","Cameron Wells","The Citadel","Sr.","6-1","G","32","139","168","82.7"
"89","Jp Kuhlman","Davidson","So.","6-4","G","33","115","139","82.7"
"90","Darryl Bryant","West Virginia","Jr.","6-2","G","32","124","150","82.7"
"","James Nunnally","UC Santa Barbara","Jr.","6-5","F","32","124","150","82.7"
"92","LaceDarius Dunn","Baylor","Sr.","6-4","G","28","119","144","82.6"
"93","Kodi Augustus","Mississippi St.","Sr.","6-8","F","31","114","138","82.6"
"94","Alec Burks","Colorado","So.","6-6","G","38","249","302","82.5"
"95","Peter Sullivan","Brown","Sr.","6-5","F","23","136","165","82.4"
"96","Evan Roquemore","Santa Clara","Fr.","6-3","G","38","159","193","82.4"
"97","Charles Jenkins","Hofstra","Sr.","6-3","G","33","182","221","82.4"
"","Jermaine Mallett","Missouri St.","Sr.","6-3","G","35","98","119","82.4"
"","Darian Norris","San Diego","Jr.","6-0","G","30","84","102","82.4"
"100","Robert Sacre","Gonzaga","Jr.","7-0","C","35","163","198","82.3"
"101","Kenny Boynton","Florida","So.","6-2","G","37","107","130","82.3"
"102","Adrian Oliver","San Jose St.","Sr.","6-4","G","31","181","220","82.3"
"103","Chris Wroblewski","Cornell","Jr.","6-0","G","26","97","118","82.2"
"104","Vaughn Duggins","Wright St.","Sr.","6-3","G","33","152","185","82.2"
"105","Leroy Nobles","IU Indy","Sr.","6-5","G","32","161","196","82.1"
"106","Andrew Goudelock","Col. of Charleston","Sr.","6-2","G","37","110","134","82.1"
"107","Lucas Nutt","Southeast Mo. St.","So.","6-1","G","32","96","117","82.1"
"108","Kalin Lucas","Michigan St.","Sr.","6-1","G","34","137","167","82.0"
"109","Maalik Wayns","Villanova","So.","6-2","G","33","141","172","82.0"
"110","Jordan Glynn","SFA","Sr.","6-7","F","29","100","122","82.0"
"111","Kemba Walker","UConn","Jr.","6-1","G","41","258","315","81.9"
"","Shane Walker","Loyola Maryland","Jr.","6-10","F","28","86","105","81.9"
"113","Ryan White","Texas St.","Sr.","5-11","G","32","170","208","81.7"
"114","Harper Kamp","California","Sr.","6-8","F","33","129","158","81.6"
"","Mike Muscala","Bucknell","So.","6-11","F","34","129","158","81.6"
"116","Chris Long","Elon","Sr.","6-2","G","31","151","185","81.6"
"117","Ben Hansbrough","Notre Dame","Sr.","6-3","G","34","150","184","81.5"
"118","Walt Gibler","Loyola Chicago","Jr.","6-7","F","26","97","119","81.5"
"119","C.J. Harris","Wake Forest","So.","6-3","G","32","141","173","81.5"
"120","Jared Mintz","Lafayette","Sr.","6-9","F","32","167","205","81.5"
"121","Warren Niles","Oral Roberts","So.","6-4","G","35","92","113","81.4"
"122","Chad Tomko","UNCW","Sr.","5-11","G","31","87","107","81.3"
"123","Nolan Smith","Duke","Sr.","6-2","G","37","187","230","81.3"
"124","Mike Scott","FDU","Sr.","6-0","G","29","121","149","81.2"
"125","Justin Hurtt","Tulsa","Sr.","6-4","G","32","142","175","81.1"
"126","Mike Douglas","Western Mich.","Jr.","6-0","G","34","86","106","81.1"
"127","Mark Payne","UC Davis","Sr.","6-8","G","27","133","164","81.1"
"128","Brandon Evans","UNC Greensboro","Sr.","6-2","G","31","111","137","81.0"
"129","Casper Ware","Long Beach St.","Jr.","5-9","G","34","166","205","81.0"
"130","Rashad Allison","Arkansas St.","Sr.","6-1","G","32","106","131","80.9"
"131","JaJuan Johnson","Purdue","Sr.","6-10","F","34","169","209","80.9"
"132","Solomon Bozeman","Little Rock","Sr.","6-0","G","36","226","280","80.7"
"","Rashad Green","San Francisco","Jr.","6-4","G","30","113","140","80.7"
"134","Kyle Singler","Duke","Sr.","6-8","F","37","125","155","80.6"
"135","Devin Brown","Holy Cross","Jr.","6-1","G","29","104","129","80.6"
"136","Iman Shumpert","Georgia Tech","Jr.","6-5","G","31","141","175","80.6"
"137","Jalin Thomas","Central Mich.","Sr.","6-4","F","29","124","154","80.5"
"138","Derrio Green","Charlotte","Jr.","6-2","G","30","95","118","80.5"
"139","Ryan Willen","Lafayette","Jr.","6-8","F","32","99","123","80.5"
"140","Orlando Johnson","UC Santa Barbara","Jr.","6-5","G","32","164","204","80.4"
"141","Porter Braswell","Yale","Sr.","6-0","G","28","86","107","80.4"
"","Phillip Thomas","Portland St.","Sr.","6-8","F","30","86","107","80.4"
"143","Joe Harden","UC Davis","Sr.","6-8","G","28","114","142","80.3"
"144","Brockeith Pane","Utah St.","Jr.","6-1","G","34","138","172","80.2"
"145","Kenny McGowen","Idaho St.","Jr.","6-0","G","29","73","91","80.2"
"146","Austin Morgan","Yale","So.","5-11","G","28","93","116","80.2"
"147","Travis Leslie","Georgia","Jr.","6-4","G","33","109","136","80.1"
"148","Jorge Gutierrez","California","Jr.","6-3","G","33","161","201","80.1"
"149","Kevin Foster","Santa Clara","So.","6-2","G","38","168","210","80.0"
"","Kwame Morgan","Hampton","Jr.","6-3","G","33","96","120","80.0"
"","Darnell Porter","South Carolina St.","Sr.","6-4","G","29","80","100","80.0"
"","Michael Tveidt","North Dakota St.","Sr.","6-7","F","29","80","100","80.0"
"","Mike James","Lamar University","Jr.","6-1","G","24","60","75","80.0"
"154","Jamar Briscoe","Charlotte","So.","5-10","G","29","79","99","79.8"
"155","Cameron Jones","Northern Ariz.","Sr.","6-3","G","32","106","133","79.7"
"156","Toure' Murry","Wichita St.","Jr.","6-5","G","37","102","128","79.7"
"157","Ella Ellis","Army West Point","So.","6-6","F","30","94","118","79.7"
"","Justin Harper","Richmond","Sr.","6-10","F","37","94","118","79.7"
"","Dan Mavraides","Princeton","Sr.","6-4","G","32","94","118","79.7"
"160","Nate Wolters","South Dakota St.","So.","6-3","G","31","160","201","79.6"
"161","Sultan Toles-Bey","Sacramento St.","Sr.","5-10","G","28","78","98","79.6"
"162","Reggie Jackson","Boston College","Jr.","6-3","G","34","109","137","79.6"
"163","Brandon Knight","Kentucky","Fr.","6-3","G","38","136","171","79.5"
"164","Ramone Moore","Temple","Jr.","6-4","G","34","120","151","79.5"
"165","Wil Carter","San Jose St.","Jr.","6-8","F","33","89","112","79.5"
"166","Jeremy Green","Stanford","Jr.","6-4","G","31","85","107","79.4"
"","Trey Sumler","Western Caro.","So.","6-2","G","33","85","107","79.4"
"168","Isaiah Philmore","Towson","So.","6-7","F","30","104","131","79.4"
"169","Jontae Sherrod","East Carolina","Sr.","6-2","G","34","150","189","79.4"
"170","Alex Tucker","Fla. Atlantic","Jr.","5-11","G","32","96","121","79.3"
"171","Anatoly Bose","Nicholls","Sr.","6-6","F","28","195","246","79.3"
"172","Aric Brooks","Morgan St.","Jr.","6-6","F","30","126","159","79.2"
"","Robo Kreps","UIC","Sr.","6-1","G","31","84","106","79.2"
"174","Matt Howard","Butler","Sr.","6-8","F","37","179","226","79.2"
"175","Patrick Rembert","UC Irvine","Sr.","6-0","G","32","110","139","79.1"
"176","Trevon Harmon","Cleveland St.","Jr.","6-1","G","36","91","115","79.1"
"177","Zack Rosen","Penn","Jr.","6-1","G","28","98","124","79.0"
"178","Mike Smith","ETSU","Sr.","6-6","G","35","135","171","78.9"
"","Michael Lyons","Air Force","So.","6-5","G","31","105","133","78.9"
"","Luke Sikma","Portland","Sr.","6-8","F","32","90","114","78.9"
"181","Gilbert Brown","Pittsburgh","Sr.","6-6","F","34","86","109","78.9"
"182","J.P. Primm","UNC Asheville","Jr.","6-1","G","34","149","189","78.8"
"183","Nick Barbour","High Point","Jr.","6-3","G","29","126","160","78.8"
"184","Ryan Rossiter","Siena","Sr.","6-9","F","31","166","211","78.7"
"185","Jonathan Mitchell","Rutgers","Sr.","6-7","F","32","81","103","78.6"
"186","Kwadzo Ahelegbe","UNI","Sr.","6-2","G","34","136","173","78.6"
"187","Corey Fisher","Villanova","Sr.","6-1","G","33","132","168","78.6"
"","Calvin Haynes","Oregon St.","Sr.","6-3","G","29","77","98","78.6"
