 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2018


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"46","Jevon Carter","West Virginia","Sr.","6-2","G","37","246","98","2.51"
"47","David Cohn","William & Mary","Sr.","6-2","G","31","207","83","2.49"
"48","Amir Bell","Princeton","Sr.","6-4","G","29","107","43","2.49"
"49","Landry Shamet","Wichita St.","So.","6-4","G","32","166","67","2.48"
"50","Stephen Brown","Bucknell","Sr.","5-11","G","35","150","61","2.46"
"","Zavier Simpson","Michigan","So.","6-0","G","41","150","61","2.46"
"52","Ty Jerome","Virginia","So.","6-5","G","34","132","54","2.44"
"53","Justin Coleman","Samford","Jr.","5-10","G","32","210","87","2.41"
"54","Casey Benson","Grand Canyon","Sr.","6-3","G","34","152","63","2.41"
"55","Storm Murphy","Wofford","Fr.","5-11","G","34","135","56","2.41"
"56","Jacob Gilyard","Richmond","Fr.","5-9","G","32","130","54","2.41"
"57","Parker Jackson-Cartwright","Arizona","Sr.","5-10","G","35","156","65","2.40"
"","Jure Span","USC Upstate","Jr.","6-4","G","32","132","55","2.40"
"59","Davon Bell","Presbyterian","Sr.","5-10","G","32","165","69","2.39"
"60","Tyrik Dixon","Middle Tenn.","So.","6-1","G","32","100","42","2.38"
"61","Austin Luke","Belmont","Sr.","6-3","G","33","246","104","2.37"
"62","Trent Forrest","Florida St.","So.","6-5","G","34","138","59","2.34"
"63","Anton Beard","Arkansas","Sr.","6-0","G","35","105","45","2.33"
"64","Jon Axel Gudmunsson","Davidson","So.","6-4","G","33","167","72","2.32"
"65","Cody Martin","Nevada","Jr.","6-7","F","36","169","73","2.32"
"66","Kahron Ross","Lehigh","Sr.","5-11","G","30","127","55","2.31"
"67","Kameron Langley","N.C. A&T","Fr.","6-2","G","35","177","77","2.30"
"68","Justin Bibbins","Utah","Sr.","5-8","G","35","163","71","2.30"
"69","Matt Farrell","Notre Dame","Sr.","6-0","G","31","169","74","2.28"
"70","Desure Buie","Hofstra","Jr.","5-11","G","30","100","44","2.27"
"71","Markell Johnson","NC State","So.","6-1","G","26","190","84","2.26"
"72","Tyree Griffin","Southern Miss.","Jr.","5-10","G","34","201","89","2.26"
"73","Jordon Talley","UNCW","Sr.","6-1","G","31","176","78","2.26"
"74","Payton Pritchard","Oregon","So.","6-2","G","36","171","76","2.25"
"75","Galen Robinson","Houston","Jr.","6-1","G","35","130","58","2.24"
"76","Shavar Newkirk","Saint Joseph's","Sr.","6-0","G","32","125","56","2.23"
"77","Josh Reaves","Penn St.","Jr.","6-4","G","34","107","48","2.23"
"78","Justin Robinson","Virginia Tech","Jr.","6-1","G","33","185","83","2.23"
"79","Daniel Fowler","Furman","Sr.","6-4","G","33","102","46","2.22"
"80","TJ Haws","BYU","So.","6-4","G","35","146","66","2.21"
"81","Jordan Johnson","UNLV","Sr.","5-11","G","33","199","90","2.21"
"82","Zach Lewis","Iona","Sr.","6-3","G","31","95","43","2.21"
"83","Glynn Watson Jr.","Nebraska","Jr.","6-0","G","33","106","48","2.21"
"84","Marcus Stroman","Louisiana","Jr.","6-2","G","33","213","97","2.20"
"85","Daryl Macon","Arkansas","Sr.","6-3","G","35","138","63","2.19"
"86","Tony Carr","Penn St.","So.","6-5","G","37","186","85","2.19"
"87","Darnell Foreman","Penn","Sr.","6-1","G","33","118","54","2.19"
"88","Nick Masterson","Kennesaw St.","Sr.","6-6","G","30","96","44","2.18"
"89","Grayson Allen","Duke","Sr.","6-5","G","37","172","79","2.18"
"90","Marcus Jackson","UC Santa Barbara","---","-","G","28","113","52","2.17"
"","C.J. Rivers","Drake","Sr.","6-3","G","34","113","52","2.17"
"92","C.J. Anderson","Massachusetts","Sr.","6-6","G","32","165","76","2.17"
"93","Holland Woods","Portland St.","Fr.","6-0","G","34","191","88","2.17"
"94","Mike Cunningham","USC Upstate","Jr.","6-0","G","31","93","43","2.16"
"","Cavit Ege Havsa","Fordham","So.","6-5","G","30","93","43","2.16"
"96","Tre' Ivory","Austin Peay","Sr.","5-11","G","34","134","62","2.16"
"97","Daxter Miles Jr.","West Virginia","Sr.","6-3","G","36","110","51","2.16"
"98","Rex Pflueger","Notre Dame","Jr.","6-6","G","35","112","52","2.15"
"99","Darrian Ringo","Miami (OH)","Jr.","6-2","G","34","236","110","2.15"
"100","Quentin Goodin","Xavier","So.","6-4","G","35","171","80","2.14"
"101","Braxton Bonds","Houston Christian","Jr.","6-2","G","31","158","74","2.14"
"102","Kyron Cartwright","Providence","Sr.","6-0","G","34","196","92","2.13"
"103","Amorie Archibald","Louisiana Tech","Fr.","6-3","G","29","117","55","2.13"
"104","Gavin Block","Ohio","Jr.","6-7","G","31","106","50","2.12"
"105","Shannon Evans II","Arizona St.","Sr.","6-1","G","32","112","53","2.11"
"106","Jimmy Whitt Jr.","SMU","So.","6-3","G","33","114","54","2.11"
"107","Jalen Crutcher","Dayton","Fr.","6-1","G","31","135","64","2.11"
"108","Mike Smith","Columbia","So.","5-11","G","27","124","59","2.10"
"109","Theo Pinson","North Carolina","Sr.","6-6","G","37","187","89","2.10"
"110","Kajon Mack","Tennessee Tech","Sr.","6-3","G","32","126","60","2.10"
"111","Lew Stallworth","UTRGV","Sr.","6-1","G","28","90","43","2.09"
"112","Joe Chealey","Col. of Charleston","Sr.","6-4","G","34","122","59","2.07"
"113","Devin Watson","San Diego St.","Jr.","6-1","G","33","124","60","2.07"
"114","Tremont Waters","LSU","Fr.","5-11","G","33","198","96","2.06"
"115","Aaron Augustin","SFA","So.","5-11","G","34","111","54","2.06"
"116","Brandon Key","South Dakota St.","Jr.","5-10","G","34","112","55","2.04"
"117","Aaron Thompson","Butler","Fr.","6-2","G","35","118","58","2.03"
"118","Colbey Ross","Pepperdine","Fr.","6-1","G","32","179","88","2.03"
"119","Jordan Fox","Army West Point","Jr.","6-1","G","30","126","62","2.03"
"120","Trevon Duval","Duke","Fr.","6-3","G","37","207","102","2.03"
"121","Ray Ona Embo","Tulane","So.","6-4","G","29","95","47","2.02"
"122","Amar Stukes","La Salle","Sr.","6-2","G","32","99","49","2.02"
"123","Bryant McIntosh","Northwestern","Sr.","6-3","G","29","149","74","2.01"
"124","DeAndre Jones","Central Ark.","Fr.","5-11","G","35","159","79","2.01"
"125","Jordan Perkins","N.C. Central","Fr.","6-1","G","35","190","95","2.00"
"","Eli Cain","DePaul","Jr.","6-6","G","31","146","73","2.00"
"","Malachi Flynn","Washington St.","So.","6-1","G","31","132","66","2.00"
"128","Ivan Gandia-Rosa","North Florida","So.","6-1","G","33","205","103","1.99"
"129","Rickey McGill","Iona","Jr.","6-1","G","34","189","95","1.99"
"130","Josh Brown","Temple","Sr.","-","G","33","111","56","1.98"
"131","Izayah Mauriohooho-Le'afa","Sacramento St.","So.","6-2","G","30","107","54","1.98"
"132","Shizz Alston","Temple","Jr.","6-4","G","33","102","52","1.96"
"133","Devin Peterson","Western Caro.","Sr.","6-1","G","30","90","46","1.96"
"134","Joseph Chartouny","Fordham","Jr.","6-3","G","29","134","69","1.94"
"135","A.J. Mosby","Alcorn","Sr.","6-3","G","32","124","64","1.94"
"136","Chris Wray","Mount St. Mary's","Sr.","6-8","F","24","89","46","1.93"
"137","Rene Castro-Caneddy","Duquesne","Sr.","6-2","G","32","108","56","1.93"
"138","Tim Bond","Eastern Mich.","Sr.","6-7","G","35","121","63","1.92"
"139","Stevie Jordan","Rider","So.","6-0","G","31","182","95","1.92"
"140","Tarkus Ferguson","UIC","So.","6-4","G","27","136","71","1.92"
"141","Cameron Morse","Youngstown St.","Sr.","6-2","G","32","124","65","1.91"
"","Kenrich Williams","TCU","Sr.","6-7","G","32","124","65","1.91"
"143","Clayton Custer","Loyola Chicago","Sr.","6-1","G","33","135","71","1.90"
"144","Khadeen Carrington","Seton Hall","Sr.","6-4","G","34","150","79","1.90"
"145","Sam Kearns","Oral Roberts","So.","6-0","G","32","131","69","1.90"
"146","Frankie Johnson","The Citadel","So.","5-7","G","32","138","73","1.89"
"147","Shai Gilgeous-Alexander","Kentucky","Fr.","6-6","G","37","189","100","1.89"
"148","Jahlil Jenkins","FDU","Fr.","6-0","G","31","136","72","1.89"
"149","Antino Jackson","New Mexico","Sr.","6-0","G","33","151","80","1.89"
"150","William Jackson II","Georgia","Jr.","6-4","G","33","115","61","1.89"
"151","Tyler Rawson","Utah","Sr.","6-10","F","35","128","68","1.88"
"152","Alex Robinson","TCU","Jr.","6-1","G","31","190","101","1.88"
"153","Matt Coleman III","Texas","Fr.","6-2","G","34","139","74","1.88"
"154","Austin Tilghman","Monmouth","Sr.","6-1","G","30","165","88","1.88"
"155","Rob Gray","Houston","Sr.","6-1","G","34","148","79","1.87"
"156","Harald Frey","Montana St.","So.","6-1","G","32","103","55","1.87"
"157","Ahmaad Rorie","Montana","Jr.","6-1","G","34","125","67","1.87"
"158","McKinley Wright","Colorado","Fr.","6-0","G","32","175","94","1.86"
"159","B.J. Miller","Troy","Jr.","6-0","G","33","104","56","1.86"
"160","Carlik Jones","Radford","Fr.","6-0","G","36","113","61","1.85"
"161","Jon Elmore","Marshall","Jr.","6-3","G","36","244","132","1.85"
"162","Jojo Cooper","Wagner","Sr.","6-0","G","33","201","109","1.84"
"163","Anthony Cowan","Maryland","So.","6-0","G","32","164","89","1.84"
"164","Mark Hughes","Wright St.","Jr.","6-4","G","35","105","57","1.84"
"165","Jordan Goodwin","Saint Louis","Fr.","6-3","G","26","103","56","1.84"
"","Kamau Stokes","Kansas St.","Jr.","6-0","G","30","103","56","1.84"
"167","Deandre Burnett","Ole Miss","Sr.","6-2","G","31","121","66","1.83"
"168","Amadi Udenyi","Pepperdine","Sr.","6-1","G","28","95","52","1.83"
"169","Karonn Davis","Coppin St.","---","-","-","32","146","80","1.83"
"170","Jonathan Mulmore","Georgetown","Sr.","6-4","G","30","102","56","1.82"
"171","Erick Neal","UT Arlington","Sr.","5-11","G","33","222","122","1.82"
"172","Nick Daniels","Oakland","Sr.","6-1","G","33","129","71","1.82"
"173","Kishawn Pritchett","Davidson","So.","6-6","G","33","109","60","1.82"
"174","Kevin Vannatta","UNC Asheville","Sr.","6-3","G","34","105","58","1.81"
"175","Zach Sellers","Savannah St.","So.","6-1","G","32","123","68","1.81"
"176","Sterling Taplin","Tulsa","Jr.","6-1","G","30","132","73","1.81"
"177","Dainan Swoope","Elon","Jr.","6-0","G","32","126","70","1.80"
"178","Tre'Shaun Fletcher","Toledo","Sr.","6-7","F","33","142","79","1.80"
"179","C.J. Jackson","Ohio St.","Jr.","6-1","G","34","131","73","1.79"
"180","Jacob Evans","Cincinnati","Jr.","6-6","G","36","113","63","1.79"
"181","Brandon Childress","Wake Forest","So.","6-0","G","30","109","61","1.79"
"","Triston Simpson","South Dakota","So.","6-1","G","35","109","61","1.79"
"183","Marlain Veal","Southeastern La.","Jr.","5-9","G","34","207","116","1.78"
"184","Lovell Cabbil","Liberty","Jr.","6-3","G","33","123","69","1.78"
"185","Brian Beard Jr.","FIU","Jr.","5-10","G","31","178","100","1.78"
"186","Eric Stafford","Lafayette","Sr.","6-5","G","31","96","54","1.78"
"187","Shelton Mitchell","Clemson","Jr.","6-3","G","33","119","67","1.78"
"188","Jovan Mooring","UNLV","Sr.","6-2","G","33","110","62","1.77"
"189","Isaiah Reese","Canisius","So.","6-5","G","33","154","87","1.77"
"190","Joey Frenchwood","Lamar University","Sr.","6-3","G","29","122","69","1.77"
"191","Brandon Randolph","Utah Valley","Sr.","6-2","G","33","152","86","1.77"
"192","TJ Shorts II","UC Davis","Jr.","5-9","G","33","143","81","1.77"
"193","Joe Cremo","UAlbany","Jr.","6-4","G","32","120","68","1.76"
"194","Ethan Thompson","Oregon St.","Fr.","6-5","G","32","111","63","1.76"
"195","Donte DiVincenzo","Villanova","Jr.","6-5","G","40","139","79","1.76"
"196","Terrell Gomez","CSUN","Fr.","5-8","G","30","109","62","1.76"
"197","Justin Simon","St. John's (NY)","So.","6-5","G","33","167","95","1.76"
"198","Giovanni De Nicolao","UTSA","So.","6-3","G","35","123","70","1.76"
"199","Davonta Jordan","Buffalo","So.","6-2","G","36","144","82","1.76"
"200","Jashaun Agosto","LIU","So.","6-0","G","34","142","81","1.75"
"201","KJ Feagin","Santa Clara","Jr.","6-1","G","31","125","72","1.74"
"202","Jordon Harris","ULM","Sr.","5-11","G","32","104","60","1.73"
"203","Shamorie Ponds","St. John's (NY)","So.","6-1","G","30","142","82","1.73"
"204","Junior Robinson","Mount St. Mary's","Sr.","5-5","G","32","154","89","1.73"
"205","Lamar Peters","Mississippi St.","So.","6-0","G","34","152","88","1.73"
"206","Donovan Fields","Cal Poly","Jr.","5-10","G","31","126","73","1.73"
"207","Sam Merrill","Utah St.","So.","6-5","G","34","107","62","1.73"
"208","Thomas Wilder","Western Mich.","Sr.","6-3","G","32","138","80","1.73"
"209","Isaiah Wright","San Diego","Jr.","6-2","G","34","181","105","1.72"
"210","Xavier Bishop","Kansas City","So.","5-8","G","32","105","61","1.72"
"211","Manu Lecomte","Baylor","Sr.","5-11","G","33","122","71","1.72"
"212","Tookie Brown","Ga. Southern","Jr.","5-11","G","32","137","80","1.71"
"213","Lavone Holland II","Northern Ky.","Sr.","6-2","G","32","140","82","1.71"
"214","Andrew Rowsey","Marquette","Sr.","5-10","G","35","169","99","1.71"
"215","Joel Berry II","North Carolina","Sr.","6-0","G","36","116","68","1.71"
"216","Ryan Woolridge","North Texas","So.","6-3","G","38","221","130","1.70"
"217","Keyshawn Evans","Illinois St.","Jr.","6-0","G","30","107","63","1.70"
"218","Jaylen Adams","St. Bonaventure","Jr.","6-5","G","28","146","86","1.70"
"219","Demetrius Troy","UNC Greensboro","Jr.","6-0","G","35","132","78","1.69"
"220","Daquan Bracey","Louisiana Tech","So.","5-11","G","25","103","61","1.69"
"","Montell Goodwin","Eastern Ill.","Sr.","6-2","G","31","103","61","1.69"
"222","Eyassu Worku","UC Irvine","So.","6-2","G","35","130","77","1.69"
"223","Drew Buggs","Hawaii","Fr.","6-2","G","30","108","64","1.69"
"224","Te'Jon Lucas","Illinois","So.","6-2","G","29","94","56","1.68"
"225","Otis Livingston II","George Mason","Jr.","5-11","G","33","144","86","1.67"
"226","Zavier Turner","Manhattan","Sr.","5-9","G","31","132","79","1.67"
"227","Trae Young","Oklahoma","Fr.","6-2","G","32","279","167","1.67"
"228","Jaylen Franklin","Abilene Christian","Jr.","6-2","G","32","143","86","1.66"
"229","Keenan Evans","Texas Tech","Sr.","6-3","G","36","116","70","1.66"
"230","Kevin Baker","Troy","Sr.","6-2","G","33","104","63","1.65"
"231","Pookie Powell","La Salle","Jr.","6-0","G","30","130","79","1.65"
"232","Paul Jackson","Eastern Mich.","Jr.","6-1","G","35","162","99","1.64"
"","Marcus Bartley","Southern Ill.","Sr.","6-5","G","26","90","55","1.64"
"234","Devin Harris","Jacksonville","Sr.","6-4","G","29","158","97","1.63"
"235","Jalen Adams","UConn","Jr.","6-3","G","30","141","87","1.62"
"236","Brandon Goodwin","FGCU","Sr.","6-2","G","34","162","100","1.62"
"237","Sean Hoehn","Sacred Heart","Jr.","6-2","G","30","126","78","1.62"
"","Jonathan Stark","Murray St.","Sr.","6-0","G","32","126","78","1.62"
"239","Desonta Bradford","ETSU","Sr.","6-4","G","33","116","72","1.61"
"240","Charles Tucker Jr.","Sacred Heart","Sr.","6-1","G","30","95","59","1.61"
"241","Jadon Cohee","Southern Utah","Jr.","6-4","G","32","98","61","1.61"
"242","Rich Kelly","Quinnipiac","Fr.","6-1","G","33","155","97","1.60"
"243","James Batemon","LMU (CA)","Jr.","6-1","G","30","139","87","1.60"
"244","Trevor Lyons","Air Force","Sr.","6-3","G","31","102","64","1.59"
"245","Logan McIntosh","UMES","Sr.","6-3","G","29","133","84","1.58"
"246","Elijah Gonzales","Saint Peter's","Fr.","5-9","G","29","87","55","1.58"
"247","J.R. Lynch","Hartford","Jr.","5-10","G","33","126","80","1.58"
"248","RJ Cole","Howard","Fr.","6-1","G","33","200","127","1.57"
"249","Deishuan Booker","Long Beach St.","Jr.","6-3","G","32","148","94","1.57"
"250","Hassani Gravett","South Carolina","Jr.","6-2","G","30","107","68","1.57"

NCAA Men's Basketball
Division IDouble Doubles
Through Games 04/02/2018


"Rank","Name","Team","Cl","Ht","Pos","G","Dbl Dbl"
"1","Deandre Ayton","Arizona","Fr.","7-1","F","35","24"
"","Jordan Murphy","Minnesota","Jr.","6-6","F","32","24"
"3","Angel Delgado","Seton Hall","Sr.","6-10","C","34","22"
"","Marvin Bagley III","Duke","Fr.","6-11","F","33","22"
"","Devontae Cacok","UNCW","Jr.","6-7","F","32","22"
"6","Mike Daum","South Dakota St.","Jr.","6-9","F","35","21"
"","Jemerrio Jones","New Mexico St.","Sr.","6-5","G","34","21"
"8","James Thompson IV","Eastern Mich.","Jr.","6-10","C","35","20"
"","Alize Johnson","Missouri St.","Sr.","6-9","F","33","20"
"10","Jock Landale","Saint Mary's (CA)","Sr.","6-11","C","36","19"
"11","Brandon McCoy","UNLV","Fr.","7-0","F","33","18"
"","Justin Tillman","VCU","Sr.","6-7","F","33","18"
"","Thomas Welsh","UCLA","Sr.","7-0","C","33","18"
"","Drew McDonald","Northern Ky.","Jr.","6-8","C","32","18"
"15","Luke Maye","North Carolina","Jr.","6-7","F","37","17"
"16","Justin Johnson","Western Ky.","Sr.","6-7","F","38","16"
"","Wendell Carter","Duke","Fr.","6-10","F","37","16"
"","Reid Travis","Stanford","Sr.","6-8","F","35","16"
"","Demajeo Wiggins","Bowling Green","Jr.","6-10","F","31","16"
"20","Johnathan Williams","Gonzaga","Sr.","6-9","F","37","15"
"","Yoeli Childs","BYU","So.","6-8","F","35","15"
"","Shakur Juiston","UNLV","Jr.","6-7","F","33","15"
"","Dylan Windler","Belmont","Jr.","6-8","F","33","15"
"","Leland King II","UC Santa Barbara","Jr.","-","F","32","15"
"","Keith Braxton","Saint Francis","So.","6-5","G","31","15"
"","Phillip Carr","Morgan St.","Sr.","6-8","F","31","15"
"","Mohamed Bamba","Texas","Fr.","6-11","F","30","15"
"","Jessie Govan","Georgetown","Jr.","6-10","C","30","15"
"29","Gary Clark","Cincinnati","Sr.","6-8","F","36","14"
"","Zach Thomas","Bucknell","Sr.","6-6","F","35","14"
"","Aaron Menzies","Seattle U","Jr.","7-3","C","34","14"
"","Ajdin Penava","Marshall","Jr.","6-9","F","34","14"
"","Alex Hicks","Troy","Jr.","6-8","F","33","14"
"","Yante Maten","Georgia","Sr.","6-8","F","33","14"
"","Jared Sam","Southern U.","Sr.","6-10","F","33","14"
"","Chris Cokley","UAB","Sr.","6-8","F","32","14"
"","Rokas Gustys","Hofstra","Sr.","6-9","F","31","14"
"","Quattarius Wilson","McNeese","Jr.","-","F","28","14"
"39","Oshae Brissett","Syracuse","Fr.","6-8","F","37","13"
"","Jordan Caroline","Nevada","Jr.","6-7","F","37","13"
"","Loudon Love","Wright St.","Fr.","6-8","C","35","13"
"","Keita Bates-Diop","Ohio St.","Jr.","6-7","F","34","13"
"","Bryce Washington","Louisiana","Sr.","6-6","F","34","13"
"","Jo Lual-Acuil Jr.","Baylor","Sr.","7-0","F","33","13"
"","Shawntrez Davis","Bethune-Cookman","Jr.","-","F","32","13"
"","Kenrich Williams","TCU","Sr.","6-7","G","32","13"
"47","Christopher Galbreath Jr.","Sam Houston","Sr.","6-7","F","36","12"
"","Tyler Davis","Texas A&M","Jr.","6-10","C","35","12"
"","Terry Taylor","Austin Peay","Fr.","6-5","F","34","12"
"","Tre'Shaun Fletcher","Toledo","Sr.","6-7","F","33","12"
"","Noah Horchler","North Florida","So.","6-8","F","33","12"
"","Trae Young","Oklahoma","Fr.","6-2","G","32","12"
"","Brayon Blake","Idaho","Sr.","6-7","F","31","12"
"","Iba Camara","New Hampshire","Sr.","6-9","F","31","12"
"","Chandler Hutchison","Boise St.","Sr.","6-7","G","31","12"
"","Doral Moore","Wake Forest","Jr.","7-1","C","31","12"
"","Eric Carter","Delaware","Jr.","6-9","F","30","12"
"","Mike Watkins","Penn St.","So.","6-9","C","29","12"
"59","Omari Spellman","Villanova","Fr.","6-9","F","40","11"
"","Dwight Coleby","Western Ky.","Sr.","6-9","F","38","11"
"","Scottie James","Liberty","So.","6-7","-","37","11"
"","Ray Spalding","Louisville","Jr.","6-10","F","36","11"
"","Raasean Davis","N.C. Central","Jr.","6-9","C","35","11"
"","Chimezie Metu","Southern California","Jr.","6-11","F","34","11"
"","Ethan Happ","Wisconsin","Jr.","6-10","F","33","11"
"","Kevin Hervey","UT Arlington","Sr.","6-7","F","33","11"
"","Nick King","Middle Tenn.","Sr.","6-7","F","33","11"
"","Nico Carvacho","Colorado St.","So.","6-11","C","32","11"
"","Soufiyane Diakite","Bethune-Cookman","Jr.","6-6","F","32","11"
"","Terrell Miller","Murray St.","Sr.","6-8","F","32","11"
"","Eric Williams Jr.","Duquesne","Fr.","6-7","G","32","11"
"","Jalen Hayes","Oakland","Sr.","6-7","F","29","11"
"","Bonzie Colson","Notre Dame","Sr.","6-5","F","21","11"
"","Chima Moneke","UC Davis","Sr.","6-6","F","21","11"
"75","Noah Dickerson","Washington","Jr.","6-8","F","34","10"
"","Averyl Ugba","Austin Peay","Sr.","-","F","34","10"
"","Chris Silva","South Carolina","Jr.","6-9","F","33","10"
"","Trey Moses","Ball St.","Jr.","6-9","C","32","10"
"","Josh Cunningham","Dayton","Jr.","6-8","F","31","10"
"","Joseph Lopez","Sacred Heart","Sr.","6-7","F","30","10"
"","Jahad Thomas","UMass Lowell","Sr.","6-2","G","27","10"
"82","CJ Massinburg","Buffalo","Jr.","6-3","G","36","9"
"","Elijah Thomas","Clemson","Jr.","6-9","F","35","9"
"","Jalen McDaniels","San Diego St.","Fr.","6-10","F","33","9"
"","Marvin Prochet","Niagara","Jr.","6-7","F","33","9"
"","Justin Simon","St. John's (NY)","So.","6-5","G","33","9"
"","Jaire Grayer","George Mason","Jr.","6-5","G","32","9"
"","Ben Lammers","Georgia Tech","Sr.","6-10","C","32","9"
"","Jaren Lewis","Abilene Christian","Jr.","6-6","F","32","9"
"","Javan White","Oral Roberts","Jr.","6-10","C","32","9"
"","Junior Etou","Tulsa","Sr.","6-8","F","31","9"
"","Nathan Knight","William & Mary","So.","6-10","C","31","9"
"","Akolda Manyang","Utah Valley","Sr.","7-0","C","31","9"
"","Xavier Cooks","Winthrop","Sr.","6-8","F","30","9"
"","Thomas Bruce","Binghamton","Jr.","6-9","F","29","9"
"","Kameron Chatman","Detroit Mercy","Jr.","6-9","F","29","9"
"","Phil Fayne","Illinois St.","Jr.","6-9","F","29","9"
"","Ishmael Lane","Northwestern St.","Jr.","6-8","F","29","9"
"99","Moritz Wagner","Michigan","Jr.","6-11","F","39","8"
"","Jon Elmore","Marshall","Jr.","6-3","G","36","8"
"","Vincent Edwards","Purdue","Sr.","6-8","F","35","8"
"","Nana Foulland","Bucknell","Sr.","6-9","C","35","8"
"","Nick Ward","Michigan St.","So.","6-8","F","35","8"
"","Kyvon Davenport","Memphis","Jr.","6-8","F","34","8"
"","Christian Cunningham","Jacksonville St.","Jr.","6-7","F","33","8"
"","Hayden Dalton","Wyoming","Sr.","6-8","F","33","8"
"","Josh Nzeakor","Lamar University","Jr.","6-8","F","33","8"
"","Colton Weisbrod","Lamar University","Sr.","6-5","F","33","8"
"","Cameron Young","Quinnipiac","So.","6-6","G","33","8"
"","Femi Olujobi","N.C. A&T","Jr.","6-8","F","32","8"
"","Jeff Roberson","Vanderbilt","Sr.","6-6","F","32","8"
"","Tahjai Teague","Ball St.","So.","6-8","F","32","8"
"","Tres Tinkle","Oregon St.","So.","6-8","F","32","8"
"","A.J. Davis","UCF","Sr.","6-9","F","31","8"
"","Tyler Kohl","Central Conn. St.","Jr.","6-5","F","31","8"
"","Tanner Leissner","New Hampshire","Sr.","6-6","F","31","8"
"","Juwan Morgan","Indiana","Jr.","6-7","F","31","8"
"","Ronald Delph","Fla. Atlantic","Sr.","7-0","C","30","8"
"","Cameron Lard","Iowa St.","Fr.","6-9","F","29","8"
"","Matt Scott","Niagara","Sr.","6-4","G","29","8"
"","Abdul Lewis","NJIT","Jr.","6-10","F","28","8"
"","Lukas Meisner","Columbia","Jr.","6-8","F","25","8"
"123","Aric Holman","Mississippi St.","Jr.","6-10","F","37","7"
"","Theo Pinson","North Carolina","Sr.","6-6","G","37","7"
"","Sagaba Konate","West Virginia","So.","6-8","F","36","7"
"","Ed Polite","Radford","Jr.","6-5","F","36","7"
"","Raiquan Clark","LIU","Jr.","6-4","G","35","7"
"","Michael Humphrey","Stanford","Sr.","6-9","F","35","7"
"","Dusan Ristic","Arizona","Sr.","7-0","C","35","7"
"","Jamar Akoh","Montana","Jr.","6-8","F","34","7"
"","Adonis De La Rosa","Kent St.","Jr.","7-0","C","34","7"
"","James Dickey","UNC Greensboro","So.","6-10","F","34","7"
"","TK Edogi","Iona","Sr.","6-8","F","34","7"
"","Johnny Hamilton","UT Arlington","Sr.","7-0","C","34","7"
"","Stephon Jelks","Mercer","Sr.","6-6","F","34","7"
"","JD Wallace","Prairie View","Sr.","6-9","C","34","7"
"","Peyton Aldridge","Davidson","Sr.","6-7","F","33","7"
"","Javon Bess","Saint Louis","Jr.","6-6","G","33","7"
"","Tyler Cook","Iowa","So.","6-9","C","33","7"
"","Jojo Cooper","Wagner","Sr.","6-0","G","33","7"
"","Deshawn Freeman","Rutgers","Sr.","6-7","F","33","7"
"","John Konchar","Purdue Fort Wayne","Jr.","6-5","G","33","7"
"","William Lee","UAB","Sr.","6-9","F","33","7"
"","Erick Neal","UT Arlington","Sr.","5-11","G","33","7"
"","Marcus Lee","California","Sr.","6-10","F","32","7"
"","Tyere Marshall","Rider","So.","6-9","F","32","7"
"","Emmanuel Nzekwesi","Oral Roberts","So.","6-8","F","32","7"
"","Brandan Stith","Old Dominion","Sr.","6-7","F","32","7"
"","Cam Gregory","Loyola Maryland","Sr.","6-8","F","31","7"
"","Justin Pierce","William & Mary","So.","6-6","F","31","7"
"","Austin Williams","Drexel","Sr.","6-8","F","31","7"
"","Daniel Amigo","Denver","Sr.","6-10","C","30","7"
"","Zach Braxton","Weber St.","Jr.","6-9","C","30","7"
"","Montae Glenn","Ga. Southern","Jr.","6-8","F","30","7"
"","Brandon Hollins","Portland St.","Sr.","6-6","F","30","7"
"","Christian Mekowulu","Tennessee St.","Jr.","6-8","F","30","7"
"","Trayvon Reed","Texas Southern","Jr.","7-2","C","30","7"
"","Robert Williams","Texas A&M","So.","6-9","F","30","7"
"","Marcus Derrickson","Georgetown","Jr.","6-7","F","29","7"
"","Miryne Thomas","UMES","Fr.","6-8","F","29","7"
"","Jace Hogan","Jacksonville","Jr.","6-6","F","27","7"
"","B.J. Johnson","La Salle","Sr.","6-7","F","27","7"
"","Jalen Canty","UC Santa Barbara","Fr.","-","F","26","7"
"","Jordon Varnado","Troy","Jr.","6-6","F","26","7"
"","Nick Weiler-Babb","Iowa St.","Jr.","6-5","G","22","7"
"166","Udoka Azubuike","Kansas","So.","7-0","C","36","6"
"","Martinas Geben","Notre Dame","Sr.","6-9","F","36","6"
"","Norbertas Giga","Jacksonville St.","Sr.","7-0","F","36","6"
"","Jeremy Harris","Buffalo","Jr.","6-7","G","36","6"
"","Jordan McLaughlin","Southern California","Sr.","6-1","G","36","6"
"","Bogdan Bliznyuk","Eastern Wash.","Sr.","6-6","F","35","6"
"","Ky Bowman","Boston College","So.","6-1","G","35","6"
"","Jaren Jackson Jr.","Michigan St.","Fr.","6-11","F","35","6"
"","Nick McGlynn","Drake","Jr.","6-8","F","34","6"
"","Bryce Canda","Portland St.","Sr.","6-4","G","33","6"
"","Joe Furstinger","New Mexico","Sr.","6-9","F","33","6"
