 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Charlie Reddick","Furman","So.","6-5","G","29","57","1.97"
"199","Michael Lyons","Air Force","Jr.","6-5","G","23","45","1.96"
"200","Ryan Broekhoff","Valparaiso","Jr.","6-7","F","34","66","1.94"
"","Aaron Cosby","Seton Hall","Fr.","6-3","G","34","66","1.94"
"202","LaMarcus Reed","UT Arlington","Sr.","6-5","F","33","64","1.94"
"203","Chris Flores","NJIT","Jr.","6-2","G","32","62","1.94"
"","R.J. Price","Radford","Fr.","5-11","G","32","62","1.94"
"","Andrey Semenov","James Madison","Jr.","6-7","F","32","62","1.94"
"","Jesse Steele","Monmouth","Jr.","5-8","G","32","62","1.94"
"207","Andrew Lawrence","Col. of Charleston","Jr.","6-1","G","31","60","1.94"
"","Frankie Sullivan","Auburn","Jr.","6-1","G","31","60","1.94"
"","Antwaine Wiggins","Col. of Charleston","Sr.","6-7","F","31","60","1.94"
"210","Meiko Lyles","Columbia","So.","6-3","G","30","58","1.93"
"211","Sean McGonagill","Brown","So.","6-1","G","29","56","1.93"
"212","Troy Brewer","American","Sr.","6-5","G","28","54","1.93"
"213","Aaron Bright","Stanford","So.","5-11","G","37","71","1.92"
"214","Michael Snaer","Florida St.","Jr.","6-5","G","35","67","1.91"
"215","Kwamain Mitchell","Saint Louis","Jr.","5-11","G","34","65","1.91"
"216","John Caleb Sanders","Liberty","So.","6-0","G","32","61","1.91"
"","Kyle Weems","Missouri St.","Sr.","6-6","F","32","61","1.91"
"218","Tyler Bernardini","Penn","Sr.","-","G","31","59","1.90"
"","Michael Celestin","Southern U.","So.","6-0","G","31","59","1.90"
"","Nick Petkovich","Lafayette","Sr.","6-5","G","31","59","1.90"
"","Latif Rivers","Wagner","So.","6-1","G","31","59","1.90"
"","Kwame Vaughn","Cal St. Fullerton","Jr.","6-3","G","31","59","1.90"
"223","Doron Lamb","Kentucky","So.","6-4","G","40","76","1.90"
"","Jelani Hewitt","Ga. Southern","So.","6-2","G","30","57","1.90"
"","Evan Hymes","Siena","Fr.","5-9","G","30","57","1.90"
"","Melvin Morgan","Idaho St.","Jr.","5-11","G","30","57","1.90"
"","Evan Roquemore","Santa Clara","So.","6-3","G","30","57","1.90"
"228","Devin Brown","Holy Cross","Sr.","6-1","G","29","55","1.90"
"229","Ethan Wragge","Creighton","So.","6-7","F","35","66","1.89"
"230","Chris Babb","Iowa St.","Jr.","6-5","G","34","64","1.88"
"","Seth Curry","Duke","Jr.","6-2","G","34","64","1.88"
"232","Carl Jones","Saint Joseph's","Jr.","5-11","G","33","62","1.88"
"","Jordan Printy","Indiana St.","Sr.","6-4","G","33","62","1.88"
"234","Louis Ellis","Northwestern St.","Sr.","6-2","G","32","60","1.88"
"","Devin Price","Marist","Jr.","6-1","G","32","60","1.88"
"236","Adam Smith","UNCW","Fr.","5-11","G","31","58","1.87"
"237","Reggie Bullock","North Carolina","So.","6-7","G","38","71","1.87"
"238","Erving Walker","Florida","Sr.","5-8","G","37","69","1.86"
"239","Alvin Abreu","New Hampshire","Sr.","6-2","G","29","54","1.86"
"","Bryan Smith","Fordham","Fr.","6-2","G","29","54","1.86"
"","Ryan Woods","NJIT","Jr.","6-5","G","29","54","1.86"
"242","Oscar Bellfield","UNLV","Sr.","6-2","G","35","65","1.86"
"243","Skylar McBee","Tennessee","Jr.","6-3","G","34","63","1.85"
"","Warren Niles","Oral Roberts","Jr.","6-4","G","34","63","1.85"
"245","George Beamon","Manhattan","Jr.","6-4","G","33","61","1.85"
"","Drew Crawford","Northwestern","Jr.","6-5","F","33","61","1.85"
"","Jeremy Montgomery","Cleveland St.","Sr.","6-2","G","33","61","1.85"
"248","Quinn McDowell","William & Mary","Sr.","6-6","G","32","59","1.84"
"","Joe Ragland","Wichita St.","Sr.","6-0","G","32","59","1.84"
"","Devon Saddler","Delaware","So.","6-2","G","32","59","1.84"
"","Scott Thomas","Bowling Green","Sr.","6-7","F","32","59","1.84"
"","Demetrius Ward","Western Mich.","Sr.","6-2","G","32","59","1.84"
"","Alex Young","IU Indy","Sr.","6-6","F","32","59","1.84"
Reclassifying
"NR","Louie Krogman","South Dakota","Sr.","6-1","G","28","80","2.86"
"NR","Frankie Dobbs","Bryant","Jr.","6-3","G","30","70","2.33"
"NR","Kris Davis","SIUE","Fr.","6-2","G","27","58","2.15"
"NR","Corey Wickware","SIUE","Sr.","5-10","G","27","56","2.07"
"NR","Patrick Mitchell","North Dakota","Sr.","6-9","F","31","62","2.00"

NCAA Men's Basketball
Division IThree-Point Field-Goal Percentage
Through Games 04/02/2012

Min. 2.5 made per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA","3FG%"
"1","Nick Barbour","High Point","Sr.","6-3","G","31","108","223","48.4"
"2","Drew Hanlen","Belmont","Sr.","5-11","G","35","94","195","48.2"
"3","Reggie Chamberlain","Kansas City","Sr.","6-0","G","31","97","206","47.1"
"4","Langston Galloway","Saint Joseph's","So.","6-2","G","34","90","193","46.6"
"5","Ceola Clark","Western Ill.","Sr.","6-3","G","32","86","186","46.2"
"6","Isaiah Canaan","Murray St.","Jr.","6-1","G","33","98","215","45.6"
"7","Brady Heslip","Baylor","So.","6-2","G","38","100","220","45.5"
"8","John Shurna","Northwestern","Sr.","6-9","F","33","95","216","44.0"
"9","Deremy Geiger","Idaho","Sr.","5-11","G","33","87","198","43.9"
"10","John Jenkins","Vanderbilt","Jr.","6-3","G","35","134","305","43.9"
"11","Shane Gibson","Sacred Heart","Jr.","6-2","G","32","87","201","43.3"
"12","Ryne Smith","Purdue","Sr.","6-3","G","35","89","206","43.2"
"13","Mike Felt","North Dakota St.","So.","6-3","G","31","78","181","43.1"
"14","Blake Allen","Youngstown St.","Jr.","6-1","G","31","91","212","42.9"
"15","Preston Medlin","Utah St.","Jr.","6-4","G","37","95","222","42.8"
"16","Ben Simons","Drake","Jr.","6-8","F","29","77","181","42.5"
"17","Stefan Perunicic","St. Francis Brooklyn","Sr.","6-6","G","29","73","172","42.4"
"18","Keaton Cole","Western Caro.","Sr.","5-10","G","35","116","274","42.3"
"19","Johnny Dee","San Diego","Fr.","6-0","G","31","79","187","42.2"
"20","Reggie Hamilton","Oakland","Sr.","5-11","G","36","118","281","42.0"
"21","Douglas Davis","Princeton","Sr.","5-11","G","32","83","198","41.9"
"22","Charles Hinkle","American","Sr.","6-5","G","32","85","204","41.7"
"23","Malik Story","Nevada","Jr.","6-5","G","35","94","226","41.6"
"24","Robert Nyakundi","SMU","Sr.","6-6","F","31","84","203","41.4"
"25","Parker Smith","North Florida","Jr.","6-3","G","32","96","234","41.0"
"26","Tyler Les","UC Davis","So.","6-2","G","31","82","200","41.0"
"27","Scott Wood","NC State","Jr.","6-6","F","36","95","232","40.9"
"28","Damian Lillard","Weber St.","Jr.","6-2","G","32","94","230","40.9"
"29","Kenny Boynton","Florida","Jr.","6-2","G","37","110","270","40.7"
"","Marcus Denmon","Missouri","Sr.","6-3","G","35","99","243","40.7"
"31","Scottie Haralson","Tulsa","Jr.","6-4","G","31","90","221","40.7"
"32","Collin Chiverton","Eastern Wash.","Jr.","6-6","F","32","88","217","40.6"
"33","Ian Clark","Belmont","Jr.","6-3","G","34","92","227","40.5"
"34","Josh Herbeck","Army West Point","So.","6-2","G","30","75","187","40.1"
"35","Zach Filzen","Buffalo","Sr.","6-3","G","31","97","243","39.9"
"36","Jack Isenbarger","Elon","So.","6-2","G","29","73","183","39.9"
"37","James Kinney","San Jose St.","Jr.","6-2","G","31","86","216","39.8"
"38","Gerald McLemore","Maine","Sr.","6-3","G","27","73","184","39.7"
"39","Travis Bader","Oakland","So.","6-5","G","36","124","314","39.5"
"40","Mike Moore","Hofstra","Sr.","6-5","G","32","81","207","39.1"
"41","Andrew Ferry","Cornell","Sr.","6-4","G","28","84","215","39.1"
"42","Humpty Hitchens","James Madison","Sr.","5-9","G","30","82","211","38.9"
"43","Omar Strong","Texas Southern","Jr.","5-9","G","33","102","263","38.8"
"44","Martiz Washington","Longwood","Sr.","6-0","G","31","85","220","38.6"
"45","Keiton Page","Oklahoma St.","Sr.","5-9","G","32","103","267","38.6"
"46","Terrell Stoglin","Maryland","So.","6-1","G","32","91","237","38.4"
"47","Troy Daniels","VCU","Jr.","6-4","G","36","94","247","38.1"
"48","Kevin Dukes","Bethune-Cookman","Jr.","5-9","G","35","91","241","37.8"
"49","Casey Walker","Delaware St.","So.","6-5","G","29","76","206","36.9"
"50","Bryan Dougher","Stony Brook","Sr.","6-1","G","32","89","246","36.2"
"51","Zane Johnson","Hawaii","Sr.","6-6","G","29","82","227","36.1"
"52","Omar Wattad","Chattanooga","Sr.","6-5","G","30","80","224","35.7"
"53","Kevin Giltner","Wofford","Sr.","6-6","F","33","86","241","35.7"
"54","Casper Ware","Long Beach St.","Sr.","5-9","G","34","94","264","35.6"
"55","Tony Gallo","Coppin St.","Sr.","5-11","G","30","80","226","35.4"
"56","Marvin Jordan","Niagara","So.","5-11","G","33","83","237","35.0"
"57","Deric Rudolph","Savannah St.","Jr.","5-11","G","33","98","282","34.8"
"58","Ben Mockford","St. Francis Brooklyn","So.","6-2","G","30","83","240","34.6"
"59","Luke Martinez","Wyoming","Jr.","6-4","G","32","81","242","33.5"
"60","Isiah Williams","Utah Valley","Sr.","6-1","G","33","83","252","32.9"
"61","Alshwan Hymes","Canisius","Jr.","6-2","G","30","84","257","32.7"
"62","Brian Neller","UMBC","Jr.","6-4","G","30","81","263","30.8"
Reclassifying
"NR","Louie Krogman","South Dakota","Sr.","6-1","G","28","80","209","38.3"

NCAA Men's Basketball
Division IFree-Throw Percentage
Through Games 04/02/2012

Min. 2.5 made per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","FT","FTA","FT%"
"1","Robby Ptacek","Central Conn. St.","Sr.","6-3","G","29","126","137","92.0"
"2","E.J. Singler","Oregon","Jr.","6-6","F","34","110","121","90.9"
"3","Scott Christopherson","Iowa St.","Sr.","6-3","G","34","93","103","90.3"
"4","Brian Barbour","Columbia","Jr.","6-1","G","30","146","162","90.1"
"5","Austin Morgan","Yale","Jr.","5-11","G","29","90","100","90.0"
"6","Marcus Denmon","Missouri","Sr.","6-3","G","35","120","134","89.6"
"7","Maalik Wayns","Villanova","Jr.","6-2","G","29","141","158","89.2"
"8","Bryce Cotton","Providence","So.","6-1","G","32","90","101","89.1"
"9","Darien Brothers","Richmond","Jr.","6-3","G","32","106","119","89.1"
"10","Damian Lillard","Weber St.","Jr.","6-2","G","32","228","257","88.7"
"11","Nik Cochran","Davidson","Jr.","6-3","G","33","124","140","88.6"
"12","Latif Rivers","Wagner","So.","6-1","G","31","107","121","88.4"
"13","Zack Rosen","Penn","Sr.","6-1","G","33","105","119","88.2"
"14","Wes Eikmeier","Colorado St.","Jr.","6-3","G","32","108","123","87.8"
"15","Reggie Hamilton","Oakland","Sr.","5-11","G","36","262","299","87.6"
"16","Bo Spencer","Nebraska","Sr.","6-2","G","30","92","105","87.6"
"17","Jake Cohen","Davidson","Jr.","6-10","F","33","141","161","87.6"
"18","Scott Bamforth","Weber St.","Jr.","6-2","G","31","105","120","87.5"
"19","Seth Curry","Duke","Jr.","6-2","G","34","103","118","87.3"
"20","Holton Hunsaker","Utah Valley","So.","6-1","G","33","95","109","87.2"
"21","Jim Mower","Lafayette","Sr.","6-3","G","31","88","101","87.1"
"22","Jack Isenbarger","Elon","So.","6-2","G","29","81","93","87.1"
"23","LaRon Armstead","LMU (CA)","Sr.","6-5","F","32","80","92","87.0"
"24","Matt Dickey","UNC Asheville","Sr.","6-1","G","34","182","210","86.7"
"","Gary Talton","UIC","Jr.","6-1","G","30","78","90","86.7"
"26","Reggie Chamberlain","Kansas City","Sr.","6-0","G","31","90","104","86.5"
"27","J'Covan Brown","Texas","Jr.","6-1","G","34","157","182","86.3"
"28","Tu Holloway","Xavier","Sr.","6-0","G","34","218","253","86.2"
"29","Shane Gibson","Sacred Heart","Jr.","6-2","G","32","112","130","86.2"
"30","Jeremy Granger","Eastern Ill.","Sr.","6-1","G","29","97","113","85.8"
"31","Donte Poole","Murray St.","Sr.","6-3","G","33","115","134","85.8"
"32","Matthew Dellavedova","Saint Mary's (CA)","Jr.","6-4","G","33","138","161","85.7"
"","Marcus Davis","Houston Christian","Jr.","6-5","F","28","84","98","85.7"
"","Ryan Cook","UMBC","Jr.","6-2","G","25","72","84","85.7"
"35","Stephen Thomas","IU Indy","Sr.","6-1","G","31","89","104","85.6"
"36","Khaliff Wyatt","Temple","Jr.","6-4","G","31","154","180","85.6"
"37","Ashton Gibbs","Pittsburgh","Sr.","6-2","G","37","94","110","85.5"
"38","Matt Gatens","Iowa","Sr.","6-5","G","35","111","130","85.4"
"39","Mike Muscala","Bucknell","Jr.","6-11","F","35","203","238","85.3"
"40","Keiton Page","Oklahoma St.","Sr.","5-9","G","32","115","135","85.2"
"41","Kevin Pangos","Gonzaga","Fr.","6-2","G","33","97","114","85.1"
"42","Jonathan Wills","Fresno St.","Sr.","6-6","G","33","96","113","85.0"
"43","Isiah Williams","Utah Valley","Sr.","6-1","G","33","89","105","84.8"
"44","Kwame Vaughn","Cal St. Fullerton","Jr.","6-3","G","31","111","131","84.7"
"45","Ross Rivera","Pacific","So.","6-7","F","30","122","144","84.7"
"46","Darrell Lampley","Eastern Mich.","Sr.","5-10","G","32","110","130","84.6"
"","Chris Wroblewski","Cornell","Sr.","6-0","G","28","99","117","84.6"
"","Michael Snaer","Florida St.","Jr.","6-5","G","35","88","104","84.6"
"49","Jordan Swing","UAB","So.","6-6","F","28","71","84","84.5"
"50","Colt Ryan","Evansville","Jr.","6-5","G","32","184","218","84.4"
"51","C.J. Harris","Wake Forest","Jr.","6-3","G","30","146","173","84.4"
"52","Neil Watson","Southern Miss.","So.","5-11","G","34","156","185","84.3"
"53","Kyle Vinales","Central Conn. St.","Fr.","6-1","G","29","91","108","84.3"
"54","Noah Hartsock","BYU","Sr.","6-8","F","34","128","152","84.2"
"55","J.P. Primm","UNC Asheville","Sr.","6-1","G","34","133","158","84.2"
"56","Jeremy Allen","FIU","Sr.","6-4","G","29","90","107","84.1"
"57","Zane Johnson","Hawaii","Sr.","6-6","G","29","74","88","84.1"
"58","Charles Hinkle","American","Sr.","6-5","G","32","156","186","83.9"
"59","Parker Smith","North Florida","Jr.","6-3","G","32","83","99","83.8"
"60","Joe Jackson","Memphis","So.","6-1","G","34","139","166","83.7"
"61","Isaiah Canaan","Murray St.","Jr.","6-1","G","33","154","184","83.7"
"62","John Jenkins","Vanderbilt","Jr.","6-3","G","35","128","153","83.7"
"63","Sean Mosley","Maryland","Sr.","6-4","G","32","91","109","83.5"
"64","Charles Odum","Portland St.","Sr.","6-0","G","32","190","228","83.3"
"","Steven Pledger","Oklahoma","Jr.","6-4","G","30","75","90","83.3"
"66","Trey Sumler","Western Caro.","So.","6-2","G","35","123","148","83.1"
"67","Dorian Green","Colorado St.","Jr.","6-2","G","32","103","124","83.1"
"68","Gerardo Suero","UAlbany","Jr.","6-4","G","32","220","265","83.0"
"","Devonta White","Georgia St.","So.","5-11","G","34","88","106","83.0"
"70","Jake Gollon","Mercer","So.","6-6","F","38","97","117","82.9"
"71","Nick Barbour","High Point","Sr.","6-3","G","31","155","187","82.9"
"72","Ella Ellis","Army West Point","Jr.","6-6","F","30","140","169","82.8"
"73","Erick Green","Virginia Tech","Jr.","6-4","G","31","101","122","82.8"
"","Xavier Thames","San Diego St.","So.","6-3","G","31","101","122","82.8"
"75","Kevin Dillard","Dayton","Jr.","6-0","G","33","115","139","82.7"
"76","Doron Lamb","Kentucky","So.","6-4","G","40","123","149","82.6"
"77","Dominique Morrison","Oral Roberts","Sr.","6-6","F","34","189","229","82.5"
"78","Robbie Hummel","Purdue","Sr.","6-8","F","35","113","137","82.5"
"79","Jud Dillard","Tennessee Tech","Jr.","6-5","G","33","169","205","82.4"
"80","Jordan Theodore","Seton Hall","Sr.","6-0","G","34","150","182","82.4"
"81","Pierre Jackson","Baylor","Jr.","5-10","G","38","106","129","82.2"
"82","Jason Brickman","LIU","So.","6-0","G","34","92","112","82.1"
"","Garrett Stutz","Wichita St.","Sr.","7-0","C","32","92","112","82.1"
"84","Jerian Grant","Notre Dame","So.","6-5","G","34","113","138","81.9"
"85","Brian Stafford","Denver","Sr.","6-4","G","31","81","99","81.8"
"","Dylan Garrity","Sacramento St.","Fr.","6-2","G","28","72","88","81.8"
"87","Brandon Provost","UTRGV","Jr.","6-3","G","30","94","115","81.7"
"88","Cedrick Lindsay","Richmond","So.","6-1","G","31","107","131","81.7"
"89","Mike Moore","Hofstra","Sr.","6-5","G","32","156","191","81.7"
"","Alex Young","IU Indy","Sr.","6-6","F","32","156","191","81.7"
"91","Trevor Releford","Alabama","So.","6-0","G","32","98","120","81.7"
"92","Spencer Dinwiddie","Colorado","Fr.","6-6","G","36","120","147","81.6"
"","Dontay Hampton","Chattanooga","Jr.","6-1","G","32","80","98","81.6"
"94","Quincy Miller","Baylor","Fr.","6-9","F","37","93","114","81.6"
"95","Isaiah Wilkerson","NJIT","Sr.","5-10","G","32","115","141","81.6"
"96","Anthony Miles","Lamar University","Sr.","6-0","G","35","181","222","81.5"
"97","Christian Watford","Indiana","Jr.","6-9","F","36","119","146","81.5"
"98","Erving Walker","Florida","Sr.","5-8","G","37","110","135","81.5"
"","Dorenzo Hudson","Virginia Tech","Sr.","6-5","G","33","88","108","81.5"
"100","C.J. Garner","LIU","Jr.","5-10","G","34","145","178","81.5"
"101","Ryan Willen","Lafayette","Sr.","6-8","F","31","158","194","81.4"
"102","Taylor Brown","Bradley","Sr.","6-6","F","28","105","129","81.4"
"103","Stephan Hicks","CSUN","Fr.","6-5","G","28","135","166","81.3"
"104","Jarvis Threatt","Delaware","Fr.","6-2","G","31","130","160","81.3"
"105","C.J. McCollum","Lehigh","Jr.","6-3","G","35","198","244","81.1"
"","Scott Machado","Iona","Sr.","6-1","G","33","99","122","81.1"
"107","Aric Brooks","Morgan St.","Sr.","6-6","F","29","90","111","81.1"
"108","Shay Shine","High Point","Sr.","6-2","G","31","107","132","81.1"
"109","Jeremy Lamb","UConn","So.","6-5","G","34","98","121","81.0"
"110","Cliff Colimon","Eastern Wash.","Sr.","6-0","G","32","115","142","81.0"
"111","Tyreek Duren","La Salle","So.","6-0","G","34","102","126","81.0"
"112","Mike Scott","Virginia","Sr.","6-8","F","32","139","172","80.8"
"113","Tyler Zeller","North Carolina","Sr.","7-0","F","38","181","224","80.8"
"114","Ryan Kelly","Duke","Jr.","6-11","F","31","113","140","80.7"
"115","Nic Simpson","N.C. A&T","Sr.","6-3","G","27","71","88","80.7"
"116","Mike James","Lamar University","Sr.","6-1","G","32","87","108","80.6"
"117","Phil Martin","UC Riverside","Sr.","6-4","G","30","103","128","80.5"
"118","D'Angelo Harrison","St. John's (NY)","Fr.","6-4","G","32","152","189","80.4"
"119","Mike Liabo","UT Martin","So.","6-6","G","30","78","97","80.4"
"120","Gabe Knutson","Lehigh","Jr.","6-9","F","34","119","148","80.4"
"121","Dominic Cheek","Villanova","Jr.","6-6","G","32","90","112","80.4"
"122","Luke Apfeld","Vermont","So.","6-8","F","35","106","132","80.3"
"","Demitrius Conger","St. Bonaventure","Jr.","6-6","G","32","106","132","80.3"
"124","Devon Saddler","Delaware","So.","6-2","G","32","158","197","80.2"
"125","Derrell Armstrong","UNC Greensboro","Jr.","6-1","G","32","93","116","80.2"
"126","Malik Cooke","South Carolina","Sr.","6-6","F","31","97","121","80.2"
"","Rodney McGruder","Kansas St.","Jr.","6-4","G","33","97","121","80.2"
"","Mamadou Seck","Southern Ill.","Sr.","6-7","F","31","97","121","80.2"
"129","Ken Horton","Central Conn. St.","Sr.","6-6","F","28","101","126","80.2"
"130","Justin Cobbs","California","So.","6-2","G","34","109","136","80.1"
"131","Preston Medlin","Utah St.","Jr.","6-4","G","37","125","156","80.1"
"132","George Beamon","Manhattan","Jr.","6-4","G","33","145","181","80.1"
"133","Jamaal Franklin","San Diego St.","So.","6-5","G","32","160","200","80.0"
"","Brian Conklin","Saint Louis","Sr.","6-6","F","34","156","195","80.0"
"","Devin Price","Marist","Jr.","6-1","G","32","100","125","80.0"
"","Kendall Anthony","Richmond","Fr.","5-8","G","32","84","105","80.0"
"137","LaMarcus Reed","UT Arlington","Sr.","6-5","F","33","167","209","79.9"
"138","Dwayne Lathan","Indiana St.","Sr.","6-3","G","32","119","149","79.9"
"139","Derick Beltran","Southern U.","Jr.","6-4","G","31","107","134","79.9"
"140","Andre Jones","Winthrop","Sr.","6-2","G","32","95","119","79.8"
"141","Jeremiah Kreisberg","Yale","So.","6-10","F","29","75","94","79.8"
"142","Deonte Burton","Nevada","So.","6-1","G","35","165","207","79.7"
"","Gerald Robinson","Georgia","Sr.","6-1","G","32","110","138","79.7"
"144","Brad Loesing","Wofford","Sr.","6-0","G","33","98","123","79.7"
"145","Doug McDermott","Creighton","So.","6-8","F","35","133","167","79.6"
"146","James Nunnally","UC Santa Barbara","Sr.","6-5","F","31","78","98","79.6"
"147","Devoe Joseph","Oregon","Sr.","6-4","G","28","70","88","79.5"
"148","Durand Scott","Miami (FL)","Jr.","6-5","G","30","97","122","79.5"
"149","Jeff Withey","Kansas","Jr.","7-0","C","39","124","156","79.5"
"150","Ryan Broekhoff","Valparaiso","Jr.","6-7","F","34","120","151","79.5"
"","Evan Roquemore","Santa Clara","So.","6-3","G","30","120","151","79.5"
"152","Ray Willis","N.C. Central","Jr.","6-6","G","32","170","214","79.4"
"153","Kierre Greenwood","Coastal Carolina","Jr.","6-2","G","28","77","97","79.4"
"154","Bradford Burgess","VCU","Sr.","6-6","G","36","119","150","79.3"
"","Casper Ware","Long Beach St.","Sr.","5-9","G","34","119","150","79.3"
"156","Angelo Caloiaro","San Francisco","Sr.","6-7","F","34","134","169","79.3"
"157","Jaron Lane","UNC Asheville","Jr.","6-4","G","26","84","106","79.2"
"158","Will Weathers","Troy","Jr.","6-0","G","27","80","101","79.2"
"159","Tim Frazier","Penn St.","Jr.","6-1","G","32","159","201","79.1"
"160","Carl Jones","Saint Joseph's","Jr.","5-11","G","33","147","186","79.0"
"161","Kannon Burrage","UTSA","Jr.","6-2","G","32","120","152","78.9"
"","Kyle Fogg","Arizona","Sr.","6-3","G","35","120","152","78.9"
"","Toure' Murry","Wichita St.","Sr.","6-5","G","33","105","133","78.9"
"","Tarvin Gaines","Jacksonville St.","Jr.","6-6","F","31","90","114","78.9"
"165","Chaz Williams","Massachusetts","So.","5-9","G","37","175","222","78.8"
"166","Keith Appling","Michigan St.","So.","6-1","G","37","134","170","78.8"
"167","Terrell Stoglin","Maryland","So.","6-1","G","32","159","202","78.7"
"168","Tevin Svihovec","Northern Colo.","Fr.","6-2","G","28","70","89","78.7"
"169","Jvonte Brooks","Dartmouth","Fr.","6-6","F","30","121","154","78.6"
"","Jonathan Lee","Northeastern","Jr.","6-2","G","31","99","126","78.6"
"171","Jesse Sanders","Liberty","Sr.","6-3","G","32","135","172","78.5"
"","Jordan Taylor","Wisconsin","Sr.","6-1","G","36","135","172","78.5"
"173","Mathias Ward","Montana","Jr.","6-7","F","32","80","102","78.4"
"174","Darryl Bryant","West Virginia","Sr.","6-2","G","33","174","222","78.4"
"175","Tyrell Corbin","UC Davis","Fr.","6-0","G","30","76","97","78.4"
"176","Nate Wolters","South Dakota St.","Jr.","6-3","G","34","188","240","78.3"
"177","Kenny McGowen","Idaho St.","Sr.","6-0","G","30","101","129","78.3"
"178","Evan Hymes","Siena","Fr.","5-9","G","30","90","115","78.3"
"179","Quincy Acy","Baylor","Sr.","6-7","F","38","136","174","78.2"
"180","Ricky Taylor","Chattanooga","Sr.","6-5","G","32","93","119","78.2"
"181","Justin Hamilton","LSU","Jr.","6-11","C","33","107","137","78.1"
"182","Ian Chiles","IU Indy","So.","6-1","G","32","82","105","78.1"
"183","Mike Douglas","Western Mich.","Sr.","6-0","G","31","114","146","78.1"
"184","Frantz Massenat","Drexel","So.","6-4","G","36","146","187","78.1"
"185","Kevin Jones","West Virginia","Sr.","6-8","F","33","103","132","78.0"
"186","Kendall Williams","New Mexico","So.","6-4","G","34","117","150","78.0"
"187","Arnett Moultrie","Mississippi St.","Jr.","6-11","F","30","124","159","78.0"
"188","Tony Taylor","George Washington","Sr.","6-1","G","31","102","131","77.9"
"189","Ty Greene","USC Upstate","Fr.","6-3","G","34","112","144","77.8"
"","Aaron Graham","Stetson","So.","6-4","G","29","77","99","77.8"
"191","Robert Mansell","Binghamton","So.","6-4","G","28","115","148","77.7"
"192","Brockeith Pane","Utah St.","Sr.","6-1","G","37","108","139","77.7"
"193","Will Cherry","Montana","Jr.","6-1","G","32","132","170","77.6"
"194","Chris Braswell","Charlotte","Jr.","6-9","F","29","118","152","77.6"
"","Harold Washington","Canisius","Jr.","6-1","G","30","118","152","77.6"
"196","Andrew Nicholson","St. Bonaventure","Sr.","6-9","F","32","128","165","77.6"
"197","Dave Johnson","Quinnipiac","Jr.","5-10","G","31","83","107","77.6"
"198","Damon Heuir","Southern Utah","Jr.","6-2","G","30","76","98","77.6"
"199","Robert Covington","Tennessee St.","Jr.","6-9","F","33","100","129","77.5"
"200","Phl Pressey","Missouri","So.","5-11","G","35","93","120","77.5"
"201","Jaron Jones","Eastern Ky.","Sr.","6-5","G","32","147","190","77.4"
"202","Novar Gadson","Rider","Sr.","6-7","G","30","75","97","77.3"
"203","Taylor Braun","North Dakota St.","So.","6-7","F","31","126","163","77.3"
"204","Anthony Ireland","LMU (CA)","So.","5-10","G","34","118","153","77.1"
"205","Alec Brown","Green Bay","So.","7-1","C","30","101","131","77.1"
"206","Nathaniel Lester","Hofstra","Sr.","6-5","F","32","141","183","77.0"
"207","Patrick Richard","McNeese","Sr.","6-4","F","33","160","208","76.9"
"208","Bradley Beal","Florida","Fr.","6-3","G","37","133","173","76.9"
"209","Quinn McDowell","William & Mary","Sr.","6-6","G","32","83","108","76.9"
"210","Jarrod Jones","Ball St.","Sr.","6-9","F","30","106","138","76.8"
"211","Brandon Riley","South Carolina St.","Sr.","6-2","G","28","76","99","76.8"
"212","Jared Sullinger","Ohio St.","So.","6-9","F","37","175","228","76.8"
"213","Scott Saunders","Belmont","Sr.","6-10","C","35","112","146","76.7"
"214","Stephen Holt","Saint Mary's (CA)","So.","6-4","G","28","79","103","76.7"
"215","Sean Johnson","Duquesne","Jr.","6-1","G","31","102","133","76.7"
"216","Velton Jones","Robert Morris","Jr.","6-0","G","37","207","270","76.7"
"","Miguel Paul","East Carolina","Jr.","6-1","G","31","138","180","76.7"
"218","Ray McCallum","Detroit Mercy","So.","6-1","G","36","141","184","76.6"
"219","Chase Simon","Detroit Mercy","Sr.","6-5","G","36","118","154","76.6"
"220","Kerron Johnson","Belmont","Jr.","6-1","G","34","154","201","76.6"
"221","Michael Alvarado","Manhattan","So.","6-2","G","30","85","111","76.6"
"222","Dee Bost","Mississippi St.","Sr.","6-2","G","33","127","166","76.5"
"223","Drew Kelly","Morehead St.","So.","6-6","F","33","104","136","76.5"
"","Brandon Young","DePaul","So.","6-4","G","31","91","119","76.5"
"225","Tahj Tate","Delaware St.","Fr.","6-4","G","24","68","89","76.4"
"226","Russ Smith","Louisville","So.","6-0","G","39","110","144","76.4"
"227","Darius Johnson-Odom","Marquette","Sr.","6-2","G","34","126","165","76.4"
"228","Melquan Bolding","FDU","Jr.","6-3","G","25","90","118","76.3"
"229","Kelsey Howard","Jackson St.","Fr.","6-4","G","31","106","139","76.3"
"","Ramone Moore","Temple","Sr.","6-4","G","32","106","139","76.3"
"231","Jordan Reves","UT Arlington","Jr.","6-10","F","33","96","126","76.2"
