 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Terrell Lewis","Eastern Ill.","Jr.","5-7","G","29","72","186"
"","Dakota Mathias","Purdue","Jr.","6-4","G","35","72","159"
"","Jack Purchase","Hawaii","So.","6-9","F","30","72","185"
"","Chris Sengfelder","Fordham","Jr.","6-8","F","32","72","215"
"","Landry Shamet","Wichita St.","Fr.","6-4","G","36","72","164"
"","Gerdarius Troutman","Fla. Atlantic","Jr.","6-3","G","30","72","170"
"","Marcus Tyus","Omaha","Sr.","6-1","G","32","72","161"
"","Caleb White","East Carolina","Sr.","6-6","F","32","72","203"
"196","Charlie Brown","Saint Joseph's","Fr.","6-7","F","31","71","185"
"","Jalen Coleman-Lands","Illinois","So.","6-4","G","35","71","187"
"","Nick Duncan","Boise St.","Sr.","6-8","F","32","71","208"
"","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","71","187"
"","Marcus Jackson","Rice","Jr.","6-3","G","35","71","193"
"","Manu Lecomte","Baylor","Jr.","5-11","G","33","71","174"
"","Josh McFolley","Detroit Mercy","So.","6-0","G","31","71","194"
"","Xavier Moon","Morehead St.","Sr.","6-2","G","30","71","173"
"","Grant Mullins","California","Sr.","6-3","G","32","71","165"
"","Luwane Pipkins","Massachusetts","Fr.","5-11","G","33","71","223"
"","Josh Robinson","Austin Peay","Jr.","6-3","G","29","71","194"
"","Andrew Rowsey","Marquette","Jr.","5-10","G","32","71","159"
"","Steven Santa Ana","Elon","So.","6-4","G","32","71","217"
"","Fred Sims","Chicago St.","So.","6-4","G","31","71","226"
"","Caleb Tanner","Radford","So.","6-1","G","32","71","183"
"","D'Marques Tyson","Portland","Jr.","6-5","G","33","71","173"
"","Martez Walker","Oakland","Jr.","6-6","G","34","71","224"
"","Jake Wright","Miami (OH)","So.","6-4","G","32","71","202"
"214","Peyton Aldridge","Davidson","Jr.","6-7","F","32","70","171"
"","Mark Alstork","Wright St.","Jr.","6-5","G","32","70","181"
"","Stevie Browning","Marshall","Sr.","6-3","G","34","70","177"
"","Lawrence Cooks","Hampton","Sr.","6-0","G","30","70","179"
"","Sherron Dorsey-Walker","Oakland","Sr.","6-4","G","34","70","192"
"","Julian Eleby","VMI","Sr.","6-3","G","30","70","211"
"","Chris Flemmings","UNCW","Sr.","6-5","G","35","70","199"
"","Harald Frey","Montana St.","Fr.","6-1","G","32","70","171"
"","Deontae Hawkins","Illinois St.","Jr.","6-8","F","35","70","158"
"","Robert Johnson","Indiana","Jr.","6-3","G","34","70","189"
"","Riley LaChance","Vanderbilt","Jr.","6-2","G","35","70","144"
"","Luke Morrison","Army West Point","Jr.","6-6","F","30","70","193"
"","Sviatoslav Mykhailiuk","Kansas","Jr.","6-8","G","36","70","176"
"","Junior Robinson","Mount St. Mary's","Jr.","5-5","G","36","70","176"
"","Yettra Specks","Jackson St.","Sr.","5-10","G","32","70","215"
"","MaCio Teague","UNC Asheville","---","6-4","G","33","70","154"
"230","Jacob Evans","Cincinnati","So.","6-6","G","36","69","165"
"","Avry Holmes","Clemson","Sr.","6-2","G","33","69","156"
"","Shawndre' Jones","Richmond","Sr.","5-11","G","35","69","176"
"","Josh Kozinski","Central Mich.","Jr.","6-4","G","32","69","208"
"","Lauri Markkanen","Arizona","Fr.","7-0","F","37","69","163"
"","Nate Navigato","Toledo","So.","6-8","F","34","69","169"
"","Duane Notice","South Carolina","Sr.","6-2","G","37","69","202"
"","Jordan Price","La Salle","Sr.","6-5","G","30","69","195"
"","Jalen Ross","Hartford","Sr.","6-0","G","29","69","192"
"","Nick Smith","Belmont","Sr.","6-8","F","30","69","163"
"","Kyle Toth","Cal Poly","Sr.","6-2","G","31","69","157"
"","Greg Tucker","Jacksonville St.","Sr.","6-2","G","35","69","196"
"","Josh Williams","Akron","So.","6-2","G","35","69","189"
"243","Georgios Angelou","Saint Francis","Sr.","6-1","G","34","68","176"
"","Marcus Barham","Florida A&M","Jr.","6-4","G","30","68","180"
"","Frank Bartley","Louisiana","Jr.","6-3","G","33","68","190"
"","Elijah Brown","New Mexico","Jr.","6-4","G","31","68","206"
"","Montell Goodwin","Eastern Ill.","Jr.","6-2","G","29","68","174"
"","Kevin Hervey","UT Arlington","Jr.","6-7","F","35","68","198"
"","Antino Jackson","Akron","Jr.","5-11","G","36","68","174"
"","Erick Neal","UT Arlington","Jr.","5-11","G","36","68","191"
"","Austin Nehls","Central Conn. St.","So.","6-3","G","29","68","184"
"","Sean O'Brien","Colgate","Jr.","6-2","G","32","68","167"
"","Matt O'Leary","IU Indy","Sr.","6-8","F","32","68","152"
"","Myles Powell","Seton Hall","Fr.","6-2","G","33","68","205"
"","Jahvaughn Powell","Nicholls","Jr.","6-0","G","31","68","178"
"","Glenn Sanabria","St. Francis Brooklyn","Jr.","5-11","G","30","68","205"
"","Sean Sellers","Ball St.","Jr.","6-6","F","34","68","164"
"","Joe Sherburne","UMBC","So.","6-6","G","34","68","151"
"","Matt Van Scyoc","Indiana St.","Sr.","6-6","F","31","68","172"
"","Casey Wells","Savannah St.","Sr.","6-3","G","27","68","189"
Reclassifying
"NR","Tyler Livingston","UMass Lowell","Sr.","6-5","F","31","79","171"
"NR","Shawn Johnson","UIW","Jr.","6-4","G","29","70","168"

NCAA Men's Basketball
Division ITotal Steals
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","ST"
"1","Ehab Amin","A&M-Corpus Christi","Jr.","6-4","G","36","124"
"2","Tra-Deon Hollins","Omaha","Sr.","6-2","G","32","108"
"3","Laquincy Rideau","Gardner-Webb","So.","6-1","G","33","100"
"4","Ahmad Thomas","UNC Asheville","Jr.","6-3","G","33","99"
"5","Joseph Chartouny","Fordham","So.","6-3","G","29","94"
"6","Jevon Carter","West Virginia","Jr.","6-2","G","37","92"
"7","Barry Brown","Kansas St.","So.","6-3","G","35","82"
"8","Darien Fernandez","Jacksonville","Sr.","5-8","G","33","79"
"9","Tahjere McCall","Tennessee St.","Sr.","6-5","G","27","76"
"10","Matt Mooney","South Dakota","So.","6-3","G","34","75"
"11","Ja'Donta Blakely","Prairie View","Sr.","6-2","G","33","74"
"12","Caleen Robinson","Portland St.","Sr.","6-2","G","31","73"
"13","Sa'eed Nelson","American","Fr.","6-1","G","30","72"
"14","Jaron Hopkins","Fresno St.","Sr.","6-6","G","33","71"
"","Josh Sharkey","Samford","Fr.","5-10","G","36","71"
"16","Chris Clemons","Campbell","So.","5-9","G","36","70"
"","Donovan Mitchell","Louisville","So.","6-3","G","34","70"
"18","Tim Bond","Eastern Mich.","Jr.","6-7","G","33","69"
"","De'Anthony Melton","Southern California","Fr.","6-4","G","36","69"
"20","Shamorie Ponds","St. John's (NY)","Fr.","6-1","G","33","68"
"21","Ethan Happ","Wisconsin","So.","6-10","F","37","67"
"22","Lonzo Ball","UCLA","Fr.","6-6","G","36","66"
"","Sindarius Thornwell","South Carolina","Sr.","6-5","G","31","66"
"24","Jacobi Boykins","Louisiana Tech","Jr.","6-6","G","32","65"
"","Paris Lee","Illinois St.","Sr.","6-0","G","35","65"
"","Matisse Thybulle","Washington","So.","6-5","F","31","65"
"","Jay Wright","Louisiana","Sr.","6-1","G","33","65"
"28","Geno Crandall","North Dakota","So.","6-3","G","31","64"
"","Nigel Williams-Goss","Gonzaga","Jr.","6-3","G","38","64"
"30","Diante Baldwin","UNC Greensboro","Sr.","6-0","G","35","63"
"","J.J. Frazier","Georgia","Sr.","5-10","G","34","63"
"","Matt Jones","Duke","Sr.","6-5","G","37","63"
"","Tarik Phillip","West Virginia","Sr.","6-3","G","37","63"
"","Luwane Pipkins","Massachusetts","Fr.","5-11","G","33","63"
"35","Jaylen Adams","St. Bonaventure","Jr.","6-5","G","30","62"
"","Josh McFolley","Detroit Mercy","So.","6-0","G","31","62"
"","Rickey McGill","Iona","So.","6-1","G","35","62"
"","Erick Neal","UT Arlington","Jr.","5-11","G","36","62"
"","Jahvaughn Powell","Nicholls","Jr.","6-0","G","31","62"
"","Dennis Smith","NC State","Fr.","6-3","G","32","62"
"41","Remond Brown","Grambling","So.","-","G","33","61"
"","Eric Childress","UC Santa Barbara","Sr.","6-0","G","28","61"
"","Zack Denny","Bowling Green","Sr.","6-2","G","31","61"
"","Cedric Hankerson","Boston U.","Jr.","6-5","G","31","61"
"","Jequan Lewis","VCU","Sr.","6-1","G","35","61"
"","Geno Luzcando","Idaho St.","Jr.","6-3","G","30","61"
"47","Hasan Abdullah","Navy","So.","6-0","G","32","60"
"","Dominic Artis","UTEP","Sr.","6-3","G","32","60"
"","Johnathan Bell","Nicholls","Sr.","6-2","G","31","60"
"","Mikal Bridges","Villanova","So.","6-7","F","36","60"
"","Deonte Burton","Iowa St.","Sr.","6-4","G","35","60"
"","Nick Dixon","UTRGV","Jr.","6-2","G","32","60"
"","PJ Dozier","South Carolina","So.","6-6","G","36","60"
"","Admon Gilder","Texas A&M","So.","6-4","G","31","60"
"","Kasey Hill","Florida","Sr.","6-1","G","36","60"
"","K.J. Maura","UMBC","Jr.","5-8","G","33","60"
"","Preston Parks","The Citadel","Fr.","6-2","G","30","60"
"","Josh Reaves","Penn St.","So.","6-4","G","28","60"
"","Michael Weathers","Miami (OH)","Fr.","6-2","G","32","60"
"60","Kamar Baldwin","Butler","Fr.","6-1","G","34","59"
"","Josh Jackson","Kansas","---","-","-","35","59"
"","Jajuan Johnson","Marquette","Sr.","6-5","G","31","59"
"","Jake Kocher","A&M-Corpus Christi","Sr.","6-3","G","34","59"
"","Alex Robinson","TCU","So.","6-1","G","39","59"
"","Ishmail Wainright","Baylor","Sr.","6-5","F","35","59"
"66","Darian Anderson","FDU","Jr.","6-1","G","29","58"
"","Braxton Bonds","Houston Christian","---","6-2","G","31","58"
"","Dontay Caruthers","Buffalo","So.","6-1","G","32","58"
"","Madison Jones","Seton Hall","Sr.","6-2","G","33","58"
"","Jeremiah Martin","Memphis","So.","6-3","G","32","58"
"","Chazz Patterson","Saint Peter's","Sr.","6-3","G","36","58"
"","Marlain Veal","Southeastern La.","So.","5-9","G","32","58"
"73","Malachi Alexander","Holy Cross","Sr.","6-7","F","32","57"
"","Stephen Brown","Bucknell","Jr.","5-11","G","35","57"
"","Giovanni De Nicolao","UTSA","Fr.","6-3","G","33","57"
"","Jawun Evans","Oklahoma St.","So.","6-1","G","32","57"
"","Kyle Foreman","Boston U.","So.","6-1","G","30","57"
"","Lionheart Leslie","Cal St. Fullerton","Sr.","5-10","G","32","57"
"","Elijah Mitrou-Long","Mount St. Mary's","So.","6-1","G","36","57"
"","Zak Showalter","Wisconsin","Sr.","6-3","G","37","57"
"","Anthony Thompson","Holy Cross","Sr.","5-10","G","32","57"
"82","Dedrick Basile","CSU Bakersfield","Sr.","5-10","G","35","56"
"","Doug Brooks","VCU","Sr.","6-3","G","35","56"
"","De'Monte Buckingham","Richmond","Fr.","6-4","G","35","56"
"","Melvin Frazier","Tulane","So.","6-6","G","30","56"
"","Josh Hart","Villanova","Sr.","6-5","G","36","56"
"","Quinton Hooker","North Dakota","Sr.","6-0","G","32","56"
"","A.J. Merriweather","ETSU","Sr.","6-2","G","35","56"
"","Ed Polite","Radford","So.","6-5","F","31","56"
"","Bryson Scott","Purdue Fort Wayne","Jr.","6-1","G","33","56"
"","Kavon Stewart","Robert Morris","Sr.","6-0","G","32","56"
"","Ethan Telfair","Idaho St.","Sr.","6-0","G","28","56"
"93","Antwoine Anderson","Fordham","Jr.","6-2","G","32","55"
"","Frank Bartley","Louisiana","Jr.","6-3","G","33","55"
"","Milton Doyle","Loyola Chicago","Sr.","6-4","G","32","55"
"","Nick Emery","BYU","So.","6-2","G","34","55"
"","Devonte' Graham","Kansas","Jr.","6-2","G","36","55"
"","John Konchar","Purdue Fort Wayne","So.","6-5","G","33","55"
"","Anthony Mosley","Delaware","Jr.","6-1","G","33","55"
"","Jerome Robinson","Boston College","So.","6-5","G","32","55"
"","Victor Sanders","Idaho","Jr.","6-5","G","32","55"
"","Brendan Westendorf","Seattle U","Sr.","6-5","G","30","55"
"","Andrew White III","Syracuse","Sr.","6-7","G","34","55"
"","Kenrich Williams","TCU","Jr.","6-7","G","37","55"
"","Trevis Wyche","Saint Peter's","Sr.","6-1","G","36","55"
"106","Khwan Fore","Richmond","So.","6-0","G","35","54"
"","Joey Frenchwood","Lamar University","Jr.","6-3","G","34","54"
"","Jairus Lyles","UMBC","Jr.","6-2","G","32","54"
"","J.P. Macura","Xavier","Jr.","6-5","G","38","54"
"","Matty McConnell","Robert Morris","So.","6-2","G","33","54"
"111","Kadeem Allen","Arizona","Sr.","6-3","G","34","53"
"","Shizz Alston","Temple","So.","6-4","G","32","53"
"","Joel Berry II","North Carolina","Jr.","6-0","G","38","53"
"","Gian Clavell","Colorado St.","Sr.","6-4","G","27","53"
"","De'Aaron Fox","Kentucky","Fr.","6-3","G","36","53"
"","Charlie Jones","American","Sr.","6-5","G","30","53"
"","Jordan McLaughlin","Southern California","Jr.","6-1","G","36","53"
"","Monté Morris","Iowa St.","Sr.","6-2","G","35","53"
"","Zaynah Robinson","Norfolk St.","Jr.","6-0","G","33","53"
"","Jaylen Shaw","Coastal Carolina","Jr.","6-1","G","39","53"
"","Rashawn Thomas","A&M-Corpus Christi","Sr.","6-8","F","34","53"
"","Isaiah Walton","Longwood","So.","6-4","G","30","53"
"123","Kedar Edwards","UT Martin","Sr.","6-5","F","32","52"
"","Zach Gengler","Portland St.","Sr.","6-2","G","31","52"
"","Je'Lon Hornbeak","Monmouth","Sr.","6-3","G","34","52"
"","Quincy McKnight","Sacred Heart","So.","6-4","G","32","52"
"","Khyri Thomas","Creighton","So.","6-3","G","35","52"
"128","Dachon Burke","Robert Morris","---","6-4","-","33","51"
"","Robert Champion","Holy Cross","Sr.","6-6","G","32","51"
"","Karl Charles","Holy Cross","So.","6-6","F","32","51"
"","Mo Evans","Purdue Fort Wayne","Sr.","6-1","G","33","51"
"","Matt Farrell","Notre Dame","Jr.","6-0","G","36","51"
"","Kurk Lee","Drexel","Fr.","5-9","G","32","51"
"","Jeremy Morgan","UNI","Sr.","6-5","G","29","51"
"","Kerwin Roach II","Texas","So.","6-4","G","32","51"
"","Scoochie Smith","Dayton","Sr.","6-2","G","32","51"
"137","Sterling Brown","SMU","Sr.","6-6","G","35","50"
"","Everett Clemons","Indiana St.","Sr.","6-1","G","31","50"
"","Terence Davis","Ole Miss","So.","6-4","G","36","50"
"","Matt Mobley","St. Bonaventure","Jr.","6-3","G","32","50"
"","Randy Onwuasor","Southern Utah","Sr.","6-3","G","33","50"
"","Brenton Scott","Indiana St.","Jr.","6-1","G","31","50"
"","Marcus Tyus","Omaha","Sr.","6-1","G","32","50"
"","Andre Walker","Loyola Maryland","Jr.","6-0","G","33","50"
"","Glynn Watson Jr.","Nebraska","So.","6-0","G","31","50"
"","Quinndary Weatherspoon","Mississippi St.","So.","6-4","G","29","50"
"147","Kris Acox","Furman","Sr.","6-6","F","35","49"
"","Aaric Armstead","NIU","Sr.","6-5","G","32","49"
"","Jordan Bell","Oregon","Jr.","6-9","F","39","49"
"","Keith Braxton","Saint Francis","Fr.","6-5","G","34","49"
"","Bruce Brown","Miami (FL)","Fr.","6-5","G","33","49"
"","Kenny Cooper","Lipscomb","Fr.","6-1","G","33","49"
"","Bryant Crawford","Wake Forest","So.","6-3","G","33","49"
"","Kyle Davis","Dayton","Sr.","6-0","G","30","49"
"","Tarkus Ferguson","UIC","Fr.","6-4","G","36","49"
"","Christavious Gill","New Orleans","Sr.","5-8","G","32","49"
"","John Gillon","Syracuse","Sr.","6-0","G","34","49"
"","Frankie Johnson","The Citadel","Fr.","5-7","G","33","49"
"","Tre'Darius McCallum","DePaul","Jr.","6-7","F","32","49"
"","Deshaun Morman","Towson","Jr.","6-3","G","33","49"
"","Nijal Pearson","Texas St.","Fr.","6-5","G","36","49"
"","Nigel Riberio","Grambling","So.","6-0","G","30","49"
"","Justin Robinson","Monmouth","Sr.","5-8","G","34","49"
"","Quinton Rose","Temple","Fr.","6-8","F","32","49"
"","Francisco Santiago","Youngstown St.","Jr.","6-1","G","34","49"
"","Chris Wray","Mount St. Mary's","Jr.","6-8","F","36","49"
"167","Nathan Adrian","West Virginia","Sr.","6-9","F","37","48"
"","Nicholas Baer","Iowa","So.","6-7","F","34","48"
"","Devon Begley","Northeastern","Jr.","6-4","G","26","48"
"","Zjori Bosha","Lamar University","Jr.","6-5","G","32","48"
"","Chris Chiozza","Florida","Jr.","6-0","G","36","48"
"","Paris Collins","Jackson St.","Jr.","6-4","G","23","48"
"","Deon Edwin","Kent St.","Sr.","6-3","G","36","48"
"","Chris Flemmings","UNCW","Sr.","6-5","G","35","48"
"","Deandre Haywood","Delaware St.","Sr.","6-2","G","32","48"
"","Willie Mangum IV","Eastern Mich.","Sr.","6-1","G","32","48"
"","Tre' McLean","Chattanooga","Sr.","6-5","G","30","48"
"","Josh Okogie","Georgia Tech","Fr.","6-4","G","37","48"
"","Trayvon Palmer","Chicago St.","Sr.","6-6","G","32","48"
"","Aaron Parks","CSUN","Sr.","6-3","G","29","48"
"","Ty Toney","Eastern Mich.","Sr.","6-2","G","30","48"
"182","Antonius Cleveland","Southeast Mo. St.","Sr.","6-6","G","33","47"
"","Steven Cook","Princeton","Sr.","6-5","F","30","47"
"","John Dewey Jr.","Sam Houston","So.","6-0","G","34","47"
"","Denzel Ingram","UNCW","Sr.","6-0","G","35","47"
"","Zach Lofton","Texas Southern","Jr.","6-3","G","35","47"
"","Trevor Lyons","Air Force","Jr.","6-3","G","33","47"
"","Frank Mason","Kansas","Sr.","5-11","G","36","47"
"","QJ Peterson","VMI","Sr.","6-0","G","30","47"
"","Giddy Potts","Middle Tenn.","Jr.","6-2","G","36","47"
"","Ike Smith","Ga. Southern","So.","6-4","G","33","47"
"","Travin Thibodeaux","New Orleans","Jr.","6-9","F","32","47"
"","Erik Thomas","New Orleans","Sr.","6-5","F","32","47"
"194","Tevin Bellinger","Prairie View","Sr.","6-0","G","32","46"
"","Tookie Brown","Ga. Southern","So.","5-11","G","33","46"
"","Ivan Canete","SFA","Jr.","6-4","G","33","46"
"","Markel Crawford","Memphis","Jr.","6-5","G","32","46"
"","Jacob Evans","Cincinnati","So.","6-6","G","36","46"
"","Quinton Forrest","Bethune-Cookman","So.","6-4","G","32","46"
"","Nate Mason","Minnesota","Jr.","6-2","G","34","46"
"","Daxter Miles Jr.","West Virginia","Jr.","6-3","G","33","46"
"","Greg Pryor","Chattanooga","Sr.","6-1","G","28","46"
"","Marcquise Reed","Clemson","Jr.","6-3","G","33","46"
"","Isaiah Reese","Canisius","Fr.","6-5","G","34","46"
"","K.J. Scott","Texas Southern","Jr.","6-4","G","35","46"
"","Spencer Weisz","Princeton","Sr.","6-4","F","30","46"
"","Lexus Williams","Valparaiso","Jr.","6-0","G","33","46"
"208","Kevaughn Allen","Florida","So.","6-2","G","36","45"
"","Patrick Benzan","Holy Cross","So.","5-11","G","32","45"
"","Lorenzo Bonam","Utah","Sr.","6-4","G","32","45"
"","Lovell Cabbil","Liberty","So.","6-3","G","32","45"
"","Shaq Calhoun","South Alabama","Jr.","6-4","G","32","45"
"","Tyrik Dixon","Middle Tenn.","Fr.","6-1","G","36","45"
"","Cortez Edwards","Southern Miss.","So.","6-2","G","31","45"
"","Iverson Fleming","LIU","Sr.","6-1","G","32","45"
"","Lavone Holland II","Northern Ky.","Jr.","6-2","G","35","45"
"","Zach Johnson","FGCU","So.","6-2","G","33","45"
"","Jarred Jones","Loyola Maryland","Sr.","6-7","F","33","45"
"","Trey Kell","San Diego St.","Jr.","6-4","G","33","45"
"","Jamaal King","Saint Francis","So.","5-9","G","34","45"
"","Raven Lee","Eastern Mich.","Sr.","6-3","G","29","45"
"","Payton Pritchard","Oregon","Fr.","6-2","G","39","45"
"","I.J. Ready","Mississippi St.","Sr.","5-11","G","28","45"
"","Mike Rodriquez","Southern Ill.","Sr.","5-10","G","33","45"
"","Chandler Rowe","UT Martin","Sr.","6-7","F","35","45"
"","Matt Scott","Niagara","Jr.","6-4","G","33","45"
"","Manuale Watkins","Arkansas","Sr.","6-3","G","36","45"
"","Nisré Zouzoua","Bryant","So.","6-3","G","31","45"
"229","Dakarai Allen","San Diego St.","Sr.","6-5","G","33","44"
"","Jaylen Barford","Arkansas","Jr.","6-3","G","36","44"
"","Tyus Battle","Syracuse","Fr.","6-6","G","34","44"
"","Justin Bibbins","Long Beach St.","Jr.","5-8","G","33","44"
"","Jamaal Calvin","Southeast Mo. St.","Sr.","6-1","G","31","44"
"","Ray Crossland","Eastern Ill.","Jr.","6-6","F","29","44"
"","Mike Cunningham","USC Upstate","So.","6-0","G","33","44"
"","Damiyne Durham","CSU Bakersfield","So.","6-4","G","35","44"
"","Adam Grant","Bryant","Fr.","6-1","G","32","44"
"","Kevin Johnson","Cincinnati","Sr.","6-3","G","36","44"
"","Kodi Justice","Arizona St.","Jr.","6-5","G","33","44"
"","Diamante Lewis","Bethune-Cookman","Sr.","6-3","G","31","44"
"","Shake Milton","SMU","So.","6-6","G","35","44"
"","Ron Patterson","IU Indy","Jr.","6-2","G","32","44"
"","Tayler Persons","Ball St.","So.","6-3","G","34","44"
"","Terrence Phillips","Missouri","So.","5-11","G","32","44"
"","Austin Price","Lehigh","Sr.","6-4","G","32","44"
"","Corey Sanders","Rutgers","So.","6-2","G","33","44"
"","Quinton Stephens","Georgia Tech","Sr.","6-9","F","37","44"
"","Geno Thorpe","South Fla.","Jr.","6-4","G","28","44"
"","Dexter Werner","North Dakota St.","Sr.","6-6","F","30","44"
"250","Rasheem Dunn","St. Francis Brooklyn","---","6-2","-","30","43"
"","Dylan Ennis","Oregon","Sr.","6-2","G","39","43"
"","Trent Forrest","Florida St.","Fr.","6-5","G","35","43"
"","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","43"
"","Kevin Hervey","UT Arlington","Jr.","6-7","F","35","43"
"","Ben Lammers","Georgia Tech","Jr.","6-10","C","37","43"
"","Kyle Leufroy","Lehigh","So.","6-3","G","31","43"
"","Jaquan Lynch","Ark.-Pine Bluff","Sr.","6-3","G","32","43"
"","Kajon Mack","Tennessee Tech","Sr.","6-3","G","32","43"
"","Nazareth Mitrou-Long","Iowa St.","Sr.","6-4","G","35","43"
"","A.J. Mosby","Alcorn","Jr.","6-3","G","32","43"
"","David Nichols","UAlbany","So.","6-0","G","35","43"
"","Jake Pemberton","Denver","Jr.","6-3","G","30","43"
"","Davon Reed","Miami (FL)","Sr.","6-6","G","33","43"
"","Steven Spieth","Brown","Sr.","6-6","G","30","43"
"","Jonathan Stark","Murray St.","Jr.","6-0","G","33","43"
"","Rashaan Surles","Mississippi Val.","Sr.","6-4","G","31","43"
"","Brandon Tabb","Bethune-Cookman","Jr.","6-5","G","32","43"
"","Idris Taqqee","St. Bonaventure","Jr.","6-4","G","32","43"
"","Derrick Walton Jr.","Michigan","Sr.","6-1","G","38","43"
Reclassifying
"NR","Jaren Lewis","Abilene Christian","So.","6-6","F","29","53"
"NR","Jahad Thomas","UMass Lowell","Sr.","6-2","G","31","50"
"NR","Jaylen Franklin","Abilene Christian","So.","6-2","G","26","48"

NCAA Men's Basketball
Division ITotal Field Goal Attempts
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","Marcus Keene","Central Mich.","Jr.","5-9","G","32","313","701"
"2","Chris Clemons","Campbell","So.","5-9","G","36","301","673"
"3","Cameron Morse","Youngstown St.","Jr.","6-2","G","31","260","627"
"4","Randy Onwuasor","Southern Utah","Sr.","6-3","G","33","253","619"
"5","Dallas Moore","North Florida","Sr.","6-1","G","34","299","613"
"6","Justin Jackson","North Carolina","Jr.","6-8","F","40","264","596"
"7","Fred Sims","Chicago St.","So.","6-4","G","31","210","582"
"8","Jonathan Stark","Murray St.","Jr.","6-0","G","33","249","568"
"9","David Nichols","UAlbany","So.","6-0","G","35","248","560"
"10","Malik Monk","Kentucky","Fr.","6-3","G","38","251","558"
"11","Braylon Rayson","Central Mich.","Sr.","5-9","G","32","209","548"
"12","Kendrick Ray","Kennesaw St.","Sr.","6-1","G","31","244","543"
"13","Mike Daum","South Dakota St.","So.","6-9","F","35","274","533"
"14","Marcus Foster","Creighton","Jr.","6-3","G","35","245","532"
"15","Bogdan Bliznyuk","Eastern Wash.","Jr.","6-6","F","34","251","529"
"","Patrick Cole","N.C. Central","Sr.","6-5","G","33","203","529"
"17","Lamond Murray Jr.","Pepperdine","Sr.","6-5","G","31","251","528"
"18","Torian Graham","Arizona St.","Sr.","6-4","G","33","230","513"
"","Jimmy Hall","Kent St.","Sr.","6-8","F","36","267","513"
"20","Keon Johnson","Winthrop","Sr.","5-7","G","32","221","511"
"","Rashawn Thomas","A&M-Corpus Christi","Sr.","6-8","F","34","268","511"
"22","Jon Elmore","Marshall","Jr.","6-3","G","35","210","508"
"","Justin Robinson","Monmouth","Sr.","5-8","G","34","212","508"
"","Nisré Zouzoua","Bryant","So.","6-3","G","31","208","508"
"25","Tyler Hall","Montana St.","So.","6-5","G","32","240","504"
"26","Jack Gibbs","Davidson","Sr.","6-0","G","31","215","503"
"","Jerome Robinson","Boston College","So.","6-5","G","32","213","503"
"28","Rob Gray","Houston","Jr.","6-1","G","31","233","493"
"","Bryant McIntosh","Northwestern","Jr.","6-3","G","36","199","493"
"","Brandon Tabb","Bethune-Cookman","Jr.","6-5","G","32","187","493"
"","Elijah Wilson","Coastal Carolina","Sr.","6-4","G","39","174","493"
"32","Frank Mason","Kansas","Sr.","5-11","G","36","241","492"
"33","T.J. Cromer","ETSU","Sr.","6-3","G","35","224","491"
"34","J.J. Frazier","Georgia","Sr.","5-10","G","34","199","490"
"","Jeremy Senglin","Weber St.","Sr.","6-2","G","34","233","490"
"36","Dwayne Bacon","Florida St.","So.","6-7","G","35","221","489"
"37","Ehab Amin","A&M-Corpus Christi","Jr.","6-4","G","36","225","487"
"","Marcus Marshall","Nevada","Sr.","6-3","G","35","205","487"
"39","Luke Kennard","Duke","So.","6-5","G","37","237","485"
"40","Trevon Bluiett","Xavier","Jr.","6-6","G","36","212","484"
"","Jacorey Williams","Middle Tenn.","Sr.","6-8","F","36","258","484"
"42","Matt Mooney","South Dakota","So.","6-3","G","34","222","483"
"43","Jawun Evans","Oklahoma St.","So.","6-1","G","32","211","482"
"","Shawn Prudhomme","Southern U.","Sr.","6-4","F","33","212","482"
"45","Jonathan Williams","Toledo","Sr.","6-4","G","32","212","479"
"","Michael Young","Pittsburgh","Sr.","6-9","F","33","217","479"
"47","C.J. Bryce","UNCW","So.","6-5","G","35","231","477"
"48","Jaylon Brown","Evansville","Sr.","6-0","G","33","220","475"
"","Jairus Lyles","UMBC","Jr.","6-2","G","32","210","475"
"50","Quincy McKnight","Sacred Heart","So.","6-4","G","32","203","473"
"51","Peyton Aldridge","Davidson","Jr.","6-7","F","32","233","471"
"52","T.J. Cline","Richmond","Sr.","6-9","F","35","243","470"
"53","PJ Dozier","South Carolina","So.","6-6","G","36","191","469"
"","Dedric Lawson","Memphis","So.","6-9","F","32","216","469"
"55","Alec Peters","Valparaiso","Sr.","6-9","F","29","218","468"
"","Jaylin Walker","Kent St.","So.","6-1","G","34","185","468"
"57","Peter Jok","Iowa","Sr.","6-6","G","32","199","467"
"","Jermaine Marrow","Hampton","Fr.","6-0","G","31","160","467"
"","Marquis Wright","Siena","Sr.","6-1","G","33","191","467"
"60","Monté Morris","Iowa St.","Sr.","6-2","G","35","216","465"
"61","Jared Brownridge","Santa Clara","Sr.","6-2","G","33","190","464"
"","Marcus Evans","Rice","So.","6-2","G","35","197","464"
